session_id,date,model,trim,device,utm_source,utm_medium,utm_campaign,duration_sec,steps_completed,completed,lead_submitted,market
CFG000213,2025-06-22,DEEPAL S07,Pure,mobile,organic,cpc,organic,136,2,False,False,GB
CFG000214,2025-06-22,DEEPAL S07,Intelligence,mobile,google,referral,META_GB_S07_AWR_PREMIUM_AUTO_20250329,291,4,False,False,GB
CFG000215,2025-06-23,DEEPAL S07,Pure,mobile,tiktok,display,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250330,23,1,False,False,GB
CFG000216,2025-06-24,DEEPAL S07,Pure,mobile,tiktok,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250429,174,3,False,False,DE
CFG000217,2025-06-25,DEEPAL S07,Design,desktop,linkedin,referral,TT_GB_S07_AWR_PRICE_REVEAL_20250213,402,2,False,False,GB
CFG000218,2025-06-26,DEEPAL S07,Pure,desktop,tiktok,email,organic,209,7,True,False,GB
CFG000219,2025-06-26,DEEPAL S07,Design,desktop,meta,referral,organic,183,7,False,False,GB
CFG000220,2025-06-27,DEEPAL S07,Pure,mobile,linkedin,email,organic,67,5,True,False,GB
CFG000221,2025-06-27,DEEPAL S07,Design,mobile,direct,cpc,TT_GB_S07_AWR_COMPARISON_20250325,691,6,True,True,GB
CFG000222,2025-06-28,DEEPAL S07,Design,mobile,organic,email,organic,1812,5,False,False,GB
CFG000223,2025-06-28,DEEPAL S07,Intelligence,mobile,organic,referral,META_GB_S07_AWR_CONQUEST_TESLA_20250621,55,7,True,True,GB
CFG000224,2025-06-29,DEEPAL S07,Intelligence,desktop,organic,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250529,160,5,True,False,DE
CFG000225,2025-06-30,DEEPAL S07,Intelligence,mobile,google,email,META_GB_S07_AWR_CONQUEST_TESLA_20250623,88,3,False,False,GB
CFG000226,2025-06-30,DEEPAL S07,Pure,desktop,meta,email,META_GB_S07_AWR_CONFIGURATOR_USERS_20250207,255,4,False,False,GB
CFG000227,2025-06-30,DEEPAL S07,Pure,mobile,organic,social,META_GB_S07_AWR_FLEET_MANAGERS_20250501,36,5,False,False,GB
CFG000228,2025-07-01,DEEPAL S07,Design,mobile,organic,email,META_GB_S07_AWR_PREMIUM_AUTO_20250421,36,7,True,False,GB
CFG000229,2025-07-01,DEEPAL S07,Design,mobile,tiktok,email,META_GB_S07_AWR_FAMILY_BUYERS_20250415,106,6,True,False,DE
CFG000230,2025-07-02,DEEPAL S07,Design,mobile,google,email,TT_GB_S07_AWR_COMPARISON_20250523,110,6,True,False,GB
CFG000231,2025-07-02,DEEPAL S07,Design,desktop,organic,email,TT_GB_S07_AWR_TESTIMONIAL_20250411,182,5,True,False,GB
CFG000232,2025-07-02,DEEPAL S07,Pure,mobile,google,social,organic,79,5,True,False,GB
CFG000233,2025-07-03,DEEPAL S07,Intelligence,tablet,meta,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250319,110,6,False,False,GB
CFG000234,2025-07-03,DEEPAL S07,Pure,tablet,tiktok,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250508,255,4,False,False,GB
CFG000235,2025-07-03,DEEPAL S07,Intelligence,desktop,linkedin,social,META_GB_S07_AWR_FLEET_MANAGERS_20250116,60,5,False,False,GB
CFG000236,2025-07-04,DEEPAL S07,Pure,tablet,tiktok,email,organic,229,6,True,False,GB
CFG000237,2025-07-04,DEEPAL S07,Design,mobile,meta,display,organic,52,5,False,False,GB
CFG000238,2025-07-04,DEEPAL S07,Design,mobile,tiktok,organic,META_GB_S07_AWR_FLEET_MANAGERS_20250413,155,6,False,False,GB
CFG000239,2025-07-04,DEEPAL S07,Intelligence,desktop,direct,cpc,META_GB_S07_AWR_SITE_VISITORS_20250605,150,6,True,False,GB
CFG000240,2025-07-05,DEEPAL S07,Pure,tablet,organic,social,organic,314,5,False,False,GB
CFG000241,2025-07-05,DEEPAL S07,Design,desktop,direct,email,organic,99,7,False,False,GB
CFG000242,2025-07-05,DEEPAL S07,Design,mobile,linkedin,social,META_GB_S07_AWR_CONQUEST_AUDI_20250105,165,7,True,False,DE
CFG000243,2025-07-06,DEEPAL S07,Design,desktop,organic,display,TT_GB_S07_AWR_TESTIMONIAL_20250408,84,5,False,False,GB
CFG000244,2025-07-06,DEEPAL S07,Design,mobile,meta,cpc,organic,147,7,False,False,GB
CFG000245,2025-07-07,DEEPAL S07,Design,mobile,tiktok,organic,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250321,26,6,True,False,DE
CFG000246,2025-07-07,DEEPAL S07,Pure,mobile,direct,cpc,META_GB_S07_AWR_ENGAGED_VIEWERS_20250628,101,4,False,False,DE
CFG000247,2025-07-07,DEEPAL S07,Design,mobile,meta,referral,META_GB_S07_AWR_SITE_VISITORS_20250408,243,5,False,False,FR
CFG000248,2025-07-07,DEEPAL S07,Intelligence,desktop,google,email,GOOG_GB_S07_SRC_BRAND_20250512,268,7,True,False,GB
CFG000249,2025-07-08,DEEPAL S07,Intelligence,mobile,google,organic,organic,500,3,False,False,GB
CFG000250,2025-07-08,DEEPAL S07,Pure,desktop,meta,display,organic,110,3,False,False,FR
CFG000251,2025-07-08,DEEPAL S07,Design,mobile,direct,organic,organic,290,6,True,False,DE
CFG000252,2025-07-09,DEEPAL S07,Pure,desktop,meta,organic,META_GB_S07_AWR_CONFIGURATOR_USERS_20250629,126,4,False,False,FR
CFG000253,2025-07-09,DEEPAL S07,Pure,desktop,organic,cpc,organic,591,6,True,False,FR
CFG000254,2025-07-09,DEEPAL S07,Intelligence,tablet,linkedin,referral,TT_GB_S07_AWR_TESTIMONIAL_20250101,286,7,True,False,FR
CFG000255,2025-07-10,DEEPAL S07,Pure,desktop,linkedin,organic,organic,220,2,False,False,GB
CFG000256,2025-07-10,DEEPAL S07,Intelligence,mobile,meta,email,TT_GB_S07_AWR_AWARD_WINNER_20250220,502,7,True,False,GB
CFG000257,2025-07-10,DEEPAL S07,Pure,mobile,meta,display,META_GB_S07_AWR_CONQUEST_BMW_20250615,90,7,True,False,GB
CFG000258,2025-07-11,DEEPAL S07,Pure,mobile,organic,organic,TT_GB_S07_AWR_TESTIMONIAL_20250520,457,6,True,False,GB
CFG000259,2025-07-11,DEEPAL S07,Pure,mobile,organic,cpc,META_GB_S07_AWR_CONQUEST_BMW_20250207,66,6,True,False,FR
CFG000260,2025-07-11,DEEPAL S07,Intelligence,mobile,meta,cpc,META_GB_S07_AWR_FLEET_MANAGERS_20250219,74,6,True,False,GB
CFG000261,2025-07-11,DEEPAL S07,Intelligence,mobile,direct,social,META_GB_S07_AWR_SITE_VISITORS_20250420,32,5,True,False,DE
CFG000262,2025-07-11,DEEPAL S07,Pure,tablet,google,display,META_GB_S07_AWR_CONQUEST_TESLA_20250115,67,3,False,False,GB
CFG000263,2025-07-11,DEEPAL S07,Design,desktop,organic,organic,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250324,130,6,False,False,GB
CFG000264,2025-07-12,DEEPAL S07,Intelligence,mobile,tiktok,display,META_GB_S07_AWR_PREMIUM_AUTO_20250307,231,4,False,False,GB
CFG000265,2025-07-12,DEEPAL S07,Intelligence,mobile,organic,referral,organic,21,6,False,False,DE
CFG000266,2025-07-12,DEEPAL S07,Intelligence,tablet,meta,display,organic,255,4,False,False,FR
CFG000267,2025-07-12,DEEPAL S07,Design,mobile,linkedin,social,META_GB_S07_AWR_CONQUEST_AUDI_20250110,116,3,False,False,GB
CFG000268,2025-07-12,DEEPAL S07,Intelligence,mobile,direct,cpc,META_GB_S07_AWR_ECO_CONSCIOUS_20250325,505,4,False,False,GB
CFG000269,2025-07-13,DEEPAL S07,Intelligence,mobile,organic,display,TT_GB_S07_AWR_LIFESTYLE_20250608,44,5,True,False,GB
CFG000270,2025-07-13,DEEPAL S07,Design,mobile,tiktok,organic,META_GB_S07_AWR_FLEET_MANAGERS_20250228,110,2,False,False,DE
CFG000271,2025-07-13,DEEPAL S07,Intelligence,mobile,meta,social,organic,295,7,True,False,GB
CFG000272,2025-07-13,DEEPAL S07,Design,desktop,meta,referral,organic,52,5,False,False,DE
CFG000273,2025-07-13,DEEPAL S07,Pure,mobile,linkedin,referral,TT_GB_S07_AWR_PRICE_REVEAL_20250707,144,5,True,False,GB
CFG000274,2025-07-14,DEEPAL S07,Intelligence,desktop,direct,social,organic,359,7,True,False,GB
CFG000275,2025-07-14,DEEPAL S07,Intelligence,mobile,google,cpc,META_GB_S07_AWR_SITE_VISITORS_20250410,300,6,False,False,DE
CFG000276,2025-07-15,DEEPAL S07,Pure,mobile,organic,organic,organic,59,6,False,False,DE
CFG000277,2025-07-15,DEEPAL S07,Intelligence,mobile,google,display,META_GB_S07_AWR_EV_INTENDERS_20250424,131,1,False,False,DE
CFG000278,2025-07-15,DEEPAL S07,Design,mobile,tiktok,email,organic,108,5,True,False,DE
CFG000279,2025-07-15,DEEPAL S07,Design,mobile,google,social,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250117,138,6,True,False,DE
CFG000280,2025-07-15,DEEPAL S07,Intelligence,mobile,linkedin,referral,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250602,74,2,False,False,GB
CFG000281,2025-07-15,DEEPAL S07,Intelligence,desktop,organic,cpc,TT_GB_S07_AWR_PRICE_REVEAL_20250402,36,3,False,False,GB
CFG000282,2025-07-15,DEEPAL S07,Intelligence,desktop,google,referral,organic,123,5,True,True,DE
CFG000283,2025-07-16,DEEPAL S07,Pure,tablet,meta,email,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250306,301,5,True,False,GB
CFG000284,2025-07-16,DEEPAL S07,Design,mobile,organic,cpc,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250110,49,7,False,False,GB
CFG000285,2025-07-17,DEEPAL S07,Design,mobile,tiktok,display,META_GB_S07_AWR_FAMILY_BUYERS_20250107,141,5,False,False,GB
CFG000286,2025-07-17,DEEPAL S07,Intelligence,mobile,meta,cpc,organic,69,6,False,False,GB
CFG000287,2025-07-18,DEEPAL S07,Design,mobile,direct,email,organic,122,3,False,False,GB
CFG000288,2025-07-18,DEEPAL S07,Pure,mobile,direct,display,organic,85,6,True,True,GB
CFG000289,2025-07-18,DEEPAL S07,Intelligence,desktop,direct,display,TT_GB_S07_AWR_COMPARISON_20250224,87,4,False,False,GB
CFG000290,2025-07-18,DEEPAL S07,Intelligence,desktop,tiktok,cpc,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250522,172,6,True,False,GB
CFG000291,2025-07-19,DEEPAL S07,Intelligence,mobile,linkedin,organic,organic,218,2,False,False,GB
CFG000292,2025-07-19,DEEPAL S07,Intelligence,desktop,organic,cpc,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250531,165,7,False,False,GB
CFG000293,2025-07-19,DEEPAL S07,Pure,mobile,google,cpc,organic,95,6,False,False,GB
CFG000294,2025-07-19,DEEPAL S07,Pure,desktop,organic,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250307,134,7,True,False,GB
CFG000295,2025-07-19,DEEPAL S07,Design,mobile,linkedin,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250113,77,7,True,False,DE
CFG000296,2025-07-19,DEEPAL S07,Pure,desktop,organic,cpc,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250224,98,7,True,False,GB
CFG000297,2025-07-20,DEEPAL S07,Design,tablet,meta,email,TT_GB_S07_AWR_PRODUCT_FEATURES_20250331,451,6,False,False,GB
CFG000298,2025-07-20,DEEPAL S07,Pure,mobile,organic,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250305,321,6,False,False,GB
CFG000299,2025-07-20,DEEPAL S07,Pure,mobile,google,cpc,TT_GB_S07_AWR_LIFESTYLE_20250212,372,7,False,False,GB
CFG000300,2025-07-20,DEEPAL S07,Pure,tablet,meta,organic,TT_GB_S07_AWR_HERO_LAUNCH_20250709,157,4,False,False,FR
CFG000301,2025-07-20,DEEPAL S07,Pure,mobile,tiktok,social,GOOG_GB_S07_SRC_BRAND_20250319,87,1,False,False,GB
CFG000302,2025-07-20,DEEPAL S07,Pure,tablet,organic,social,TT_GB_S07_AWR_AWARD_WINNER_20250512,52,1,False,False,GB
CFG000303,2025-07-20,DEEPAL S07,Intelligence,mobile,direct,email,META_GB_S07_AWR_CONFIGURATOR_USERS_20250607,254,1,False,False,FR
CFG000304,2025-07-21,DEEPAL S07,Intelligence,mobile,google,social,META_GB_S07_AWR_ENGAGED_VIEWERS_20250619,120,5,False,False,GB
CFG000305,2025-07-21,DEEPAL S07,Intelligence,tablet,meta,email,organic,191,7,True,False,GB
CFG000306,2025-07-21,DEEPAL S07,Design,desktop,meta,referral,META_GB_S07_AWR_EV_INTENDERS_20250117,42,5,True,False,GB
CFG000307,2025-07-21,DEEPAL S07,Design,mobile,google,social,organic,227,6,True,True,DE
CFG000308,2025-07-21,DEEPAL S07,Intelligence,mobile,google,email,organic,148,6,False,False,GB
CFG000309,2025-07-22,DEEPAL S07,Intelligence,desktop,google,display,organic,471,7,False,False,DE
CFG000310,2025-07-22,DEEPAL S07,Intelligence,mobile,tiktok,referral,META_GB_S07_AWR_CONFIGURATOR_USERS_20250507,209,1,False,False,GB
CFG000311,2025-07-22,DEEPAL S07,Intelligence,desktop,tiktok,social,organic,133,6,False,False,GB
CFG000312,2025-07-22,DEEPAL S07,Intelligence,desktop,linkedin,display,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250507,267,1,False,False,GB
CFG000313,2025-07-22,DEEPAL S07,Pure,desktop,organic,referral,TT_GB_S07_AWR_PRICE_REVEAL_20250304,258,7,False,False,GB
CFG000314,2025-07-22,DEEPAL S07,Intelligence,mobile,meta,cpc,organic,66,3,False,False,GB
CFG000315,2025-07-23,DEEPAL S07,Design,mobile,google,referral,META_GB_S07_AWR_CONFIGURATOR_USERS_20250610,960,5,False,False,DE
CFG000316,2025-07-23,DEEPAL S07,Design,desktop,meta,organic,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250108,146,5,True,False,DE
CFG000317,2025-07-23,DEEPAL S07,Intelligence,mobile,linkedin,organic,organic,57,7,False,False,GB
CFG000318,2025-07-24,DEEPAL S07,Pure,mobile,tiktok,email,organic,70,2,False,False,DE
CFG000319,2025-07-24,DEEPAL S07,Design,mobile,linkedin,cpc,META_GB_S07_AWR_CONFIGURATOR_USERS_20250103,428,6,False,False,GB
CFG000320,2025-07-24,DEEPAL S07,Intelligence,desktop,linkedin,cpc,organic,25,6,False,False,GB
CFG000321,2025-07-24,DEEPAL S07,Intelligence,mobile,linkedin,cpc,organic,386,5,True,False,GB
CFG000322,2025-07-25,DEEPAL S07,Pure,mobile,linkedin,organic,META_GB_S07_AWR_SITE_VISITORS_20250702,64,5,True,False,GB
CFG000323,2025-07-25,DEEPAL S07,Pure,desktop,direct,organic,organic,143,7,True,False,DE
CFG000324,2025-07-25,DEEPAL S07,Design,mobile,tiktok,social,META_GB_S07_AWR_ECO_CONSCIOUS_20250402,203,5,True,True,GB
CFG000325,2025-07-25,DEEPAL S07,Pure,tablet,meta,email,TT_GB_S07_AWR_DEALER_LOCATOR_20250623,114,6,True,False,GB
CFG000326,2025-07-25,DEEPAL S07,Design,mobile,direct,email,organic,315,2,False,False,FR
CFG000327,2025-07-25,DEEPAL S07,Pure,mobile,google,email,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250111,99,5,False,False,GB
CFG000328,2025-07-25,DEEPAL S07,Pure,desktop,organic,cpc,organic,53,7,True,False,GB
CFG000329,2025-07-26,DEEPAL S07,Design,desktop,linkedin,organic,organic,586,3,False,False,FR
CFG000330,2025-07-26,DEEPAL S07,Design,desktop,tiktok,referral,GOOG_GB_S07_SRC_BRAND_20250612,67,5,False,False,DE
CFG000331,2025-07-27,DEEPAL S07,Intelligence,mobile,direct,display,META_GB_S07_AWR_SITE_VISITORS_20250623,714,6,True,False,GB
CFG000332,2025-07-27,DEEPAL S07,Pure,desktop,google,email,TT_GB_S07_AWR_COMPARISON_20250630,320,7,False,False,GB
CFG000333,2025-07-28,DEEPAL S07,Design,mobile,linkedin,social,TT_GB_S07_AWR_PRODUCT_FEATURES_20250610,722,6,True,False,DE
CFG000334,2025-07-28,DEEPAL S07,Design,tablet,google,social,organic,122,7,False,False,DE
CFG000335,2025-07-28,DEEPAL S07,Pure,mobile,direct,cpc,organic,441,4,False,False,GB
CFG000336,2025-07-28,DEEPAL S07,Intelligence,desktop,google,referral,organic,128,1,False,False,GB
CFG000337,2025-07-29,DEEPAL S07,Intelligence,desktop,google,referral,organic,11,7,True,False,DE
CFG000338,2025-07-29,DEEPAL S07,Pure,desktop,meta,referral,organic,45,5,True,False,GB
CFG000339,2025-07-30,DEEPAL S07,Pure,desktop,meta,cpc,organic,101,5,True,False,GB
CFG000340,2025-07-30,DEEPAL S07,Pure,desktop,direct,email,META_GB_S07_AWR_FLEET_MANAGERS_20250214,57,6,True,False,GB
CFG000341,2025-07-30,DEEPAL S07,Pure,desktop,meta,referral,META_GB_S07_AWR_ECO_CONSCIOUS_20250720,113,4,False,False,GB
CFG000342,2025-07-30,DEEPAL S07,Intelligence,desktop,linkedin,social,organic,170,5,False,False,DE
CFG000343,2025-07-30,DEEPAL S07,Intelligence,desktop,tiktok,email,organic,232,5,False,False,GB
CFG000344,2025-07-31,DEEPAL S07,Design,desktop,linkedin,display,organic,110,4,False,False,GB
CFG000345,2025-07-31,DEEPAL S07,Intelligence,mobile,meta,email,META_GB_S07_AWR_CONQUEST_TESLA_20250408,219,7,True,False,GB
CFG000346,2025-07-31,DEEPAL S07,Intelligence,desktop,organic,email,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250510,617,5,True,False,GB
CFG000347,2025-08-01,DEEPAL S07,Pure,desktop,linkedin,social,organic,367,5,True,False,GB
CFG000348,2025-08-01,DEEPAL S07,Intelligence,desktop,direct,email,TT_GB_S07_AWR_TESTIMONIAL_20250317,158,7,False,False,GB
CFG000349,2025-08-01,DEEPAL S07,Design,mobile,direct,cpc,TT_GB_S07_AWR_RESERVATION_CTA_20250213,127,7,True,False,DE
CFG000350,2025-08-01,DEEPAL S07,Pure,mobile,direct,organic,organic,108,6,False,False,GB
CFG000351,2025-08-01,DEEPAL S07,Intelligence,mobile,direct,cpc,META_GB_S07_AWR_CONQUEST_TESLA_20250622,195,4,False,False,GB
CFG000352,2025-08-01,DEEPAL S07,Intelligence,mobile,organic,email,TT_GB_S07_AWR_PRODUCT_FEATURES_20250320,43,6,False,False,GB
CFG000353,2025-08-01,DEEPAL S07,Design,mobile,linkedin,email,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250720,75,4,False,False,GB
CFG000354,2025-08-02,DEEPAL S07,Intelligence,mobile,tiktok,social,META_GB_S07_AWR_EV_INTENDERS_20250529,200,7,True,False,FR
CFG000355,2025-08-02,DEEPAL S07,Intelligence,mobile,organic,social,TT_GB_S07_AWR_AWARD_WINNER_20250118,39,5,False,False,GB
CFG000356,2025-08-02,DEEPAL S07,Intelligence,mobile,google,referral,GOOG_GB_S07_SRC_BRAND_20250605,90,2,False,False,DE
CFG000357,2025-08-02,DEEPAL S07,Intelligence,mobile,tiktok,referral,organic,218,7,True,True,GB
CFG000358,2025-08-03,DEEPAL S07,Intelligence,desktop,linkedin,social,META_GB_S07_AWR_EV_INTENDERS_20250201,164,6,False,False,DE
CFG000359,2025-08-03,DEEPAL S07,Pure,desktop,linkedin,display,organic,131,1,False,False,GB
CFG000360,2025-08-03,DEEPAL S07,Intelligence,tablet,meta,display,organic,166,3,False,False,GB
CFG000361,2025-08-03,DEEPAL S07,Pure,mobile,organic,referral,META_GB_S07_AWR_CONQUEST_AUDI_20250119,201,6,True,False,GB
CFG000362,2025-08-03,DEEPAL S07,Design,desktop,organic,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250522,43,7,True,False,GB
CFG000363,2025-08-04,DEEPAL S07,Pure,mobile,direct,display,GOOG_GB_S07_SRC_BRAND_20250214,516,2,False,False,GB
CFG000364,2025-08-04,DEEPAL S07,Pure,mobile,tiktok,display,organic,72,1,False,False,GB
CFG000365,2025-08-04,DEEPAL S07,Pure,desktop,organic,email,META_GB_S07_AWR_CONQUEST_AUDI_20250709,76,2,False,False,DE
CFG000366,2025-08-04,DEEPAL S07,Design,mobile,direct,cpc,META_GB_S07_AWR_CONQUEST_BMW_20250130,187,7,True,True,GB
CFG000367,2025-08-04,DEEPAL S07,Design,mobile,organic,email,META_GB_S07_AWR_CONQUEST_TESLA_20250220,178,5,False,False,GB
CFG000368,2025-08-04,DEEPAL S07,Design,desktop,direct,social,TT_GB_S07_AWR_DEALER_LOCATOR_20250326,29,3,False,False,GB
CFG000369,2025-08-04,DEEPAL S07,Design,mobile,meta,email,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250713,296,5,True,False,DE
CFG000370,2025-08-04,DEEPAL S07,Intelligence,mobile,linkedin,email,organic,632,6,True,False,GB
CFG000371,2025-08-04,DEEPAL S07,Intelligence,mobile,direct,display,organic,141,5,False,False,DE
CFG000372,2025-08-05,DEEPAL S07,Intelligence,mobile,meta,email,META_GB_S07_AWR_ENGAGED_VIEWERS_20250425,306,3,False,False,FR
CFG000373,2025-08-05,DEEPAL S07,Intelligence,mobile,direct,cpc,TT_GB_S07_AWR_HERO_LAUNCH_20250420,131,2,False,False,GB
CFG000374,2025-08-05,DEEPAL S07,Design,desktop,tiktok,email,META_GB_S07_AWR_FAMILY_BUYERS_20250717,75,5,False,False,FR
CFG000375,2025-08-05,DEEPAL S07,Intelligence,mobile,google,referral,META_GB_S07_AWR_CONFIGURATOR_USERS_20250608,60,5,True,False,DE
CFG000376,2025-08-05,DEEPAL S07,Pure,mobile,linkedin,organic,organic,22,7,False,False,GB
CFG000377,2025-08-05,DEEPAL S07,Pure,desktop,organic,display,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250719,89,5,False,False,GB
CFG000378,2025-08-06,DEEPAL S07,Design,desktop,direct,display,META_GB_S07_AWR_CONQUEST_TESLA_20250101,183,4,False,False,DE
CFG000379,2025-08-06,DEEPAL S07,Design,mobile,linkedin,referral,TT_GB_S07_AWR_AWARD_WINNER_20250228,178,7,True,True,GB
CFG000380,2025-08-06,DEEPAL S07,Design,mobile,meta,email,organic,85,6,False,False,GB
CFG000381,2025-08-06,DEEPAL S07,Pure,desktop,linkedin,referral,TT_GB_S07_AWR_COMPARISON_20250317,100,3,False,False,DE
CFG000382,2025-08-07,DEEPAL S07,Pure,desktop,meta,referral,META_GB_S07_AWR_ENGAGED_VIEWERS_20250721,305,7,True,False,GB
CFG000383,2025-08-07,DEEPAL S07,Design,tablet,meta,referral,organic,253,3,False,False,DE
CFG000384,2025-08-07,DEEPAL S07,Design,desktop,google,social,META_GB_S07_AWR_ECO_CONSCIOUS_20250616,258,2,False,False,GB
CFG000385,2025-08-07,DEEPAL S07,Intelligence,mobile,direct,social,organic,467,5,True,False,FR
CFG000386,2025-08-07,DEEPAL S07,Design,mobile,organic,organic,META_GB_S07_AWR_EV_INTENDERS_20250104,274,6,True,False,DE
CFG000387,2025-08-07,DEEPAL S07,Intelligence,tablet,organic,cpc,organic,39,2,False,False,DE
CFG000388,2025-08-07,DEEPAL S07,Intelligence,tablet,google,referral,organic,247,2,False,False,GB
CFG000389,2025-08-08,DEEPAL S07,Intelligence,mobile,meta,cpc,organic,115,5,False,False,GB
CFG000390,2025-08-08,DEEPAL S07,Pure,desktop,direct,email,META_GB_S07_AWR_SITE_VISITORS_20250202,149,6,True,False,DE
CFG000391,2025-08-08,DEEPAL S07,Intelligence,desktop,tiktok,email,organic,515,7,False,False,GB
CFG000392,2025-08-08,DEEPAL S07,Intelligence,tablet,direct,organic,META_GB_S07_AWR_CONQUEST_AUDI_20250610,77,5,True,True,GB
CFG000393,2025-08-08,DEEPAL S07,Intelligence,desktop,linkedin,social,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250604,495,3,False,False,DE
CFG000394,2025-08-08,DEEPAL S07,Design,desktop,tiktok,referral,organic,162,3,False,False,GB
CFG000395,2025-08-08,DEEPAL S07,Pure,desktop,meta,referral,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250117,153,1,False,False,DE
CFG000396,2025-08-08,DEEPAL S07,Design,mobile,organic,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250416,85,5,True,True,GB
CFG000397,2025-08-09,DEEPAL S07,Intelligence,desktop,organic,email,organic,223,5,False,False,GB
CFG000398,2025-08-09,DEEPAL S07,Design,mobile,direct,referral,organic,295,5,False,False,GB
CFG000399,2025-08-09,DEEPAL S07,Intelligence,tablet,organic,email,organic,116,7,True,False,GB
CFG000400,2025-08-09,DEEPAL S07,Pure,mobile,google,email,META_GB_S07_AWR_FLEET_MANAGERS_20250531,421,3,False,False,GB
CFG000401,2025-08-09,DEEPAL S07,Design,desktop,organic,organic,organic,137,7,False,False,GB
CFG000402,2025-08-09,DEEPAL S07,Design,mobile,google,referral,TT_GB_S07_AWR_COMPARISON_20250305,64,6,True,False,GB
CFG000403,2025-08-10,DEEPAL S07,Design,mobile,direct,email,TT_GB_S07_AWR_AWARD_WINNER_20250507,19,4,False,False,DE
CFG000404,2025-08-10,DEEPAL S07,Pure,mobile,linkedin,display,organic,54,6,True,False,FR
CFG000405,2025-08-10,DEEPAL S07,Intelligence,mobile,meta,display,META_GB_S07_AWR_FLEET_MANAGERS_20250501,99,1,False,False,GB
CFG000406,2025-08-10,DEEPAL S07,Design,desktop,google,cpc,TT_GB_S07_AWR_RESERVATION_CTA_20250424,364,5,False,False,GB
CFG000407,2025-08-10,DEEPAL S07,Intelligence,desktop,direct,social,organic,218,7,False,False,DE
CFG000408,2025-08-11,DEEPAL S07,Pure,tablet,organic,referral,META_GB_S07_AWR_CONQUEST_TESLA_20250808,218,2,False,False,GB
CFG000409,2025-08-11,DEEPAL S07,Pure,desktop,direct,social,META_GB_S07_AWR_CONQUEST_AUDI_20250731,81,4,False,False,GB
CFG000410,2025-08-11,DEEPAL S07,Pure,desktop,meta,referral,TT_GB_S07_AWR_LIFESTYLE_20250205,316,4,False,False,GB
CFG000411,2025-08-11,DEEPAL S07,Pure,mobile,tiktok,cpc,META_GB_S07_AWR_PREMIUM_AUTO_20250401,59,1,False,False,GB
CFG000412,2025-08-11,DEEPAL S07,Pure,mobile,tiktok,cpc,organic,383,7,False,False,GB
CFG000413,2025-08-11,DEEPAL S07,Intelligence,mobile,organic,organic,META_GB_S07_AWR_CONQUEST_BMW_20250428,59,6,True,True,GB
