date,campaign_name,campaign_id,platform,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,reach,frequency,video_views,video_view_rate,leads,link_clicks,landing_page_views,cost_per_lead
2025-01-13,META_GB_S07_AWR_CONFIGURATOR_USERS_20250113,ME72343,Instagram,awareness,GB,DEEPAL S07,339,5,0.014749,9.52,0.65,3.23,220,1.54,69,0.2035,0,4,2,0.0
2025-01-13,META_GB_S07_AWR_CONQUEST_AUDI_20250113,ME60715,Facebook,awareness,GB,DEEPAL S07,18624,221,0.011866,5.26,0.44,97.91,14034,1.33,4589,0.2464,0,204,147,0.0
2025-01-13,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250113,ME46521,Facebook,awareness,GB,DEEPAL S07,196438,3683,0.018749,3.7,0.2,727.02,114594,1.71,73404,0.3737,0,2947,2187,0.0
2025-01-14,META_GB_S07_AWR_ENGAGED_VIEWERS_20250114,ME78666,Instagram,awareness,GB,DEEPAL S07,1962,26,0.013252,15.45,1.17,30.32,1495,1.31,727,0.3705,0,19,12,0.0
2025-01-14,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250114,ME41984,Instagram,awareness,GB,DEEPAL S07,35374,323,0.009131,7.94,0.87,280.77,20302,1.74,5394,0.1525,0,286,196,0.0
2025-01-14,META_GB_S07_AWR_FAMILY_BUYERS_20250114,ME61169,Facebook,awareness,GB,DEEPAL S07,3580,38,0.010615,6.0,0.57,21.48,2399,1.49,1229,0.3433,0,32,23,0.0
2025-01-14,META_GB_S07_AWR_ECO_CONSCIOUS_20250114,ME22481,Instagram,awareness,GB,DEEPAL S07,11402,141,0.012366,7.69,0.62,87.69,9067,1.26,2902,0.2545,0,107,72,0.0
2025-01-14,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250114,ME96464,Instagram,awareness,GB,DEEPAL S07,67072,1000,0.014909,9.06,0.61,607.87,45225,1.48,11772,0.1755,0,804,654,0.0
2025-01-14,META_GB_S07_AWR_FAMILY_BUYERS_20250114,ME25753,Instagram,awareness,GB,DEEPAL S07,36047,678,0.018809,6.24,0.33,224.82,22070,1.63,7532,0.2089,0,524,394,0.0
2025-01-14,META_GB_S07_AWR_FLEET_MANAGERS_20250114,ME35596,Instagram,awareness,GB,DEEPAL S07,22779,182,0.00799,4.04,0.51,92.04,13924,1.64,8548,0.3753,0,143,100,0.0
2025-01-14,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250114,ME36070,Facebook,awareness,GB,DEEPAL S07,67215,590,0.008778,13.91,1.58,934.88,56496,1.19,15309,0.2278,0,465,334,0.0
2025-01-14,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250114,ME62285,Facebook,awareness,GB,DEEPAL S07,16482,374,0.022691,6.23,0.27,102.72,9577,1.72,3808,0.231,0,329,225,0.0
2025-01-14,META_GB_S07_AWR_FLEET_MANAGERS_20250114,ME56504,Facebook,awareness,GB,DEEPAL S07,2249,41,0.01823,7.88,0.43,17.72,1575,1.43,800,0.3557,0,28,17,0.0
2025-01-15,META_GB_S07_AWR_PREMIUM_AUTO_20250115,ME94371,Facebook,awareness,GB,DEEPAL S07,5408,58,0.010725,9.78,0.91,52.9,2978,1.82,1420,0.2626,0,45,38,0.0
2025-01-15,META_GB_S07_AWR_SITE_VISITORS_20250115,ME84869,Instagram,awareness,GB,DEEPAL S07,13720,135,0.00984,9.05,0.92,124.11,9888,1.39,3279,0.239,0,111,90,0.0
2025-01-15,META_GB_S07_AWR_EV_INTENDERS_20250115,ME39256,Facebook,awareness,GB,DEEPAL S07,37107,603,0.01625,10.53,0.65,390.62,25961,1.43,13468,0.363,0,534,415,0.0
2025-01-15,META_GB_S07_AWR_ENGAGED_VIEWERS_20250115,ME25501,Instagram,awareness,GB,DEEPAL S07,684,14,0.020468,7.22,0.35,4.94,514,1.33,255,0.3728,0,9,6,0.0
2025-01-15,META_GB_S07_AWR_EV_INTENDERS_20250115,ME96753,Instagram,awareness,GB,DEEPAL S07,61061,1205,0.019734,5.04,0.26,307.79,48327,1.26,17581,0.2879,0,1045,685,0.0
2025-01-15,META_GB_S07_AWR_EV_INTENDERS_20250115,ME82662,Facebook,awareness,GB,DEEPAL S07,25595,587,0.022934,11.49,0.5,294.2,18713,1.37,4373,0.1709,0,438,309,0.0
2025-01-15,META_GB_S07_AWR_FLEET_MANAGERS_20250115,ME41482,Facebook,awareness,GB,DEEPAL S07,113869,2675,0.023492,4.3,0.18,489.23,83053,1.37,39531,0.3472,0,2221,1379,0.0
2025-01-15,META_GB_S07_AWR_CONQUEST_AUDI_20250115,ME12640,Instagram,awareness,GB,DEEPAL S07,36051,398,0.01104,13.33,1.21,480.55,26780,1.35,6852,0.1901,0,331,219,0.0
2025-01-15,META_GB_S07_AWR_CONQUEST_TESLA_20250115,ME67412,Instagram,awareness,GB,DEEPAL S07,2516,30,0.011924,13.86,1.16,34.86,2022,1.24,417,0.1657,0,23,17,0.0
2025-01-15,META_GB_S07_AWR_PREMIUM_AUTO_20250115,ME82078,Instagram,awareness,GB,DEEPAL S07,20487,463,0.0226,14.74,0.65,302.08,17108,1.2,7613,0.3716,0,392,331,0.0
2025-01-16,META_GB_S07_AWR_ECO_CONSCIOUS_20250116,ME35983,Facebook,awareness,GB,DEEPAL S07,3822,91,0.02381,12.88,0.54,49.24,3178,1.2,1422,0.3721,0,64,53,0.0
2025-01-16,META_GB_S07_AWR_CONQUEST_BMW_20250116,ME48503,Instagram,awareness,GB,DEEPAL S07,65602,1030,0.015701,5.9,0.38,387.05,40715,1.61,14422,0.2198,0,930,692,0.0
2025-01-16,META_GB_S07_AWR_CONQUEST_BMW_20250116,ME11184,Facebook,awareness,GB,DEEPAL S07,276,3,0.01087,12.64,1.16,3.49,175,1.58,73,0.2645,0,2,1,0.0
2025-01-16,META_GB_S07_AWR_PREMIUM_AUTO_20250116,ME16459,Facebook,awareness,GB,DEEPAL S07,16817,360,0.021407,13.57,0.63,228.19,13322,1.26,4232,0.2517,0,301,204,0.0
2025-01-16,META_GB_S07_AWR_CONQUEST_BMW_20250116,ME75805,Instagram,awareness,GB,DEEPAL S07,32749,736,0.022474,8.96,0.4,293.5,22955,1.43,11194,0.3418,0,536,443,0.0
2025-01-16,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250116,ME29905,Facebook,awareness,GB,DEEPAL S07,9109,102,0.011198,13.79,1.23,125.6,6634,1.37,2551,0.2801,0,96,63,0.0
2025-01-16,META_GB_S07_AWR_CONQUEST_BMW_20250116,ME95329,Facebook,awareness,GB,DEEPAL S07,23031,344,0.014936,7.31,0.49,168.29,14831,1.55,7639,0.3317,0,255,210,0.0
2025-01-16,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250116,ME35502,Instagram,awareness,GB,DEEPAL S07,1212,25,0.020627,9.95,0.48,12.06,716,1.69,471,0.3886,0,22,16,0.0
2025-01-16,META_GB_S07_AWR_ECO_CONSCIOUS_20250116,ME62133,Facebook,awareness,GB,DEEPAL S07,31082,742,0.023872,14.71,0.62,457.34,26088,1.19,11147,0.3586,0,556,434,0.0
2025-01-16,META_GB_S07_AWR_FLEET_MANAGERS_20250116,ME24199,Facebook,awareness,GB,DEEPAL S07,37378,354,0.009471,11.55,1.22,431.77,23999,1.56,13108,0.3507,0,314,228,0.0
2025-01-17,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250117,ME57213,Instagram,awareness,GB,DEEPAL S07,49190,499,0.010144,4.81,0.47,236.53,39041,1.26,17114,0.3479,0,448,364,0.0
2025-01-17,META_GB_S07_AWR_CONFIGURATOR_USERS_20250117,ME22219,Facebook,awareness,GB,DEEPAL S07,22692,374,0.016482,14.77,0.9,335.17,18016,1.26,5677,0.2502,0,281,192,0.0
2025-01-17,META_GB_S07_AWR_CONQUEST_BMW_20250117,ME34100,Instagram,awareness,GB,DEEPAL S07,5967,50,0.008379,13.63,1.63,81.34,4504,1.32,1536,0.2574,0,36,26,0.0
2025-01-17,META_GB_S07_AWR_CONQUEST_AUDI_20250117,ME27428,Facebook,awareness,GB,DEEPAL S07,7361,117,0.015895,11.52,0.72,84.77,4590,1.6,2385,0.324,0,104,69,0.0
2025-01-17,META_GB_S07_AWR_ECO_CONSCIOUS_20250117,ME38594,Instagram,awareness,GB,DEEPAL S07,85,1,0.011765,7.69,0.66,0.66,50,1.7,23,0.2706,0,0,0,0.0
2025-01-17,META_GB_S07_AWR_ENGAGED_VIEWERS_20250117,ME44806,Facebook,awareness,GB,DEEPAL S07,39474,594,0.015048,5.53,0.37,218.39,25148,1.57,5999,0.152,0,529,362,0.0
2025-01-17,META_GB_S07_AWR_EV_INTENDERS_20250117,ME72427,Instagram,awareness,GB,DEEPAL S07,38966,618,0.01586,10.38,0.65,404.47,25638,1.52,14524,0.3727,0,488,312,0.0
2025-01-17,META_GB_S07_AWR_SITE_VISITORS_20250117,ME22796,Facebook,awareness,GB,DEEPAL S07,26073,543,0.020826,11.39,0.55,297.03,19083,1.37,10164,0.3898,0,483,296,0.0
2025-01-17,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250117,ME38677,Instagram,awareness,GB,DEEPAL S07,5048,112,0.022187,15.48,0.7,78.16,3408,1.48,1427,0.2827,0,89,59,0.0
2025-01-17,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250117,ME48851,Facebook,awareness,GB,DEEPAL S07,83261,738,0.008864,9.73,1.1,810.45,49464,1.68,31083,0.3733,0,654,459,0.0
2025-01-18,META_GB_S07_AWR_FAMILY_BUYERS_20250118,ME82531,Facebook,awareness,GB,DEEPAL S07,54023,588,0.010884,6.56,0.6,354.64,35496,1.52,15204,0.2814,0,541,338,0.0
2025-01-18,META_GB_S07_AWR_ECO_CONSCIOUS_20250118,ME94205,Facebook,awareness,GB,DEEPAL S07,30073,679,0.022578,9.26,0.41,278.43,25513,1.18,7032,0.2338,0,518,439,0.0
2025-01-18,META_GB_S07_AWR_CONFIGURATOR_USERS_20250118,ME73911,Instagram,awareness,GB,DEEPAL S07,12611,123,0.009753,15.39,1.58,194.04,8421,1.5,2464,0.1954,0,90,58,0.0
2025-01-18,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250118,ME59362,Instagram,awareness,GB,DEEPAL S07,8495,126,0.014832,12.88,0.87,109.39,6123,1.39,2047,0.241,0,89,64,0.0
2025-01-18,META_GB_S07_AWR_CONQUEST_AUDI_20250118,ME23821,Instagram,awareness,GB,DEEPAL S07,4340,106,0.024424,10.11,0.41,43.89,3677,1.18,867,0.1998,0,82,59,0.0
2025-01-18,META_GB_S07_AWR_FAMILY_BUYERS_20250118,ME46967,Facebook,awareness,GB,DEEPAL S07,18308,264,0.01442,13.01,0.9,238.16,14940,1.23,3067,0.1675,0,184,115,0.0
2025-01-18,META_GB_S07_AWR_CONQUEST_BMW_20250118,ME39024,Instagram,awareness,GB,DEEPAL S07,8650,132,0.01526,8.83,0.58,76.41,5028,1.72,2387,0.276,0,115,88,0.0
2025-01-18,META_GB_S07_AWR_SITE_VISITORS_20250118,ME48596,Facebook,awareness,GB,DEEPAL S07,1360,11,0.008088,13.18,1.63,17.93,1092,1.25,270,0.1985,0,10,6,0.0
2025-01-18,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250118,ME39007,Instagram,awareness,GB,DEEPAL S07,8138,81,0.009953,13.99,1.41,113.83,5924,1.37,3004,0.3691,0,57,47,0.0
2025-01-18,META_GB_S07_AWR_PREMIUM_AUTO_20250118,ME43244,Instagram,awareness,GB,DEEPAL S07,3057,59,0.0193,8.37,0.43,25.6,2455,1.25,623,0.2038,0,46,38,0.0
2025-01-19,META_GB_S07_AWR_CONQUEST_BMW_20250119,ME75803,Instagram,awareness,GB,DEEPAL S07,44866,913,0.020349,5.23,0.26,234.5,29649,1.51,11350,0.253,0,853,521,0.0
2025-01-19,META_GB_S07_AWR_FAMILY_BUYERS_20250119,ME62317,Instagram,awareness,GB,DEEPAL S07,3827,31,0.0081,15.44,1.91,59.1,2533,1.51,1250,0.3266,0,25,20,0.0
2025-01-19,META_GB_S07_AWR_FAMILY_BUYERS_20250119,ME91488,Facebook,awareness,GB,DEEPAL S07,7503,79,0.010529,15.22,1.45,114.24,5022,1.49,1517,0.2022,0,58,44,0.0
2025-01-19,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250119,ME33371,Facebook,awareness,GB,DEEPAL S07,769,12,0.015605,12.08,0.77,9.3,543,1.42,195,0.2536,0,11,6,0.0
2025-01-19,META_GB_S07_AWR_SITE_VISITORS_20250119,ME50516,Facebook,awareness,GB,DEEPAL S07,49875,1097,0.021995,11.39,0.52,567.99,40510,1.23,13030,0.2613,0,772,542,0.0
2025-01-19,META_GB_S07_AWR_EV_INTENDERS_20250119,ME73013,Facebook,awareness,GB,DEEPAL S07,5648,101,0.017882,12.01,0.67,67.86,4371,1.29,1374,0.2433,0,72,52,0.0
2025-01-19,META_GB_S07_AWR_CONQUEST_AUDI_20250119,ME76704,Instagram,awareness,GB,DEEPAL S07,20448,208,0.010172,3.69,0.36,75.54,16281,1.26,7111,0.3478,0,156,128,0.0
2025-01-19,META_GB_S07_AWR_CONQUEST_BMW_20250119,ME33832,Facebook,awareness,GB,DEEPAL S07,2762,26,0.009413,14.92,1.59,41.22,1769,1.56,563,0.2038,0,19,12,0.0
2025-01-19,META_GB_S07_AWR_FAMILY_BUYERS_20250119,ME52332,Instagram,awareness,GB,DEEPAL S07,1927,36,0.018682,13.98,0.75,26.94,1346,1.43,752,0.3902,0,25,19,0.0
2025-01-19,META_GB_S07_AWR_CONQUEST_AUDI_20250119,ME14999,Facebook,awareness,GB,DEEPAL S07,22342,467,0.020902,14.12,0.68,315.37,16444,1.36,7072,0.3165,0,342,286,0.0
2025-01-20,META_GB_S07_AWR_CONQUEST_AUDI_20250120,ME62215,Facebook,awareness,GB,DEEPAL S07,74342,830,0.011165,5.78,0.52,430.06,56940,1.31,26625,0.3581,0,708,464,0.0
2025-01-20,META_GB_S07_AWR_FAMILY_BUYERS_20250120,ME62837,Instagram,awareness,GB,DEEPAL S07,5923,112,0.018909,7.2,0.38,42.64,3733,1.59,1350,0.2279,0,93,64,0.0
2025-01-20,META_GB_S07_AWR_ECO_CONSCIOUS_20250120,ME79733,Facebook,awareness,GB,DEEPAL S07,50978,640,0.012554,6.88,0.55,350.7,39439,1.29,17580,0.3449,0,594,497,0.0
2025-01-20,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250120,ME68836,Instagram,awareness,GB,DEEPAL S07,41310,425,0.010288,5.89,0.57,243.35,28872,1.43,14854,0.3596,0,353,277,0.0
2025-01-20,META_GB_S07_AWR_CONQUEST_BMW_20250120,ME37225,Instagram,awareness,GB,DEEPAL S07,16775,299,0.017824,4.34,0.24,72.77,12623,1.33,5728,0.3415,0,271,215,0.0
2025-01-20,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250120,ME49292,Instagram,awareness,GB,DEEPAL S07,147640,2485,0.016831,5.65,0.34,833.68,84296,1.75,56970,0.3859,0,1982,1214,0.0
2025-01-20,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250120,ME15287,Facebook,awareness,GB,DEEPAL S07,2313,29,0.012538,4.18,0.33,9.67,1728,1.34,386,0.1669,0,27,18,0.0
2025-01-20,META_GB_S07_AWR_FAMILY_BUYERS_20250120,ME17070,Instagram,awareness,GB,DEEPAL S07,24759,412,0.01664,14.62,0.88,361.96,16071,1.54,9505,0.3839,0,304,205,0.0
2025-01-20,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250120,ME29850,Instagram,awareness,GB,DEEPAL S07,1154,23,0.019931,5.39,0.27,6.22,670,1.72,316,0.2738,0,21,12,0.0
2025-01-20,META_GB_S07_AWR_PREMIUM_AUTO_20250120,ME92948,Instagram,awareness,GB,DEEPAL S07,7880,90,0.011421,4.66,0.41,36.76,4592,1.72,2461,0.3123,0,82,52,0.0
2025-01-21,META_GB_S07_AWR_EV_INTENDERS_20250121,ME10307,Facebook,awareness,GB,DEEPAL S07,4439,82,0.018473,8.67,0.47,38.51,2968,1.5,1227,0.2764,0,61,51,0.0
2025-01-21,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250121,ME50340,Instagram,awareness,GB,DEEPAL S07,10260,241,0.023489,10.27,0.44,105.39,6983,1.47,4013,0.3911,0,171,135,0.0
2025-01-21,META_GB_S07_AWR_SITE_VISITORS_20250121,ME93567,Instagram,awareness,GB,DEEPAL S07,21444,206,0.009606,14.67,1.53,314.58,17610,1.22,4419,0.2061,0,186,130,0.0
2025-01-21,META_GB_S07_AWR_CONQUEST_AUDI_20250121,ME33267,Facebook,awareness,GB,DEEPAL S07,13890,185,0.013319,9.86,0.74,136.97,10091,1.38,2792,0.201,0,173,130,0.0
2025-01-21,META_GB_S07_AWR_EV_INTENDERS_20250121,ME33228,Instagram,awareness,GB,DEEPAL S07,47844,838,0.017515,13.55,0.77,648.29,37164,1.29,7596,0.1588,0,741,485,0.0
2025-01-21,META_GB_S07_AWR_CONQUEST_AUDI_20250121,ME55065,Facebook,awareness,GB,DEEPAL S07,69743,1583,0.022698,3.6,0.16,250.94,54872,1.27,17868,0.2562,0,1462,1099,0.0
2025-01-21,META_GB_S07_AWR_EV_INTENDERS_20250121,ME43884,Instagram,awareness,GB,DEEPAL S07,118290,2099,0.017745,3.62,0.2,428.32,66721,1.77,27394,0.2316,0,1796,1407,0.0
2025-01-21,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250121,ME36783,Instagram,awareness,GB,DEEPAL S07,291,5,0.017182,6.68,0.39,1.94,173,1.68,51,0.1753,0,4,2,0.0
2025-01-21,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250121,ME10720,Facebook,awareness,GB,DEEPAL S07,31725,767,0.024177,3.6,0.15,114.3,25416,1.25,6537,0.2061,0,561,374,0.0
2025-01-21,META_GB_S07_AWR_PREMIUM_AUTO_20250121,ME39604,Facebook,awareness,GB,DEEPAL S07,93187,1644,0.017642,4.93,0.28,459.1,56921,1.64,29808,0.3199,0,1529,1181,0.0
2025-01-22,META_GB_S07_AWR_FAMILY_BUYERS_20250122,ME80104,Facebook,awareness,GB,DEEPAL S07,12260,151,0.012316,8.43,0.68,103.34,8237,1.49,2356,0.1922,0,134,91,0.0
2025-01-22,META_GB_S07_AWR_CONQUEST_BMW_20250122,ME31535,Instagram,awareness,GB,DEEPAL S07,65499,1381,0.021084,9.24,0.44,605.06,44235,1.48,16383,0.2501,0,975,603,0.0
2025-01-22,META_GB_S07_AWR_CONQUEST_TESLA_20250122,ME99678,Facebook,awareness,GB,DEEPAL S07,3795,49,0.012912,8.83,0.68,33.51,2251,1.69,877,0.2311,0,36,23,0.0
2025-01-22,META_GB_S07_AWR_FAMILY_BUYERS_20250122,ME12430,Facebook,awareness,GB,DEEPAL S07,15333,175,0.011413,7.9,0.69,121.1,12937,1.19,5329,0.3476,0,125,99,0.0
2025-01-22,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250122,ME33139,Facebook,awareness,GB,DEEPAL S07,27313,229,0.008384,9.31,1.11,254.18,16941,1.61,6694,0.2451,0,178,124,0.0
2025-01-22,META_GB_S07_AWR_ENGAGED_VIEWERS_20250122,ME52600,Instagram,awareness,GB,DEEPAL S07,10930,210,0.019213,15.26,0.79,166.84,9024,1.21,2303,0.2107,0,194,119,0.0
2025-01-22,META_GB_S07_AWR_CONFIGURATOR_USERS_20250122,ME48364,Facebook,awareness,GB,DEEPAL S07,20568,169,0.008217,6.17,0.75,126.9,14343,1.43,3596,0.1748,0,154,127,0.0
2025-01-22,META_GB_S07_AWR_CONQUEST_BMW_20250122,ME85965,Instagram,awareness,GB,DEEPAL S07,57748,1222,0.021161,15.6,0.74,901.0,36126,1.6,16137,0.2794,0,1030,761,0.0
2025-01-22,META_GB_S07_AWR_SITE_VISITORS_20250122,ME94557,Facebook,awareness,GB,DEEPAL S07,34292,604,0.017613,5.96,0.34,204.31,25392,1.35,8720,0.2543,0,558,364,0.0
2025-01-22,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250122,ME90628,Instagram,awareness,GB,DEEPAL S07,2552,33,0.012931,8.19,0.63,20.91,1472,1.73,962,0.377,0,26,18,0.0
2025-01-23,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250123,ME57981,Facebook,awareness,GB,DEEPAL S07,12041,228,0.018935,15.7,0.83,189.06,9708,1.24,3813,0.3167,0,212,132,0.0
2025-01-23,META_GB_S07_AWR_CONQUEST_TESLA_20250123,ME39029,Instagram,awareness,GB,DEEPAL S07,113869,1942,0.017055,5.96,0.35,678.12,74817,1.52,29387,0.2581,0,1669,1043,0.0
2025-01-23,META_GB_S07_AWR_SITE_VISITORS_20250123,ME20116,Instagram,awareness,GB,DEEPAL S07,1422,14,0.009845,15.31,1.56,21.79,1204,1.18,411,0.289,0,11,9,0.0
2025-01-23,META_GB_S07_AWR_EV_INTENDERS_20250123,ME55847,Facebook,awareness,GB,DEEPAL S07,9007,145,0.016099,4.56,0.28,41.07,6585,1.37,1607,0.1784,0,108,87,0.0
2025-01-23,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250123,ME84024,Facebook,awareness,GB,DEEPAL S07,186,2,0.010753,12.97,1.21,2.41,137,1.36,38,0.2043,0,1,0,0.0
2025-01-23,META_GB_S07_AWR_PREMIUM_AUTO_20250123,ME93945,Facebook,awareness,GB,DEEPAL S07,21346,329,0.015413,9.94,0.64,212.2,14460,1.48,6382,0.299,0,236,185,0.0
2025-01-23,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250123,ME91220,Facebook,awareness,GB,DEEPAL S07,44139,804,0.018215,5.56,0.31,245.54,29911,1.48,13517,0.3062,0,691,508,0.0
2025-01-23,META_GB_S07_AWR_ENGAGED_VIEWERS_20250123,ME45338,Facebook,awareness,GB,DEEPAL S07,34953,547,0.01565,12.04,0.77,420.93,20718,1.69,10067,0.288,0,515,435,0.0
2025-01-23,META_GB_S07_AWR_CONQUEST_BMW_20250123,ME55642,Facebook,awareness,GB,DEEPAL S07,21562,457,0.021195,6.36,0.3,137.09,17087,1.26,6541,0.3034,0,386,239,0.0
2025-01-23,META_GB_S07_AWR_CONQUEST_TESLA_20250123,ME64961,Facebook,awareness,GB,DEEPAL S07,12301,131,0.01065,4.33,0.41,53.26,9809,1.25,3882,0.3156,0,97,59,0.0
2025-01-24,META_GB_S07_AWR_CONQUEST_AUDI_20250124,ME42575,Instagram,awareness,GB,DEEPAL S07,44142,960,0.021748,11.74,0.54,518.11,32905,1.34,11562,0.2619,0,708,519,0.0
2025-01-24,META_GB_S07_AWR_FLEET_MANAGERS_20250124,ME20985,Facebook,awareness,GB,DEEPAL S07,1830,33,0.018033,15.98,0.89,29.25,1429,1.28,655,0.3579,0,27,21,0.0
2025-01-24,META_GB_S07_AWR_ENGAGED_VIEWERS_20250124,ME20962,Facebook,awareness,GB,DEEPAL S07,17752,423,0.023828,15.95,0.67,283.09,12207,1.45,5017,0.2826,0,372,263,0.0
2025-01-24,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250124,ME50678,Facebook,awareness,GB,DEEPAL S07,11881,174,0.014645,6.8,0.46,80.76,7786,1.53,2060,0.1734,0,164,139,0.0
2025-01-24,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250124,ME36488,Facebook,awareness,GB,DEEPAL S07,44312,976,0.022026,10.04,0.46,444.77,29104,1.52,6935,0.1565,0,750,462,0.0
2025-01-24,META_GB_S07_AWR_CONFIGURATOR_USERS_20250124,ME29417,Facebook,awareness,GB,DEEPAL S07,45970,778,0.016924,5.62,0.33,258.37,33248,1.38,13000,0.2828,0,593,452,0.0
2025-01-24,META_GB_S07_AWR_CONQUEST_TESLA_20250124,ME43239,Facebook,awareness,GB,DEEPAL S07,24931,587,0.023545,15.09,0.64,376.24,16477,1.51,9005,0.3612,0,415,327,0.0
2025-01-24,META_GB_S07_AWR_CONQUEST_AUDI_20250124,ME70159,Facebook,awareness,GB,DEEPAL S07,9607,86,0.008952,14.27,1.59,137.11,7431,1.29,3346,0.3483,0,74,57,0.0
2025-01-24,META_GB_S07_AWR_EV_INTENDERS_20250124,ME55226,Facebook,awareness,GB,DEEPAL S07,54143,720,0.013298,7.74,0.58,419.3,42891,1.26,15963,0.2948,0,548,443,0.0
2025-01-24,META_GB_S07_AWR_FLEET_MANAGERS_20250124,ME56319,Facebook,awareness,GB,DEEPAL S07,1162,22,0.018933,6.95,0.37,8.08,753,1.54,258,0.222,0,20,16,0.0
2025-01-25,META_GB_S07_AWR_CONFIGURATOR_USERS_20250125,ME93233,Instagram,awareness,GB,DEEPAL S07,10518,174,0.016543,12.59,0.76,132.44,5921,1.78,1887,0.1794,0,160,116,0.0
2025-01-25,META_GB_S07_AWR_PREMIUM_AUTO_20250125,ME60183,Facebook,awareness,GB,DEEPAL S07,70606,1514,0.021443,6.55,0.31,462.27,50611,1.4,24959,0.3535,0,1252,980,0.0
2025-01-25,META_GB_S07_AWR_FAMILY_BUYERS_20250125,ME80702,Instagram,awareness,GB,DEEPAL S07,5779,115,0.0199,9.36,0.47,54.12,4241,1.36,1196,0.207,0,99,75,0.0
2025-01-25,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250125,ME66044,Instagram,awareness,GB,DEEPAL S07,9916,140,0.014119,10.51,0.74,104.24,6581,1.51,3798,0.383,0,129,89,0.0
2025-01-25,META_GB_S07_AWR_PREMIUM_AUTO_20250125,ME65491,Instagram,awareness,GB,DEEPAL S07,7937,197,0.02482,10.59,0.43,84.04,6137,1.29,2677,0.3373,0,177,121,0.0
2025-01-25,META_GB_S07_AWR_CONQUEST_TESLA_20250125,ME28111,Facebook,awareness,GB,DEEPAL S07,4514,72,0.01595,10.57,0.66,47.7,3793,1.19,796,0.1763,0,65,44,0.0
2025-01-25,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250125,ME51001,Facebook,awareness,GB,DEEPAL S07,14865,214,0.014396,8.81,0.61,131.01,9791,1.52,5254,0.3534,0,176,147,0.0
2025-01-25,META_GB_S07_AWR_CONQUEST_BMW_20250125,ME94946,Instagram,awareness,GB,DEEPAL S07,62865,896,0.014253,6.04,0.42,379.7,41662,1.51,21415,0.3407,0,829,577,0.0
2025-01-25,META_GB_S07_AWR_FAMILY_BUYERS_20250125,ME85557,Instagram,awareness,GB,DEEPAL S07,57589,572,0.009932,3.64,0.37,209.69,32982,1.75,8985,0.156,0,511,431,0.0
2025-01-25,META_GB_S07_AWR_PREMIUM_AUTO_20250125,ME73395,Instagram,awareness,GB,DEEPAL S07,25055,445,0.017761,11.22,0.63,281.03,18429,1.36,7749,0.3093,0,344,243,0.0
2025-01-26,META_GB_S07_AWR_CONQUEST_AUDI_20250126,ME67910,Instagram,awareness,GB,DEEPAL S07,4013,73,0.018191,9.08,0.5,36.46,3359,1.19,1266,0.3155,0,51,31,0.0
2025-01-26,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250126,ME30230,Instagram,awareness,GB,DEEPAL S07,1755,21,0.011966,5.26,0.44,9.24,1329,1.32,477,0.2718,0,17,11,0.0
2025-01-26,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250126,ME16316,Instagram,awareness,GB,DEEPAL S07,11087,253,0.02282,8.52,0.37,94.44,6537,1.7,2001,0.1805,0,221,153,0.0
2025-01-26,META_GB_S07_AWR_ENGAGED_VIEWERS_20250126,ME94158,Facebook,awareness,GB,DEEPAL S07,2489,46,0.018481,13.41,0.73,33.39,1976,1.26,484,0.1945,0,37,25,0.0
2025-01-26,META_GB_S07_AWR_FAMILY_BUYERS_20250126,ME76350,Instagram,awareness,GB,DEEPAL S07,88263,1862,0.021096,4.46,0.21,393.66,55073,1.6,29471,0.3339,0,1327,1101,0.0
