date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,spend,video_views,video_view_rate,avg_watch_time_seconds,shares,comments,likes,profile_visits,website_clicks
2025-01-29,TT_GB_S07_AWR_DEALER_LOCATOR_20250129,TI86385,awareness,GB,DEEPAL S07,96509,989,0.010248,4.76,459.06,65433,0.678,7.1,370,42,956,122,644
2025-01-30,TT_GB_S07_AWR_TESTIMONIAL_20250130,TI82634,awareness,GB,DEEPAL S07,19891,172,0.008647,4.41,87.72,10825,0.5442,6.5,35,29,176,19,111
2025-01-30,TT_GB_S07_AWR_TESTIMONIAL_20250130,TI45608,awareness,GB,DEEPAL S07,87836,1193,0.013582,4.82,422.99,52097,0.5931,6.2,117,79,772,119,494
2025-01-30,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250130,TI87945,awareness,GB,DEEPAL S07,63198,734,0.011614,4.62,291.72,40843,0.6463,9.6,125,30,981,53,505
2025-01-30,TT_GB_S07_AWR_AWARD_WINNER_20250130,TI83374,awareness,GB,DEEPAL S07,54696,294,0.005375,4.35,237.94,22607,0.4133,10.9,115,47,360,41,183
2025-01-30,TT_GB_S07_AWR_DEALER_LOCATOR_20250130,TI81062,awareness,GB,DEEPAL S07,19118,137,0.007166,4.01,76.59,10058,0.5261,13.5,35,14,84,7,52
2025-01-31,TT_GB_S07_AWR_PRODUCT_FEATURES_20250131,TI12923,awareness,GB,DEEPAL S07,24500,313,0.012776,6.83,167.34,15677,0.6399,9.7,64,45,181,17,150
2025-01-31,TT_GB_S07_AWR_LIFESTYLE_20250131,TI97652,awareness,GB,DEEPAL S07,39749,448,0.011271,9.36,372.07,21348,0.5371,12.3,83,61,495,64,303
2025-01-31,TT_GB_S07_AWR_TESTIMONIAL_20250131,TI13383,awareness,GB,DEEPAL S07,77455,979,0.01264,5.76,446.13,57333,0.7402,11.3,292,99,1366,142,537
2025-01-31,TT_GB_S07_AWR_RESERVATION_CTA_20250131,TI18300,awareness,GB,DEEPAL S07,13860,201,0.014502,6.98,96.81,8981,0.648,3.1,57,18,220,27,111
2025-01-31,TT_GB_S07_AWR_TESTIMONIAL_20250131,TI55673,awareness,GB,DEEPAL S07,15915,258,0.016211,4.5,71.64,6461,0.406,9.4,43,7,131,13,158
2025-02-01,TT_GB_S07_AWR_HERO_LAUNCH_20250201,TI77189,awareness,GB,DEEPAL S07,4910,52,0.010591,9.12,44.8,3379,0.6882,13.2,11,6,76,8,33
2025-02-01,TT_GB_S07_AWR_TESTIMONIAL_20250201,TI56010,awareness,GB,DEEPAL S07,2006,15,0.007478,4.6,9.22,870,0.4337,12.6,3,2,20,2,5
2025-02-01,TT_GB_S07_AWR_PRICE_REVEAL_20250201,TI95157,awareness,GB,DEEPAL S07,126721,1707,0.013471,5.32,674.24,61474,0.4851,8.8,107,102,1108,251,756
2025-02-01,TT_GB_S07_AWR_COMPARISON_20250201,TI46573,awareness,GB,DEEPAL S07,2658,23,0.008653,6.44,17.12,1978,0.7442,7.2,5,2,36,3,15
2025-02-01,TT_GB_S07_AWR_LIFESTYLE_20250201,TI66570,awareness,GB,DEEPAL S07,38226,244,0.006383,4.68,178.74,21044,0.5505,6.3,156,17,180,46,95
2025-02-02,TT_GB_S07_AWR_COMPARISON_20250202,TI97981,awareness,GB,DEEPAL S07,8130,145,0.017835,7.67,62.36,4543,0.5588,10.8,15,13,40,23,77
2025-02-02,TT_GB_S07_AWR_COMPARISON_20250202,TI58217,awareness,GB,DEEPAL S07,5743,66,0.011492,7.39,42.44,2329,0.4055,6.9,5,4,45,8,27
2025-02-02,TT_GB_S07_AWR_LIFESTYLE_20250202,TI39166,awareness,GB,DEEPAL S07,25989,344,0.013236,4.67,121.29,15547,0.5982,8.7,27,43,353,32,171
2025-02-02,TT_GB_S07_AWR_HERO_LAUNCH_20250202,TI64045,awareness,GB,DEEPAL S07,10876,101,0.009287,9.32,101.42,6049,0.5562,10.3,45,11,106,12,32
2025-02-02,TT_GB_S07_AWR_PRICE_REVEAL_20250202,TI91450,awareness,GB,DEEPAL S07,80032,946,0.01182,5.64,451.01,40224,0.5026,9.7,42,47,498,147,638
2025-02-03,TT_GB_S07_AWR_HERO_LAUNCH_20250203,TI26838,awareness,GB,DEEPAL S07,8544,100,0.011704,7.49,64.0,5036,0.5894,13.3,13,4,27,8,43
2025-02-03,TT_GB_S07_AWR_DEALER_LOCATOR_20250203,TI54868,awareness,GB,DEEPAL S07,1774,21,0.011838,9.37,16.62,824,0.4645,10.5,5,2,19,3,14
2025-02-03,TT_GB_S07_AWR_RESERVATION_CTA_20250203,TI74951,awareness,GB,DEEPAL S07,75398,1249,0.016565,5.65,426.36,40200,0.5332,3.4,125,71,311,191,469
2025-02-03,TT_GB_S07_AWR_PRODUCT_FEATURES_20250203,TI72277,awareness,GB,DEEPAL S07,83747,915,0.010926,6.41,536.56,55183,0.6589,3.7,233,130,1091,128,378
2025-02-03,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250203,TI62796,awareness,GB,DEEPAL S07,9821,116,0.011811,8.11,79.69,6758,0.6881,8.6,41,11,153,10,78
2025-02-04,TT_GB_S07_AWR_PRICE_REVEAL_20250204,TI23181,awareness,GB,DEEPAL S07,135312,1843,0.01362,6.59,891.33,56786,0.4197,14.2,223,51,777,178,1008
2025-02-04,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250204,TI52996,awareness,GB,DEEPAL S07,16367,197,0.012036,7.71,126.13,8279,0.5058,5.1,21,5,126,38,91
2025-02-04,TT_GB_S07_AWR_PRODUCT_FEATURES_20250204,TI69327,awareness,GB,DEEPAL S07,6332,49,0.007738,6.62,41.93,2672,0.422,6.4,11,6,45,9,15
2025-02-04,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250204,TI53209,awareness,GB,DEEPAL S07,6120,100,0.01634,9.25,56.61,4045,0.6609,3.7,8,7,38,15,36
2025-02-04,TT_GB_S07_AWR_PRICE_REVEAL_20250204,TI25987,awareness,GB,DEEPAL S07,1015,8,0.007882,8.82,8.95,430,0.4236,13.4,1,0,7,1,4
2025-02-05,TT_GB_S07_AWR_COMPARISON_20250205,TI83739,awareness,GB,DEEPAL S07,6211,82,0.013202,4.64,28.8,4484,0.7219,14.5,32,4,75,16,28
2025-02-05,TT_GB_S07_AWR_HERO_LAUNCH_20250205,TI55463,awareness,GB,DEEPAL S07,30463,347,0.011391,9.81,298.87,15145,0.4972,3.5,80,13,228,60,239
2025-02-05,TT_GB_S07_AWR_PRICE_REVEAL_20250205,TI47820,awareness,GB,DEEPAL S07,16272,219,0.013459,4.99,81.24,11922,0.7327,10.8,26,33,252,21,103
2025-02-05,TT_GB_S07_AWR_LIFESTYLE_20250205,TI77910,awareness,GB,DEEPAL S07,37792,520,0.01376,6.65,251.21,15425,0.4082,8.7,61,14,134,46,250
2025-02-05,TT_GB_S07_AWR_HERO_LAUNCH_20250205,TI31010,awareness,GB,DEEPAL S07,33938,207,0.006099,9.22,312.92,25187,0.7421,13.8,94,72,376,29,88
2025-02-06,TT_GB_S07_AWR_RESERVATION_CTA_20250206,TI79210,awareness,GB,DEEPAL S07,23524,237,0.010075,9.18,216.04,15170,0.6449,11.1,117,36,140,34,137
2025-02-06,TT_GB_S07_AWR_COMPARISON_20250206,TI40853,awareness,GB,DEEPAL S07,21014,132,0.006282,8.25,173.42,9344,0.4447,6.0,29,9,189,12,50
2025-02-06,TT_GB_S07_AWR_COMPARISON_20250206,TI77363,awareness,GB,DEEPAL S07,29771,402,0.013503,9.16,272.74,13174,0.4425,9.0,70,32,260,21,263
2025-02-06,TT_GB_S07_AWR_PRODUCT_FEATURES_20250206,TI34385,awareness,GB,DEEPAL S07,46765,296,0.00633,9.91,463.24,33385,0.7139,6.1,37,63,384,30,139
2025-02-06,TT_GB_S07_AWR_RESERVATION_CTA_20250206,TI71937,awareness,GB,DEEPAL S07,5195,37,0.007122,4.56,23.71,2661,0.5122,14.5,3,4,49,3,25
2025-02-07,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250207,TI14247,awareness,GB,DEEPAL S07,1512,9,0.005952,6.76,10.23,770,0.5093,7.9,4,2,8,1,4
2025-02-07,TT_GB_S07_AWR_AWARD_WINNER_20250207,TI14952,awareness,GB,DEEPAL S07,70902,724,0.010211,7.57,536.44,37299,0.5261,5.7,262,79,852,84,436
2025-02-07,TT_GB_S07_AWR_DEALER_LOCATOR_20250207,TI93542,awareness,GB,DEEPAL S07,19339,300,0.015513,6.38,123.36,12252,0.6335,10.2,39,6,272,22,119
2025-02-07,TT_GB_S07_AWR_AWARD_WINNER_20250207,TI72124,awareness,GB,DEEPAL S07,3360,20,0.005952,5.72,19.23,2019,0.6009,10.9,2,2,19,2,11
2025-02-07,TT_GB_S07_AWR_PRODUCT_FEATURES_20250207,TI40021,awareness,GB,DEEPAL S07,43319,217,0.005009,4.66,201.73,23760,0.5485,12.5,51,34,569,18,145
2025-02-08,TT_GB_S07_AWR_PRICE_REVEAL_20250208,TI91561,awareness,GB,DEEPAL S07,93152,1372,0.014729,6.05,563.16,58611,0.6292,11.9,279,57,704,124,899
2025-02-08,TT_GB_S07_AWR_RESERVATION_CTA_20250208,TI58605,awareness,GB,DEEPAL S07,10071,142,0.0141,5.81,58.55,4592,0.456,5.8,10,12,52,11,74
2025-02-08,TT_GB_S07_AWR_LIFESTYLE_20250208,TI51044,awareness,GB,DEEPAL S07,11033,157,0.01423,7.58,83.65,5395,0.489,8.1,16,2,64,26,108
2025-02-08,TT_GB_S07_AWR_AWARD_WINNER_20250208,TI24640,awareness,GB,DEEPAL S07,26525,245,0.009237,4.56,120.99,17792,0.6708,4.2,128,45,152,28,98
2025-02-08,TT_GB_S07_AWR_RESERVATION_CTA_20250208,TI93118,awareness,GB,DEEPAL S07,2478,27,0.010896,9.54,23.64,1755,0.7082,3.5,6,4,42,3,9
2025-02-09,TT_GB_S07_AWR_COMPARISON_20250209,TI58921,awareness,GB,DEEPAL S07,12180,185,0.015189,8.05,98.02,5536,0.4545,11.4,16,15,72,17,80
2025-02-09,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250209,TI42446,awareness,GB,DEEPAL S07,24145,285,0.011804,6.96,167.99,14295,0.592,4.6,25,13,199,24,180
2025-02-09,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250209,TI22687,awareness,GB,DEEPAL S07,8923,85,0.009526,9.89,88.28,6114,0.6852,9.3,42,16,86,14,42
2025-02-09,TT_GB_S07_AWR_DEALER_LOCATOR_20250209,TI34307,awareness,GB,DEEPAL S07,14966,76,0.005078,7.39,110.58,8532,0.5701,10.4,53,16,177,6,35
2025-02-09,TT_GB_S07_AWR_COMPARISON_20250209,TI81151,awareness,GB,DEEPAL S07,32137,498,0.015496,9.53,306.31,22628,0.7041,9.6,79,38,222,74,190
2025-02-10,TT_GB_S07_AWR_LIFESTYLE_20250210,TI99273,awareness,GB,DEEPAL S07,33819,489,0.014459,5.52,186.77,18167,0.5372,11.4,137,20,363,58,217
2025-02-10,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250210,TI92614,awareness,GB,DEEPAL S07,34069,537,0.015762,9.07,308.87,16917,0.4966,11.8,122,14,414,78,258
2025-02-10,TT_GB_S07_AWR_TESTIMONIAL_20250210,TI28732,awareness,GB,DEEPAL S07,10281,52,0.005058,7.57,77.8,5647,0.5493,14.0,42,3,29,8,34
2025-02-10,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250210,TI48533,awareness,GB,DEEPAL S07,39641,704,0.017759,7.34,291.15,22649,0.5714,8.2,37,23,467,50,238
2025-02-10,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250210,TI13261,awareness,GB,DEEPAL S07,4687,40,0.008534,4.69,21.97,1970,0.4203,4.1,5,3,31,2,18
2025-02-11,TT_GB_S07_AWR_COMPARISON_20250211,TI69771,awareness,GB,DEEPAL S07,38873,623,0.016027,7.59,295.14,27867,0.7169,3.4,60,34,478,103,377
2025-02-11,TT_GB_S07_AWR_PRODUCT_FEATURES_20250211,TI97006,awareness,GB,DEEPAL S07,6415,81,0.012627,6.79,43.57,2989,0.4659,9.5,10,2,15,13,52
2025-02-11,TT_GB_S07_AWR_DEALER_LOCATOR_20250211,TI82654,awareness,GB,DEEPAL S07,18590,330,0.017751,7.17,133.34,13083,0.7038,10.3,66,34,230,33,129
2025-02-11,TT_GB_S07_AWR_COMPARISON_20250211,TI87261,awareness,GB,DEEPAL S07,17904,219,0.012232,9.5,170.04,13242,0.7396,6.1,48,26,154,22,83
2025-02-11,TT_GB_S07_AWR_AWARD_WINNER_20250211,TI99593,awareness,GB,DEEPAL S07,37690,330,0.008756,7.59,286.0,24668,0.6545,12.1,174,40,427,21,221
2025-02-12,TT_GB_S07_AWR_AWARD_WINNER_20250212,TI20929,awareness,GB,DEEPAL S07,50007,740,0.014798,6.49,324.37,32191,0.6437,6.2,222,72,517,54,394
2025-02-12,TT_GB_S07_AWR_PRODUCT_FEATURES_20250212,TI97724,awareness,GB,DEEPAL S07,29737,367,0.012342,5.87,174.44,12174,0.4094,4.5,75,33,203,38,224
2025-02-12,TT_GB_S07_AWR_AWARD_WINNER_20250212,TI81574,awareness,GB,DEEPAL S07,7048,68,0.009648,7.65,53.89,4190,0.5945,3.9,16,5,53,7,42
2025-02-12,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250212,TI55733,awareness,GB,DEEPAL S07,7324,113,0.015429,8.55,62.62,3444,0.4702,8.5,9,6,48,14,73
2025-02-12,TT_GB_S07_AWR_LIFESTYLE_20250212,TI51076,awareness,GB,DEEPAL S07,49056,818,0.016675,8.59,421.62,26139,0.5328,8.6,175,68,316,88,305
2025-02-13,TT_GB_S07_AWR_PRODUCT_FEATURES_20250213,TI31950,awareness,GB,DEEPAL S07,4480,34,0.007589,6.03,27.03,2785,0.6217,12.4,16,5,30,3,13
2025-02-13,TT_GB_S07_AWR_PRICE_REVEAL_20250213,TI20046,awareness,GB,DEEPAL S07,9072,103,0.011354,7.19,65.23,5132,0.5657,9.3,6,3,48,20,57
2025-02-13,TT_GB_S07_AWR_RESERVATION_CTA_20250213,TI10460,awareness,GB,DEEPAL S07,58265,763,0.013095,9.21,536.39,25402,0.436,4.3,135,65,187,42,410
2025-02-13,TT_GB_S07_AWR_HERO_LAUNCH_20250213,TI73495,awareness,GB,DEEPAL S07,2711,14,0.005164,5.36,14.54,1854,0.6839,3.4,6,2,16,1,8
2025-02-13,TT_GB_S07_AWR_DEALER_LOCATOR_20250213,TI48898,awareness,GB,DEEPAL S07,88479,540,0.006103,4.4,389.16,64391,0.7278,3.5,130,94,865,38,353
2025-02-14,TT_GB_S07_AWR_PRODUCT_FEATURES_20250214,TI45376,awareness,GB,DEEPAL S07,2120,16,0.007547,8.64,18.32,1397,0.659,12.4,10,0,18,2,7
2025-02-14,TT_GB_S07_AWR_HERO_LAUNCH_20250214,TI38114,awareness,GB,DEEPAL S07,27800,257,0.009245,4.23,117.58,11870,0.427,7.5,82,16,169,27,154
2025-02-14,TT_GB_S07_AWR_AWARD_WINNER_20250214,TI88668,awareness,GB,DEEPAL S07,22005,163,0.007407,8.08,177.81,10473,0.4759,9.4,32,14,99,24,64
2025-02-14,TT_GB_S07_AWR_COMPARISON_20250214,TI63589,awareness,GB,DEEPAL S07,2519,41,0.016276,8.33,21.0,1563,0.6205,14.2,3,1,16,4,27
2025-02-14,TT_GB_S07_AWR_RESERVATION_CTA_20250214,TI23125,awareness,GB,DEEPAL S07,62799,398,0.006338,9.94,624.48,43416,0.6913,5.0,76,69,786,41,187
2025-02-15,TT_GB_S07_AWR_DEALER_LOCATOR_20250215,TI65859,awareness,GB,DEEPAL S07,893,6,0.006719,7.41,6.62,387,0.4334,3.6,2,0,4,0,2
2025-02-15,TT_GB_S07_AWR_PRICE_REVEAL_20250215,TI87598,awareness,GB,DEEPAL S07,4507,33,0.007322,7.33,33.06,2940,0.6523,10.1,14,6,31,3,13
2025-02-15,TT_GB_S07_AWR_AWARD_WINNER_20250215,TI33948,awareness,GB,DEEPAL S07,9456,80,0.00846,5.0,47.27,5412,0.5723,3.1,29,3,123,7,33
2025-02-15,TT_GB_S07_AWR_AWARD_WINNER_20250215,TI81101,awareness,GB,DEEPAL S07,77252,446,0.005773,9.24,713.68,36725,0.4754,11.1,158,21,308,42,224
2025-02-15,TT_GB_S07_AWR_DEALER_LOCATOR_20250215,TI80787,awareness,GB,DEEPAL S07,36064,449,0.01245,4.38,157.88,23804,0.66,9.5,34,12,543,49,135
2025-02-16,TT_GB_S07_AWR_RESERVATION_CTA_20250216,TI17830,awareness,GB,DEEPAL S07,10936,93,0.008504,6.03,65.94,4682,0.4281,6.2,24,2,89,5,47
2025-02-16,TT_GB_S07_AWR_TESTIMONIAL_20250216,TI21410,awareness,GB,DEEPAL S07,16336,134,0.008203,4.46,72.78,7047,0.4314,9.4,45,18,156,22,40
2025-02-16,TT_GB_S07_AWR_AWARD_WINNER_20250216,TI75288,awareness,GB,DEEPAL S07,47183,455,0.009643,7.85,370.19,20360,0.4315,10.6,40,21,321,81,206
2025-02-16,TT_GB_S07_AWR_RESERVATION_CTA_20250216,TI40363,awareness,GB,DEEPAL S07,39271,543,0.013827,7.73,303.55,17895,0.4557,11.2,123,15,248,53,305
2025-02-16,TT_GB_S07_AWR_PRODUCT_FEATURES_20250216,TI55105,awareness,GB,DEEPAL S07,11199,178,0.015894,9.03,101.18,5550,0.4956,7.6,32,7,91,11,116
2025-02-17,TT_GB_S07_AWR_RESERVATION_CTA_20250217,TI80689,awareness,GB,DEEPAL S07,12247,94,0.007675,9.48,116.14,7957,0.6497,10.3,55,15,144,12,49
2025-02-17,TT_GB_S07_AWR_PRODUCT_FEATURES_20250217,TI84696,awareness,GB,DEEPAL S07,50390,285,0.005656,5.67,285.9,36527,0.7249,5.6,286,88,382,27,185
2025-02-17,TT_GB_S07_AWR_PRICE_REVEAL_20250217,TI58577,awareness,GB,DEEPAL S07,85471,1023,0.011969,5.83,498.5,61354,0.7178,7.3,211,158,430,83,465
2025-02-17,TT_GB_S07_AWR_PRODUCT_FEATURES_20250217,TI13481,awareness,GB,DEEPAL S07,16873,92,0.005452,4.75,80.09,7258,0.4302,13.1,52,14,70,5,34
2025-02-17,TT_GB_S07_AWR_PRODUCT_FEATURES_20250217,TI92546,awareness,GB,DEEPAL S07,4437,76,0.017129,8.0,35.52,3162,0.7126,9.3,23,7,57,3,45
2025-02-18,TT_GB_S07_AWR_PRICE_REVEAL_20250218,TI38674,awareness,GB,DEEPAL S07,19502,329,0.01687,8.98,175.18,12590,0.6456,13.8,49,19,88,54,189
2025-02-18,TT_GB_S07_AWR_PRICE_REVEAL_20250218,TI19168,awareness,GB,DEEPAL S07,83135,1322,0.015902,7.13,592.48,41579,0.5001,5.7,315,98,804,176,716
2025-02-18,TT_GB_S07_AWR_AWARD_WINNER_20250218,TI97696,awareness,GB,DEEPAL S07,5195,46,0.008855,7.01,36.43,3269,0.6293,8.1,25,5,51,8,23
2025-02-18,TT_GB_S07_AWR_LIFESTYLE_20250218,TI14576,awareness,GB,DEEPAL S07,4740,82,0.0173,6.07,28.75,3371,0.7112,8.2,8,3,74,4,56
2025-02-18,TT_GB_S07_AWR_DEALER_LOCATOR_20250218,TI23638,awareness,GB,DEEPAL S07,39515,342,0.008655,6.63,262.14,26411,0.6684,10.1,128,33,493,43,131
2025-02-19,TT_GB_S07_AWR_HERO_LAUNCH_20250219,TI48221,awareness,GB,DEEPAL S07,2290,23,0.010044,4.47,10.24,936,0.4087,8.4,1,0,18,3,14
2025-02-19,TT_GB_S07_AWR_AWARD_WINNER_20250219,TI27849,awareness,GB,DEEPAL S07,5433,30,0.005522,7.4,40.2,3856,0.7097,6.8,22,2,79,3,9
2025-02-19,TT_GB_S07_AWR_RESERVATION_CTA_20250219,TI42328,awareness,GB,DEEPAL S07,76789,1048,0.013648,8.92,684.86,43638,0.5683,9.2,133,41,330,145,373
2025-02-19,TT_GB_S07_AWR_LIFESTYLE_20250219,TI50284,awareness,GB,DEEPAL S07,9687,156,0.016104,8.76,84.88,4589,0.4737,11.9,4,5,64,16,90
2025-02-19,TT_GB_S07_AWR_RESERVATION_CTA_20250219,TI65195,awareness,GB,DEEPAL S07,17523,178,0.010158,8.39,147.06,9847,0.5619,6.2,51,7,177,34,71
2025-02-20,TT_GB_S07_AWR_DEALER_LOCATOR_20250220,TI18652,awareness,GB,DEEPAL S07,7001,57,0.008142,6.04,42.29,2958,0.4225,8.0,3,1,39,4,34
2025-02-20,TT_GB_S07_AWR_COMPARISON_20250220,TI20011,awareness,GB,DEEPAL S07,51783,860,0.016608,5.88,304.48,38320,0.74,11.1,148,42,825,99,412
2025-02-20,TT_GB_S07_AWR_AWARD_WINNER_20250220,TI93009,awareness,GB,DEEPAL S07,8465,98,0.011577,5.58,47.27,3758,0.4439,9.1,6,5,35,18,41
2025-02-20,TT_GB_S07_AWR_PRODUCT_FEATURES_20250220,TI65500,awareness,GB,DEEPAL S07,28430,498,0.017517,8.07,229.34,11867,0.4174,3.2,39,32,282,25,344
2025-02-20,TT_GB_S07_AWR_TESTIMONIAL_20250220,TI41567,awareness,GB,DEEPAL S07,95186,1365,0.01434,4.41,419.35,63580,0.668,3.3,453,173,781,94,651
2025-02-21,TT_GB_S07_AWR_TESTIMONIAL_20250221,TI38413,awareness,GB,DEEPAL S07,68993,452,0.006551,6.89,475.08,32189,0.4666,5.0,68,75,420,43,290
2025-02-21,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250221,TI16420,awareness,GB,DEEPAL S07,16824,264,0.015692,5.48,92.23,7694,0.4573,12.1,60,20,104,22,124
2025-02-21,TT_GB_S07_AWR_COMPARISON_20250221,TI21932,awareness,GB,DEEPAL S07,31122,555,0.017833,8.53,265.44,19570,0.6288,5.8,47,49,142,85,380
2025-02-21,TT_GB_S07_AWR_PRICE_REVEAL_20250221,TI71140,awareness,GB,DEEPAL S07,15164,92,0.006067,5.64,85.46,7176,0.4732,13.4,16,3,42,10,28
2025-02-21,TT_GB_S07_AWR_RESERVATION_CTA_20250221,TI55645,awareness,GB,DEEPAL S07,32724,536,0.016379,6.27,205.06,24330,0.7435,12.2,125,58,340,83,217
2025-02-22,TT_GB_S07_AWR_HERO_LAUNCH_20250222,TI65222,awareness,GB,DEEPAL S07,46047,735,0.015962,5.09,234.52,30030,0.6522,7.4,223,69,598,121,297
2025-02-22,TT_GB_S07_AWR_HERO_LAUNCH_20250222,TI50626,awareness,GB,DEEPAL S07,57465,459,0.007987,8.57,492.43,34367,0.5981,7.1,46,17,471,86,241
2025-02-22,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250222,TI98481,awareness,GB,DEEPAL S07,13066,103,0.007883,4.47,58.4,7861,0.6016,10.3,34,21,73,11,58
2025-02-22,TT_GB_S07_AWR_LIFESTYLE_20250222,TI25344,awareness,GB,DEEPAL S07,3849,25,0.006495,4.71,18.11,2733,0.7101,6.1,14,2,61,4,11
2025-02-22,TT_GB_S07_AWR_AWARD_WINNER_20250222,TI33031,awareness,GB,DEEPAL S07,10872,95,0.008738,9.52,103.5,6129,0.5637,10.2,41,17,63,7,62
2025-02-23,TT_GB_S07_AWR_AWARD_WINNER_20250223,TI22453,awareness,GB,DEEPAL S07,11462,191,0.016664,5.37,61.57,7067,0.6166,9.1,40,9,147,15,80
2025-02-23,TT_GB_S07_AWR_RESERVATION_CTA_20250223,TI15870,awareness,GB,DEEPAL S07,4686,34,0.007256,6.72,31.49,2845,0.6071,3.9,16,8,68,3,12
2025-02-23,TT_GB_S07_AWR_RESERVATION_CTA_20250223,TI27243,awareness,GB,DEEPAL S07,23388,151,0.006456,6.54,153.01,10969,0.469,14.6,43,10,243,14,61
2025-02-23,TT_GB_S07_AWR_TESTIMONIAL_20250223,TI48511,awareness,GB,DEEPAL S07,24131,180,0.007459,5.18,124.91,9692,0.4016,5.5,25,13,240,25,102
2025-02-23,TT_GB_S07_AWR_TESTIMONIAL_20250223,TI60497,awareness,GB,DEEPAL S07,89282,933,0.01045,4.77,426.12,52583,0.589,5.4,53,128,1228,143,484
2025-02-24,TT_GB_S07_AWR_PRODUCT_FEATURES_20250224,TI48174,awareness,GB,DEEPAL S07,34990,544,0.015547,4.95,173.11,19024,0.5437,10.1,149,16,351,37,308
2025-02-24,TT_GB_S07_AWR_COMPARISON_20250224,TI13223,awareness,GB,DEEPAL S07,5400,30,0.005556,6.71,36.25,2205,0.4083,3.6,12,2,21,4,16
2025-02-24,TT_GB_S07_AWR_RESERVATION_CTA_20250224,TI44411,awareness,GB,DEEPAL S07,31185,381,0.012217,9.6,299.31,15245,0.4889,9.4,50,32,358,56,220
2025-02-24,TT_GB_S07_AWR_AWARD_WINNER_20250224,TI73640,awareness,GB,DEEPAL S07,31390,180,0.005734,9.97,312.92,14390,0.4584,14.3,64,40,321,32,68
2025-02-24,TT_GB_S07_AWR_DEALER_LOCATOR_20250224,TI22231,awareness,GB,DEEPAL S07,15756,118,0.007489,6.99,110.13,11490,0.7292,13.0,41,9,242,11,50
2025-02-25,TT_GB_S07_AWR_RESERVATION_CTA_20250225,TI85500,awareness,GB,DEEPAL S07,4798,27,0.005627,4.52,21.69,2274,0.4739,4.4,17,6,22,3,13
2025-02-25,TT_GB_S07_AWR_RESERVATION_CTA_20250225,TI70867,awareness,GB,DEEPAL S07,25175,292,0.011599,4.82,121.41,18391,0.7305,3.6,141,50,415,48,188
2025-02-25,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250225,TI94804,awareness,GB,DEEPAL S07,135267,794,0.00587,5.53,748.69,57737,0.4268,12.6,97,83,1442,157,519
2025-02-25,TT_GB_S07_AWR_LIFESTYLE_20250225,TI63691,awareness,GB,DEEPAL S07,10273,67,0.006522,9.75,100.16,6199,0.6034,7.2,12,10,95,6,39
2025-02-25,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250225,TI92670,awareness,GB,DEEPAL S07,12449,190,0.015262,4.0,49.83,7663,0.6156,7.2,52,14,116,30,131
2025-02-26,TT_GB_S07_AWR_AWARD_WINNER_20250226,TI53350,awareness,GB,DEEPAL S07,8100,112,0.013827,6.98,56.55,5915,0.7302,5.6,27,6,115,11,62
2025-02-26,TT_GB_S07_AWR_TESTIMONIAL_20250226,TI31548,awareness,GB,DEEPAL S07,29486,197,0.006681,6.09,179.66,15701,0.5325,7.7,113,10,106,39,72
2025-02-26,TT_GB_S07_AWR_AWARD_WINNER_20250226,TI96699,awareness,GB,DEEPAL S07,72394,703,0.009711,9.59,694.09,51200,0.7072,11.0,397,83,879,136,428
2025-02-26,TT_GB_S07_AWR_LIFESTYLE_20250226,TI63349,awareness,GB,DEEPAL S07,17220,122,0.007085,8.6,148.16,7141,0.4147,12.2,9,17,103,24,47
2025-02-26,TT_GB_S07_AWR_COMPARISON_20250226,TI70535,awareness,GB,DEEPAL S07,8738,108,0.01236,9.59,83.82,4460,0.5104,12.0,5,11,80,21,73
2025-02-27,TT_GB_S07_AWR_HERO_LAUNCH_20250227,TI90671,awareness,GB,DEEPAL S07,36762,464,0.012622,9.97,366.46,25300,0.6882,11.8,110,26,209,61,142
2025-02-27,TT_GB_S07_AWR_COMPARISON_20250227,TI35432,awareness,GB,DEEPAL S07,68445,1086,0.015867,7.09,485.12,47033,0.6872,8.8,119,97,713,88,613
2025-02-27,TT_GB_S07_AWR_TESTIMONIAL_20250227,TI27157,awareness,GB,DEEPAL S07,1633,13,0.007961,9.26,15.12,1162,0.7116,3.2,9,1,6,0,6
2025-02-27,TT_GB_S07_AWR_COMPARISON_20250227,TI97572,awareness,GB,DEEPAL S07,6711,117,0.017434,9.4,63.12,4397,0.6552,14.5,14,4,53,18,46
