date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,leads,cost_per_lead,social_actions,follower_gains,company_page_clicks
2025-02-20,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250220,LI31299,awareness,GB,DEEPAL S07,4766,31,0.006504,39.04,6.0,186.09,0,0.0,18,1,2
2025-02-20,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250220,LI43597,awareness,GB,DEEPAL S07,9743,29,0.002976,44.71,15.02,435.59,0,0.0,18,0,1
2025-02-20,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250220,LI67775,awareness,GB,DEEPAL S07,506,3,0.005929,39.12,6.61,19.82,0,0.0,0,0,0
2025-02-21,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250221,LI99292,awareness,GB,DEEPAL S07,6270,32,0.005104,20.69,4.05,129.71,0,0.0,17,0,2
2025-02-21,LI_GB_S07_AWR_FLEET_MANAGERS_20250221,LI58594,awareness,GB,DEEPAL S07,23670,167,0.007055,20.0,2.84,473.5,0,0.0,97,5,15
2025-02-21,LI_GB_S07_AWR_PREMIUM_AUTO_20250221,LI15613,awareness,GB,DEEPAL S07,181,1,0.005525,21.63,3.93,3.93,0,0.0,0,0,0
2025-02-22,LI_GB_S07_AWR_CONQUEST_AUDI_20250222,LI26882,awareness,GB,DEEPAL S07,1795,14,0.007799,40.44,5.19,72.62,0,0.0,2,0,1
2025-02-22,LI_GB_S07_AWR_CONQUEST_AUDI_20250222,LI42281,awareness,GB,DEEPAL S07,7448,24,0.003222,28.21,8.75,210.08,0,0.0,12,1,2
2025-02-22,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250222,LI11362,awareness,GB,DEEPAL S07,974,4,0.004107,44.11,10.74,42.97,0,0.0,4,0,0
2025-02-23,LI_GB_S07_AWR_ECO_CONSCIOUS_20250223,LI25544,awareness,GB,DEEPAL S07,24,1,0.041667,28.04,0.68,0.68,0,0.0,0,0,0
2025-02-23,LI_GB_S07_AWR_CONQUEST_AUDI_20250223,LI38473,awareness,GB,DEEPAL S07,6729,62,0.009214,32.32,3.51,217.48,0,0.0,22,0,5
2025-02-23,LI_GB_S07_AWR_ECO_CONSCIOUS_20250223,LI79715,awareness,GB,DEEPAL S07,3652,14,0.003834,44.89,11.71,163.94,0,0.0,16,0,1
2025-02-24,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250224,LI61160,awareness,GB,DEEPAL S07,11628,82,0.007052,38.57,5.47,448.51,0,0.0,56,2,6
2025-02-24,LI_GB_S07_AWR_FLEET_MANAGERS_20250224,LI39732,awareness,GB,DEEPAL S07,2831,8,0.002826,25.87,9.16,73.25,0,0.0,10,0,0
2025-02-24,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250224,LI12101,awareness,GB,DEEPAL S07,3311,30,0.009061,31.51,3.48,104.34,0,0.0,14,1,1
2025-02-25,LI_GB_S07_AWR_SITE_VISITORS_20250225,LI85121,awareness,GB,DEEPAL S07,1980,15,0.007576,43.08,5.69,85.32,0,0.0,5,0,2
2025-02-25,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250225,LI91362,awareness,GB,DEEPAL S07,8407,27,0.003212,23.44,7.3,197.05,0,0.0,37,2,2
2025-02-25,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250225,LI67295,awareness,GB,DEEPAL S07,9121,32,0.003508,41.01,11.69,374.04,0,0.0,23,1,4
2025-02-26,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250226,LI73114,awareness,GB,DEEPAL S07,16177,84,0.005193,22.26,4.29,360.11,0,0.0,25,2,7
2025-02-26,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250226,LI33972,awareness,GB,DEEPAL S07,10985,72,0.006554,30.29,4.62,332.72,0,0.0,15,0,6
2025-02-26,LI_GB_S07_AWR_PREMIUM_AUTO_20250226,LI21439,awareness,GB,DEEPAL S07,85,1,0.011765,42.99,3.69,3.69,0,0.0,0,0,0
2025-02-27,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250227,LI20430,awareness,GB,DEEPAL S07,1076,4,0.003717,41.71,11.23,44.91,0,0.0,1,0,0
2025-02-27,LI_GB_S07_AWR_SITE_VISITORS_20250227,LI30057,awareness,GB,DEEPAL S07,12155,42,0.003455,22.54,6.52,273.91,0,0.0,42,2,4
2025-02-27,LI_GB_S07_AWR_SITE_VISITORS_20250227,LI32970,awareness,GB,DEEPAL S07,10820,80,0.007394,28.51,3.86,308.45,0,0.0,45,3,5
2025-02-28,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250228,LI36510,awareness,GB,DEEPAL S07,272,2,0.007353,29.27,3.98,7.96,0,0.0,0,0,0
2025-02-28,LI_GB_S07_AWR_ECO_CONSCIOUS_20250228,LI63676,awareness,GB,DEEPAL S07,2630,15,0.005703,40.07,7.03,105.39,0,0.0,10,0,0
2025-02-28,LI_GB_S07_AWR_ECO_CONSCIOUS_20250228,LI66757,awareness,GB,DEEPAL S07,16137,81,0.00502,34.61,6.9,558.51,0,0.0,58,4,7
2025-03-01,LI_GB_S07_AWR_FAMILY_BUYERS_20250301,LI69040,awareness,GB,DEEPAL S07,8847,58,0.006556,28.08,4.28,248.42,0,0.0,20,0,7
2025-03-01,LI_GB_S07_AWR_PREMIUM_AUTO_20250301,LI82746,awareness,GB,DEEPAL S07,984,5,0.005081,33.46,6.59,32.95,0,0.0,3,0,0
2025-03-01,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250301,LI30535,awareness,GB,DEEPAL S07,4591,22,0.004792,32.75,6.83,150.36,0,0.0,12,0,2
2025-03-02,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250302,LI78548,awareness,GB,DEEPAL S07,1983,18,0.009077,39.61,4.37,78.57,0,0.0,2,0,2
2025-03-02,LI_GB_S07_AWR_EV_INTENDERS_20250302,LI49813,awareness,GB,DEEPAL S07,1689,11,0.006513,34.98,5.37,59.09,0,0.0,2,0,1
2025-03-02,LI_GB_S07_AWR_CONQUEST_AUDI_20250302,LI45291,awareness,GB,DEEPAL S07,7478,68,0.009093,37.96,4.17,283.88,0,0.0,9,0,4
2025-03-03,LI_GB_S07_AWR_CONQUEST_AUDI_20250303,LI79037,awareness,GB,DEEPAL S07,15577,89,0.005714,27.55,4.82,429.11,0,0.0,48,3,9
2025-03-03,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250303,LI47479,awareness,GB,DEEPAL S07,3290,19,0.005775,40.96,7.09,134.8,0,0.0,14,0,1
2025-03-03,LI_GB_S07_AWR_SITE_VISITORS_20250303,LI86518,awareness,GB,DEEPAL S07,8189,56,0.006838,37.21,5.44,304.69,0,0.0,17,0,6
2025-03-04,LI_GB_S07_AWR_CONQUEST_AUDI_20250304,LI73147,awareness,GB,DEEPAL S07,6342,42,0.006623,32.15,4.86,203.92,0,0.0,28,1,5
2025-03-04,LI_GB_S07_AWR_SITE_VISITORS_20250304,LI27496,awareness,GB,DEEPAL S07,3894,35,0.008988,26.92,3.0,104.83,0,0.0,17,1,2
2025-03-04,LI_GB_S07_AWR_EV_INTENDERS_20250304,LI45691,awareness,GB,DEEPAL S07,20608,94,0.004561,32.71,7.17,674.02,0,0.0,84,5,8
2025-03-05,LI_GB_S07_AWR_CONQUEST_TESLA_20250305,LI57565,awareness,GB,DEEPAL S07,21480,149,0.006937,24.85,3.58,533.87,0,0.0,105,9,20
2025-03-05,LI_GB_S07_AWR_CONQUEST_BMW_20250305,LI54112,awareness,GB,DEEPAL S07,311,2,0.006431,28.68,4.47,8.94,0,0.0,0,0,0
2025-03-05,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250305,LI73819,awareness,GB,DEEPAL S07,10089,70,0.006938,43.7,6.3,440.86,0,0.0,20,1,5
2025-03-06,LI_GB_S07_AWR_EV_INTENDERS_20250306,LI62838,awareness,GB,DEEPAL S07,14035,111,0.007909,34.44,4.36,483.44,0,0.0,53,3,7
2025-03-06,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20250306,LI52295,awareness,GB,DEEPAL S07,10820,102,0.009427,34.3,3.64,371.12,0,0.0,27,2,10
2025-03-06,LI_GB_S07_AWR_ECO_CONSCIOUS_20250306,LI47412,awareness,GB,DEEPAL S07,790,2,0.002532,34.39,13.58,27.17,0,0.0,3,0,0
2025-03-07,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250307,LI57950,awareness,GB,DEEPAL S07,44,1,0.022727,32.45,1.46,1.46,0,0.0,0,0,0
2025-03-07,LI_GB_S07_AWR_EV_INTENDERS_20250307,LI23517,awareness,GB,DEEPAL S07,9014,38,0.004216,38.2,9.06,344.33,0,0.0,37,1,5
2025-03-07,LI_GB_S07_AWR_ECO_CONSCIOUS_20250307,LI83220,awareness,GB,DEEPAL S07,12477,72,0.005771,44.73,7.75,558.12,0,0.0,55,1,4
2025-03-08,LI_GB_S07_AWR_CONQUEST_TESLA_20250308,LI81258,awareness,GB,DEEPAL S07,11770,69,0.005862,23.51,4.01,276.74,0,0.0,52,2,6
2025-03-08,LI_GB_S07_AWR_SITE_VISITORS_20250308,LI34944,awareness,GB,DEEPAL S07,52,1,0.019231,26.58,1.39,1.39,0,0.0,0,0,0
2025-03-08,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250308,LI43744,awareness,GB,DEEPAL S07,5688,48,0.008439,44.55,5.28,253.41,0,0.0,17,0,2
2025-03-09,LI_GB_S07_AWR_CONQUEST_BMW_20250309,LI83079,awareness,GB,DEEPAL S07,9997,57,0.005702,35.67,6.26,356.63,0,0.0,39,1,3
2025-03-09,LI_GB_S07_AWR_ECO_CONSCIOUS_20250309,LI37878,awareness,GB,DEEPAL S07,2462,20,0.008123,37.64,4.63,92.69,0,0.0,7,0,1
2025-03-09,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250309,LI28788,awareness,GB,DEEPAL S07,3073,29,0.009437,21.43,2.27,65.86,0,0.0,14,0,1
2025-03-10,LI_GB_S07_AWR_PREMIUM_AUTO_20250310,LI70424,awareness,GB,DEEPAL S07,597,3,0.005025,35.13,6.99,20.98,0,0.0,2,0,0
2025-03-10,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250310,LI99888,awareness,GB,DEEPAL S07,12019,53,0.00441,39.86,9.04,479.09,0,0.0,43,3,6
2025-03-10,LI_GB_S07_AWR_CONQUEST_TESLA_20250310,LI30554,awareness,GB,DEEPAL S07,9029,47,0.005205,28.95,5.56,261.39,0,0.0,15,1,5
2025-03-11,LI_GB_S07_AWR_FLEET_MANAGERS_20250311,LI21501,awareness,GB,DEEPAL S07,15058,147,0.009762,24.91,2.55,375.08,0,0.0,45,1,20
2025-03-11,LI_GB_S07_AWR_FAMILY_BUYERS_20250311,LI83005,awareness,GB,DEEPAL S07,20908,193,0.009231,21.13,2.29,441.86,0,0.0,45,3,12
2025-03-11,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20250311,LI87713,awareness,GB,DEEPAL S07,3968,13,0.003276,23.03,7.03,91.41,0,0.0,8,0,1
2025-03-12,LI_GB_S07_AWR_SITE_VISITORS_20250312,LI37065,awareness,GB,DEEPAL S07,31986,172,0.005377,23.35,4.34,746.91,0,0.0,94,4,11
2025-03-12,LI_GB_S07_AWR_EV_INTENDERS_20250312,LI36243,awareness,GB,DEEPAL S07,524,3,0.005725,38.83,6.79,20.36,0,0.0,1,0,0
2025-03-12,LI_GB_S07_AWR_CONQUEST_BMW_20250312,LI61622,awareness,GB,DEEPAL S07,6019,34,0.005649,32.97,5.84,198.48,0,0.0,17,0,2
2025-03-13,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250313,LI21350,awareness,GB,DEEPAL S07,6327,56,0.008851,43.46,4.91,274.98,0,0.0,10,0,3
2025-03-13,LI_GB_S07_AWR_CONQUEST_TESLA_20250313,LI21604,awareness,GB,DEEPAL S07,8535,55,0.006444,44.02,6.83,375.73,0,0.0,38,2,5
2025-03-13,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250313,LI58467,awareness,GB,DEEPAL S07,6888,52,0.007549,43.0,5.7,296.21,0,0.0,25,0,6
2025-03-14,LI_GB_S07_AWR_FLEET_MANAGERS_20250314,LI98817,awareness,GB,DEEPAL S07,902,5,0.005543,29.26,5.28,26.4,0,0.0,1,0,0
2025-03-14,LI_GB_S07_AWR_PREMIUM_AUTO_20250314,LI39191,awareness,GB,DEEPAL S07,16594,107,0.006448,42.91,6.65,712.0,0,0.0,45,3,9
2025-03-14,LI_GB_S07_AWR_PREMIUM_AUTO_20250314,LI99103,awareness,GB,DEEPAL S07,5042,37,0.007338,25.01,3.41,126.1,0,0.0,21,0,5
2025-03-15,LI_GB_S07_AWR_CONQUEST_AUDI_20250315,LI59131,awareness,GB,DEEPAL S07,2447,18,0.007356,20.75,2.82,50.79,0,0.0,3,0,1
2025-03-15,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250315,LI53797,awareness,GB,DEEPAL S07,2530,10,0.003953,40.89,10.35,103.48,0,0.0,9,0,1
2025-03-15,LI_GB_S07_AWR_CONQUEST_AUDI_20250315,LI98323,awareness,GB,DEEPAL S07,17301,82,0.00474,23.33,4.92,403.65,0,0.0,61,1,5
2025-03-16,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250316,LI94592,awareness,GB,DEEPAL S07,206,1,0.004854,31.38,6.48,6.48,0,0.0,0,0,0
2025-03-16,LI_GB_S07_AWR_PREMIUM_AUTO_20250316,LI24595,awareness,GB,DEEPAL S07,3048,21,0.00689,41.45,6.02,126.35,0,0.0,11,0,1
2025-03-16,LI_GB_S07_AWR_CONQUEST_BMW_20250316,LI56281,awareness,GB,DEEPAL S07,8021,41,0.005112,43.56,8.52,349.44,0,0.0,15,1,4
2025-03-17,LI_GB_S07_AWR_PREMIUM_AUTO_20250317,LI25129,awareness,GB,DEEPAL S07,18887,84,0.004448,28.27,6.36,533.9,0,0.0,34,1,7
2025-03-17,LI_GB_S07_AWR_SITE_VISITORS_20250317,LI31863,awareness,GB,DEEPAL S07,9818,78,0.007945,28.27,3.56,277.61,0,0.0,13,0,8
2025-03-17,LI_GB_S07_AWR_CONQUEST_BMW_20250317,LI33071,awareness,GB,DEEPAL S07,3577,31,0.008666,23.67,2.73,84.67,0,0.0,14,0,2
2025-03-18,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250318,LI65701,awareness,GB,DEEPAL S07,1120,8,0.007143,30.62,4.29,34.31,0,0.0,5,0,0
2025-03-18,LI_GB_S07_AWR_CONQUEST_TESLA_20250318,LI43980,awareness,GB,DEEPAL S07,7329,62,0.00846,43.46,5.14,318.55,0,0.0,23,0,5
2025-03-18,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20250318,LI90511,awareness,GB,DEEPAL S07,11026,49,0.004444,38.73,8.72,427.07,0,0.0,44,3,2
2025-03-19,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250319,LI41725,awareness,GB,DEEPAL S07,3292,10,0.003038,32.48,10.69,106.94,0,0.0,5,0,0
2025-03-19,LI_GB_S07_AWR_CONQUEST_BMW_20250319,LI67373,awareness,GB,DEEPAL S07,36064,266,0.007376,21.88,2.97,789.02,0,0.0,124,8,29
2025-03-19,LI_GB_S07_AWR_SITE_VISITORS_20250319,LI40887,awareness,GB,DEEPAL S07,2865,12,0.004188,34.78,8.31,99.67,0,0.0,4,0,1
2025-03-20,LI_GB_S07_AWR_EV_INTENDERS_20250320,LI72480,awareness,GB,DEEPAL S07,8632,65,0.00753,44.44,5.9,383.64,0,0.0,41,2,9
2025-03-20,LI_GB_S07_AWR_EV_INTENDERS_20250320,LI12472,awareness,GB,DEEPAL S07,4180,14,0.003349,31.37,9.37,131.14,0,0.0,13,1,2
2025-03-20,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250320,LI84055,awareness,GB,DEEPAL S07,6795,22,0.003238,37.35,11.54,253.83,0,0.0,30,1,1
2025-03-21,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250321,LI20458,awareness,GB,DEEPAL S07,8378,46,0.005491,27.27,4.97,228.46,0,0.0,23,1,4
2025-03-21,LI_GB_S07_AWR_FAMILY_BUYERS_20250321,LI13651,awareness,GB,DEEPAL S07,24398,232,0.009509,23.59,2.48,575.66,0,0.0,101,6,27
2025-03-21,LI_GB_S07_AWR_ECO_CONSCIOUS_20250321,LI72071,awareness,GB,DEEPAL S07,529,4,0.007561,36.73,4.86,19.44,0,0.0,2,0,0
2025-03-22,LI_GB_S07_AWR_SITE_VISITORS_20250322,LI64157,awareness,GB,DEEPAL S07,3567,26,0.007289,21.57,2.96,76.96,0,0.0,3,0,2
2025-03-22,LI_GB_S07_AWR_FAMILY_BUYERS_20250322,LI91411,awareness,GB,DEEPAL S07,11471,40,0.003487,37.8,10.84,433.57,0,0.0,53,4,2
2025-03-22,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250322,LI80431,awareness,GB,DEEPAL S07,660,4,0.006061,32.36,5.34,21.36,0,0.0,2,0,0
2025-03-23,LI_GB_S07_AWR_FAMILY_BUYERS_20250323,LI23320,awareness,GB,DEEPAL S07,10381,90,0.00867,22.67,2.62,235.36,0,0.0,48,1,10
2025-03-23,LI_GB_S07_AWR_CONQUEST_BMW_20250323,LI97873,awareness,GB,DEEPAL S07,2413,22,0.009117,25.01,2.74,60.36,0,0.0,12,0,2
2025-03-23,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250323,LI58569,awareness,GB,DEEPAL S07,4957,39,0.007868,26.74,3.4,132.56,0,0.0,7,0,3
2025-03-24,LI_GB_S07_AWR_CONQUEST_AUDI_20250324,LI22164,awareness,GB,DEEPAL S07,4401,16,0.003636,24.24,6.67,106.7,0,0.0,11,0,1
2025-03-24,LI_GB_S07_AWR_ECO_CONSCIOUS_20250324,LI47194,awareness,GB,DEEPAL S07,10502,96,0.009141,30.15,3.3,316.67,0,0.0,49,4,5
2025-03-24,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250324,LI16235,awareness,GB,DEEPAL S07,23449,175,0.007463,23.74,3.18,556.72,0,0.0,114,10,17
2025-03-25,LI_GB_S07_AWR_CONQUEST_TESLA_20250325,LI42657,awareness,GB,DEEPAL S07,7756,57,0.007349,30.83,4.19,239.11,0,0.0,27,1,8
2025-03-25,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250325,LI59589,awareness,GB,DEEPAL S07,12992,124,0.009544,43.6,4.57,566.49,0,0.0,62,5,10
2025-03-25,LI_GB_S07_AWR_EV_INTENDERS_20250325,LI69000,awareness,GB,DEEPAL S07,3239,12,0.003705,33.17,8.95,107.43,0,0.0,13,1,1
2025-03-26,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250326,LI16673,awareness,GB,DEEPAL S07,21106,163,0.007723,36.55,4.73,771.35,0,0.0,44,1,17
2025-03-26,LI_GB_S07_AWR_CONQUEST_AUDI_20250326,LI12585,awareness,GB,DEEPAL S07,428,2,0.004673,42.54,9.11,18.23,0,0.0,0,0,0
2025-03-26,LI_GB_S07_AWR_CONQUEST_BMW_20250326,LI52396,awareness,GB,DEEPAL S07,4271,26,0.006088,21.51,3.53,91.86,0,0.0,5,0,3
2025-03-27,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250327,LI69653,awareness,GB,DEEPAL S07,6891,63,0.009142,20.67,2.26,142.44,0,0.0,9,0,3
2025-03-27,LI_GB_S07_AWR_CONQUEST_TESLA_20250327,LI37609,awareness,GB,DEEPAL S07,13949,65,0.00466,27.31,5.86,380.96,0,0.0,52,1,9
2025-03-27,LI_GB_S07_AWR_CONQUEST_AUDI_20250327,LI14321,awareness,GB,DEEPAL S07,15871,125,0.007876,25.5,3.24,404.7,0,0.0,23,0,17
2025-03-28,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250328,LI35674,awareness,GB,DEEPAL S07,12287,84,0.006836,23.38,3.42,287.27,0,0.0,35,2,9
2025-03-28,LI_GB_S07_AWR_FAMILY_BUYERS_20250328,LI12313,awareness,GB,DEEPAL S07,14556,54,0.00371,39.68,10.7,577.59,0,0.0,19,0,5
2025-03-28,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250328,LI70898,awareness,GB,DEEPAL S07,5758,38,0.0066,24.66,3.74,141.98,0,0.0,21,0,4
2025-03-29,LI_GB_S07_AWR_CONQUEST_TESLA_20250329,LI10640,awareness,GB,DEEPAL S07,12837,77,0.005998,27.1,4.52,347.93,0,0.0,35,1,9
2025-03-29,LI_GB_S07_AWR_FAMILY_BUYERS_20250329,LI65217,awareness,GB,DEEPAL S07,214,1,0.004673,43.86,9.43,9.43,0,0.0,0,0,0
2025-03-29,LI_GB_S07_AWR_EV_INTENDERS_20250329,LI70128,awareness,GB,DEEPAL S07,1546,5,0.003234,44.61,13.8,69.0,0,0.0,2,0,0
2025-03-30,LI_GB_S07_AWR_SITE_VISITORS_20250330,LI32193,awareness,GB,DEEPAL S07,5519,50,0.00906,25.65,2.83,141.59,0,0.0,17,0,6
2025-03-30,LI_GB_S07_AWR_EV_INTENDERS_20250330,LI80293,awareness,GB,DEEPAL S07,6343,37,0.005833,22.79,3.91,144.54,0,0.0,16,1,4
2025-03-30,LI_GB_S07_AWR_CONQUEST_AUDI_20250330,LI50864,awareness,GB,DEEPAL S07,3796,32,0.00843,42.69,5.07,162.09,0,0.0,18,0,2
2025-03-31,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250331,LI68387,awareness,GB,DEEPAL S07,11271,94,0.00834,36.47,4.37,411.06,0,0.0,14,0,11
2025-03-31,LI_GB_S07_AWR_FLEET_MANAGERS_20250331,LI21792,awareness,GB,DEEPAL S07,6192,25,0.004037,31.76,7.87,196.68,0,0.0,17,0,1
2025-03-31,LI_GB_S07_AWR_CONQUEST_AUDI_20250331,LI41788,awareness,GB,DEEPAL S07,10795,33,0.003057,26.72,8.74,288.41,0,0.0,17,1,2
2025-04-01,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250401,LI25830,awareness,GB,DEEPAL S07,5074,39,0.007686,39.02,5.08,198.03,0,0.0,23,1,5
2025-04-01,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250401,LI21196,awareness,GB,DEEPAL S07,12760,112,0.008777,42.76,4.87,545.67,0,0.0,26,1,15
2025-04-01,LI_GB_S07_AWR_ECO_CONSCIOUS_20250401,LI19119,awareness,GB,DEEPAL S07,977,8,0.008188,23.64,2.89,23.11,0,0.0,4,0,1
2025-04-02,LI_GB_S07_AWR_FLEET_MANAGERS_20250402,LI83583,awareness,GB,DEEPAL S07,17723,85,0.004796,33.65,7.02,596.39,0,0.0,36,1,7
2025-04-02,LI_GB_S07_AWR_ECO_CONSCIOUS_20250402,LI98431,awareness,GB,DEEPAL S07,1253,6,0.004789,41.65,8.7,52.19,0,0.0,4,0,0
2025-04-02,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250402,LI84924,awareness,GB,DEEPAL S07,571,4,0.007005,43.65,6.24,24.95,0,0.0,0,0,0
2025-04-03,LI_GB_S07_AWR_CONQUEST_AUDI_20250403,LI79621,awareness,GB,DEEPAL S07,11644,112,0.009619,25.96,2.7,302.26,0,0.0,55,5,7
2025-04-03,LI_GB_S07_AWR_ECO_CONSCIOUS_20250403,LI35737,awareness,GB,DEEPAL S07,13994,46,0.003287,28.52,8.68,399.18,0,0.0,19,0,3
2025-04-03,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250403,LI74824,awareness,GB,DEEPAL S07,4991,43,0.008616,36.64,4.25,182.85,0,0.0,19,1,5
2025-04-04,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250404,LI63174,awareness,GB,DEEPAL S07,8723,26,0.002981,28.61,9.6,249.62,0,0.0,10,0,1
2025-04-04,LI_GB_S07_AWR_PREMIUM_AUTO_20250404,LI69811,awareness,GB,DEEPAL S07,17650,56,0.003173,32.71,10.31,577.28,0,0.0,58,5,4
2025-04-04,LI_GB_S07_AWR_FLEET_MANAGERS_20250404,LI92849,awareness,GB,DEEPAL S07,715,4,0.005594,23.53,4.21,16.83,0,0.0,3,0,0
2025-04-05,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250405,LI19981,awareness,GB,DEEPAL S07,3938,27,0.006856,42.42,6.19,167.06,0,0.0,14,1,2
2025-04-05,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20250405,LI30487,awareness,GB,DEEPAL S07,6857,40,0.005833,23.73,4.07,162.74,0,0.0,8,0,2
2025-04-05,LI_GB_S07_AWR_FLEET_MANAGERS_20250405,LI83088,awareness,GB,DEEPAL S07,2631,9,0.003421,38.72,11.32,101.92,0,0.0,8,0,0
2025-04-06,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250406,LI15683,awareness,GB,DEEPAL S07,6287,21,0.00334,31.03,9.29,195.14,0,0.0,26,1,2
2025-04-06,LI_GB_S07_AWR_SITE_VISITORS_20250406,LI36844,awareness,GB,DEEPAL S07,4286,15,0.0035,29.45,8.42,126.23,0,0.0,16,0,1
2025-04-06,LI_GB_S07_AWR_SITE_VISITORS_20250406,LI99859,awareness,GB,DEEPAL S07,1044,9,0.008621,40.96,4.75,42.78,0,0.0,1,0,1
2025-04-07,LI_GB_S07_AWR_PREMIUM_AUTO_20250407,LI13418,awareness,GB,DEEPAL S07,12171,88,0.00723,44.65,6.18,543.45,0,0.0,56,4,7
2025-04-07,LI_GB_S07_AWR_EV_INTENDERS_20250407,LI11475,awareness,GB,DEEPAL S07,1735,7,0.004035,38.61,9.57,67.02,0,0.0,5,0,0
2025-04-07,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250407,LI67985,awareness,GB,DEEPAL S07,2310,16,0.006926,37.18,5.37,85.9,0,0.0,2,0,1
2025-04-08,LI_GB_S07_AWR_SITE_VISITORS_20250408,LI70125,awareness,GB,DEEPAL S07,5334,16,0.003,33.5,11.17,178.72,0,0.0,18,1,1
2025-04-08,LI_GB_S07_AWR_CONQUEST_BMW_20250408,LI42596,awareness,GB,DEEPAL S07,2776,20,0.007205,41.82,5.81,116.13,0,0.0,6,0,2
2025-04-08,LI_GB_S07_AWR_FLEET_MANAGERS_20250408,LI59263,awareness,GB,DEEPAL S07,17635,68,0.003856,22.43,5.82,395.54,0,0.0,53,3,7
2025-04-09,LI_GB_S07_AWR_SITE_VISITORS_20250409,LI64906,awareness,GB,DEEPAL S07,16997,169,0.009943,21.43,2.15,364.19,0,0.0,45,3,20
2025-04-09,LI_GB_S07_AWR_CONQUEST_AUDI_20250409,LI15909,awareness,GB,DEEPAL S07,13183,83,0.006296,20.82,3.31,274.47,0,0.0,55,4,11
2025-04-09,LI_GB_S07_AWR_CONQUEST_AUDI_20250409,LI13966,awareness,GB,DEEPAL S07,3416,27,0.007904,27.23,3.45,93.03,0,0.0,12,0,2
2025-04-10,LI_GB_S07_AWR_FLEET_MANAGERS_20250410,LI84226,awareness,GB,DEEPAL S07,311,2,0.006431,43.09,6.7,13.4,0,0.0,0,0,0
2025-04-10,LI_GB_S07_AWR_FLEET_MANAGERS_20250410,LI60522,awareness,GB,DEEPAL S07,13046,110,0.008432,21.34,2.53,278.4,0,0.0,15,0,10
2025-04-10,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250410,LI81318,awareness,GB,DEEPAL S07,25051,246,0.00982,23.14,2.36,579.72,0,0.0,71,6,17
2025-04-11,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20250411,LI48700,awareness,GB,DEEPAL S07,6356,53,0.008339,32.67,3.92,207.66,0,0.0,7,0,6
