lead_id,created_date,source,model,dealer_id,stage,stage_updated_date,market,finance_type,is_qualified
LD000289,2025-10-19,configurator,AVATR 12,DLR027,QUALIFIED,2025-10-28,GB,,True
LD000290,2025-10-19,configurator,AVATR 11,DLR012,TD_BOOKED,2025-11-09,DE,,True
LD000291,2025-10-20,configurator,AVATR 12,DLR038,LOST,2025-11-09,GB,,False
LD000292,2025-10-20,configurator,AVATR 11,DLR037,LOST,2025-10-30,GB,,False
LD000293,2025-10-20,configurator,DEEPAL S07,DLR041,LOST,2025-10-30,GB,,False
LD000294,2025-10-20,configurator,DEEPAL S07,DLR017,LOST,2025-11-13,GB,,False
LD000295,2025-10-21,configurator,DEEPAL S07,DLR003,LOST,2025-10-26,GB,,False
LD000296,2025-10-21,configurator,DEEPAL S07,DLR021,LOST,2025-10-30,GB,,False
LD000297,2025-10-21,configurator,DEEPAL S07,DLR027,LOST,2025-11-01,DE,,False
LD000298,2025-10-21,configurator,DEEPAL S07,DLR050,CONTACTED,2025-10-29,FR,,False
LD000299,2025-10-22,configurator,AVATR 11,DLR038,NEW,2025-10-22,GB,,False
LD000300,2025-10-22,configurator,AVATR 11,DLR007,LOST,2025-11-11,GB,,False
LD000301,2025-10-23,configurator,DEEPAL S07,DLR002,NEW,2025-10-23,GB,,False
LD000302,2025-10-23,configurator,DEEPAL S07,DLR025,LOST,2025-11-11,GB,,False
LD000303,2025-10-23,configurator,AVATR 12,DLR037,CONTACTED,2025-10-28,DE,,False
LD000304,2025-10-23,configurator,DEEPAL S07,DLR041,NEW,2025-10-23,GB,,False
LD000305,2025-10-23,configurator,DEEPAL S07,DLR023,QUALIFIED,2025-11-04,DE,,True
LD000306,2025-10-24,configurator,DEEPAL S07,DLR048,LOST,2025-11-07,GB,,False
LD000307,2025-10-25,configurator,DEEPAL S07,DLR007,NEW,2025-10-25,GB,,False
LD000308,2025-10-25,configurator,DEEPAL S07,DLR011,CONTACTED,2025-10-26,GB,,False
LD000309,2025-10-26,configurator,AVATR 12,DLR036,QUALIFIED,2025-11-10,GB,,True
LD000310,2025-10-26,configurator,DEEPAL S07,DLR035,NEW,2025-10-26,DE,,False
LD000311,2025-10-26,configurator,DEEPAL S07,DLR048,TD_BOOKED,2025-11-19,GB,,True
LD000312,2025-10-27,configurator,DEEPAL S07,DLR024,QUALIFIED,2025-11-05,GB,,True
LD000313,2025-10-27,configurator,DEEPAL S07,DLR038,CONTACTED,2025-10-31,GB,,False
LD000314,2025-10-28,configurator,DEEPAL S07,DLR043,LOST,2025-11-09,GB,,False
LD000315,2025-10-28,configurator,DEEPAL S07,DLR021,NEW,2025-10-28,GB,,False
LD000316,2025-10-28,configurator,DEEPAL S07,DLR025,LOST,2025-11-08,GB,,False
LD000317,2025-10-28,configurator,DEEPAL S07,DLR026,LOST,2025-11-11,GB,,False
LD000318,2025-10-28,configurator,AVATR 12,DLR017,TD_BOOKED,2025-11-15,DE,,True
LD000319,2025-10-28,configurator,DEEPAL S07,DLR026,LOST,2025-11-17,FR,,False
LD000320,2025-10-29,configurator,AVATR 12,DLR044,TD_BOOKED,2025-11-18,GB,,True
LD000321,2025-10-29,configurator,DEEPAL S07,DLR049,LOST,2025-11-01,GB,,False
LD000322,2025-10-29,configurator,AVATR 12,DLR012,QUALIFIED,2025-11-16,GB,,True
LD000323,2025-10-29,configurator,DEEPAL S07,DLR050,QUALIFIED,2025-11-13,GB,,True
LD000324,2025-10-30,configurator,DEEPAL S07,DLR017,TD_BOOKED,2025-11-23,GB,,True
LD000325,2025-10-30,configurator,DEEPAL S07,DLR038,CONTACTED,2025-11-10,GB,,False
LD000326,2025-10-30,configurator,AVATR 12,DLR027,TD_BOOKED,2025-11-19,DE,,True
LD000327,2025-10-30,configurator,DEEPAL S07,DLR021,LOST,2025-11-04,FR,,False
LD000328,2025-10-30,configurator,AVATR 12,DLR006,NEW,2025-10-30,DE,,False
LD000329,2025-10-31,configurator,DEEPAL S07,DLR044,LOST,2025-12-05,FR,,False
LD000330,2025-10-31,configurator,DEEPAL S07,DLR030,CONTACTED,2025-11-10,DE,,False
LD000331,2025-11-01,configurator,AVATR 12,DLR032,LOST,2025-12-02,GB,,False
LD000332,2025-11-01,configurator,DEEPAL S07,DLR030,CONTACTED,2025-11-07,GB,,False
LD000333,2025-11-01,configurator,DEEPAL S07,DLR017,LOST,2025-11-16,GB,,False
LD000334,2025-11-02,configurator,DEEPAL S07,DLR044,LOST,2025-11-14,GB,,False
LD000335,2025-11-03,configurator,DEEPAL S07,DLR044,CONTACTED,2025-11-12,FR,,False
LD000336,2025-11-04,configurator,DEEPAL S07,DLR033,QUALIFIED,2025-11-24,DE,,True
LD000337,2025-11-04,configurator,AVATR 12,DLR040,LOST,2025-12-04,GB,,False
LD000338,2025-11-05,configurator,AVATR 12,DLR016,NEW,2025-11-05,GB,,False
LD000339,2025-11-05,configurator,AVATR 12,DLR003,CONTACTED,2025-11-18,DE,,False
LD000340,2025-11-05,configurator,DEEPAL S07,DLR039,LOST,2025-11-09,FR,,False
LD000341,2025-11-06,configurator,DEEPAL S07,DLR011,CONTACTED,2025-11-10,GB,,False
LD000342,2025-11-07,configurator,AVATR 12,DLR041,LOST,2025-11-20,GB,,False
LD000343,2025-11-07,configurator,DEEPAL S07,DLR018,QUALIFIED,2025-11-12,DE,,True
LD000344,2025-11-07,configurator,DEEPAL S07,DLR043,NEGOTIATION,2025-12-21,GB,PCP,True
LD000345,2025-11-08,configurator,AVATR 11,DLR040,CONTACTED,2025-11-12,GB,,False
LD000346,2025-11-08,configurator,DEEPAL S07,DLR048,LOST,2025-11-17,GB,,False
LD000347,2025-11-08,configurator,DEEPAL S07,DLR018,NEW,2025-11-08,DE,,False
LD000348,2025-11-08,configurator,DEEPAL S07,DLR024,LOST,2025-12-13,GB,,False
LD000349,2025-11-09,configurator,DEEPAL S07,DLR015,CONTACTED,2025-11-14,GB,,False
LD000350,2025-11-09,configurator,DEEPAL S07,DLR041,QUALIFIED,2025-11-25,GB,,True
LD000351,2025-11-09,configurator,DEEPAL S07,DLR029,CONTACTED,2025-11-14,GB,,False
LD000352,2025-11-09,configurator,DEEPAL S07,DLR040,CONTACTED,2025-11-13,GB,,False
LD000353,2025-11-11,configurator,DEEPAL S07,DLR050,LOST,2025-11-21,GB,,False
LD000354,2025-11-11,configurator,AVATR 11,DLR030,LOST,2025-11-15,GB,,False
LD000355,2025-11-11,configurator,DEEPAL S07,DLR021,TD_BOOKED,2025-12-02,GB,,True
LD000356,2025-11-12,configurator,AVATR 11,DLR036,LOST,2025-12-06,GB,,False
LD000357,2025-11-14,configurator,DEEPAL S07,DLR011,LOST,2025-12-19,GB,,False
LD000358,2025-11-14,configurator,DEEPAL S07,DLR046,LOST,2025-12-20,GB,,False
LD000359,2025-11-14,configurator,DEEPAL S07,DLR018,LOST,2025-11-21,GB,,False
LD000360,2025-11-15,configurator,AVATR 12,DLR046,LOST,2025-11-25,GB,,False
LD000361,2025-11-15,configurator,DEEPAL S07,DLR028,LOST,2025-11-27,FR,,False
LD000362,2025-11-15,configurator,DEEPAL S07,DLR041,LOST,2025-11-17,FR,,False
LD000363,2025-11-16,configurator,AVATR 12,DLR015,CONTACTED,2025-11-22,GB,,False
LD000364,2025-11-16,configurator,DEEPAL S07,DLR035,TD_COMPLETED,2025-12-13,GB,,True
LD000365,2025-11-17,configurator,DEEPAL S07,DLR045,LOST,2025-11-26,GB,,False
LD000366,2025-11-17,configurator,DEEPAL S07,DLR045,NEW,2025-11-17,GB,,False
LD000367,2025-11-17,configurator,DEEPAL S07,DLR011,LOST,2025-11-27,GB,,False
LD000368,2025-11-18,configurator,AVATR 12,DLR016,CONTACTED,2025-11-29,GB,,False
LD000369,2025-11-19,configurator,DEEPAL S07,DLR007,CONTACTED,2025-11-23,GB,,False
LD000370,2025-11-19,configurator,DEEPAL S07,DLR050,CONTACTED,2025-11-23,GB,,False
LD000371,2025-11-19,configurator,DEEPAL S07,DLR011,CONTACTED,2025-11-26,GB,,False
LD000372,2025-11-20,configurator,DEEPAL S07,DLR021,LOST,2025-11-26,GB,,False
LD000373,2025-11-20,configurator,DEEPAL S07,DLR027,LOST,2025-11-30,FR,,False
LD000374,2025-11-21,configurator,AVATR 11,DLR011,QUALIFIED,2025-12-01,GB,,True
LD000375,2025-11-21,configurator,AVATR 12,DLR015,CONTACTED,2025-11-28,GB,,False
LD000376,2025-11-21,configurator,DEEPAL S07,DLR043,LOST,2025-11-25,GB,,False
LD000377,2025-11-21,configurator,DEEPAL S07,DLR047,NEW,2025-11-21,GB,,False
LD000378,2025-11-21,configurator,DEEPAL S07,DLR021,NEW,2025-11-21,DE,,False
LD000379,2025-11-21,configurator,DEEPAL S07,DLR020,QUALIFIED,2025-12-08,GB,,True
LD000380,2025-11-23,configurator,DEEPAL S07,DLR035,LOST,2025-12-06,DE,,False
LD000381,2025-11-23,configurator,DEEPAL S07,DLR049,QUALIFIED,2025-12-06,GB,,True
LD000382,2025-11-24,configurator,DEEPAL S07,DLR024,CONTACTED,2025-11-29,GB,,False
LD000383,2025-11-25,configurator,DEEPAL S07,DLR048,LOST,2025-12-02,GB,,False
LD000384,2025-11-26,configurator,DEEPAL S07,DLR027,NEW,2025-11-26,GB,,False
LD000385,2025-11-27,configurator,DEEPAL S07,DLR029,CONTACTED,2025-12-09,GB,,False
LD000386,2025-11-27,configurator,DEEPAL S07,DLR029,LOST,2025-12-08,DE,,False
LD000387,2025-11-27,configurator,DEEPAL S07,DLR048,QUALIFIED,2025-12-05,GB,,True
LD000388,2025-11-28,configurator,DEEPAL S07,DLR012,LOST,2025-12-07,GB,,False
LD000389,2025-11-28,configurator,DEEPAL S07,DLR011,CONTACTED,2025-12-06,DE,,False
LD000390,2025-11-29,configurator,DEEPAL S07,DLR025,QUALIFIED,2025-12-15,GB,,True
LD000391,2025-11-29,configurator,DEEPAL S07,DLR011,LOST,2025-12-21,DE,,False
LD000392,2025-11-29,configurator,DEEPAL S07,DLR008,QUALIFIED,2025-12-13,GB,,True
LD000393,2025-11-30,configurator,DEEPAL S07,DLR004,CONTACTED,2025-12-13,GB,,False
LD000394,2025-12-01,configurator,DEEPAL S07,DLR028,NEW,2025-12-01,DE,,False
LD000395,2025-12-01,configurator,DEEPAL S07,DLR027,QUALIFIED,2025-12-16,GB,,True
LD000396,2025-12-01,configurator,DEEPAL S07,DLR021,CONTACTED,2025-12-11,GB,,False
LD000397,2025-12-03,configurator,DEEPAL S07,DLR036,LOST,2025-12-17,GB,,False
LD000398,2025-12-04,configurator,DEEPAL S07,DLR006,NEW,2025-12-04,GB,,False
LD000399,2025-12-04,configurator,DEEPAL S05,DLR046,LOST,2025-12-21,GB,,False
LD000400,2025-12-05,configurator,DEEPAL S07,DLR008,CONTACTED,2025-12-18,GB,,False
LD000401,2025-12-06,configurator,DEEPAL S07,DLR017,QUALIFIED,2025-12-27,FR,,True
LD000402,2025-12-06,configurator,DEEPAL S07,DLR039,CONTACTED,2025-12-12,FR,,False
LD000403,2025-12-07,configurator,AVATR 12,DLR039,LOST,2025-12-19,DE,,False
LD000404,2025-12-07,configurator,DEEPAL S07,DLR025,TD_COMPLETED,2025-12-31,DE,,True
LD000405,2025-12-08,configurator,DEEPAL S07,DLR016,CONTACTED,2025-12-10,GB,,False
LD000406,2025-12-09,configurator,DEEPAL S07,DLR042,LOST,2025-12-16,GB,,False
LD000407,2025-12-09,configurator,DEEPAL S07,DLR045,NEW,2025-12-09,DE,,False
LD000408,2025-12-09,configurator,DEEPAL S07,DLR033,QUALIFIED,2025-12-24,GB,,True
LD000409,2025-12-10,configurator,DEEPAL S07,DLR013,NEW,2025-12-10,FR,,False
LD000410,2025-12-11,configurator,DEEPAL S07,DLR023,LOST,2025-12-31,GB,,False
LD000411,2025-12-15,configurator,AVATR 12,DLR026,CONTACTED,2025-12-24,GB,,False
LD000412,2025-12-17,configurator,DEEPAL S07,DLR010,CONTACTED,2025-12-18,GB,,False
LD000413,2025-12-17,configurator,DEEPAL S07,DLR017,NEW,2025-12-17,GB,,False
LD000414,2025-12-17,configurator,AVATR 11,DLR048,QUALIFIED,2025-12-31,GB,,True
LD000415,2025-12-19,configurator,AVATR 11,DLR048,TD_BOOKED,2025-12-31,GB,,True
LD000416,2025-12-19,configurator,DEEPAL S07,DLR021,TD_BOOKED,2025-12-31,DE,,True
LD000417,2025-12-21,configurator,DEEPAL S07,DLR013,LOST,2025-12-28,GB,,False
LD000418,2025-12-22,configurator,DEEPAL S07,DLR032,NEW,2025-12-22,GB,,False
LD000419,2025-12-25,configurator,DEEPAL S07,DLR026,NEW,2025-12-25,GB,,False
LD000420,2025-12-26,configurator,DEEPAL S07,DLR008,NEW,2025-12-26,GB,,False
LD000421,2025-12-26,configurator,AVATR 11,DLR029,LOST,2025-12-31,GB,,False
LD000422,2025-12-27,configurator,DEEPAL S07,DLR026,CONTACTED,2025-12-31,GB,,False
LD000423,2025-12-27,configurator,DEEPAL S07,DLR050,NEGOTIATION,2025-12-31,GB,lease,True
LD000424,2025-12-27,configurator,AVATR 12,DLR045,NEW,2025-12-27,GB,,False
LD000425,2025-12-29,configurator,DEEPAL S07,DLR029,NEW,2025-12-29,GB,,False
LD000426,2025-12-29,configurator,DEEPAL S07,DLR032,LOST,2025-12-31,FR,,False
LD000427,2025-12-29,configurator,DEEPAL S07,DLR033,LOST,2025-12-31,GB,,False
LD000428,2025-12-29,configurator,DEEPAL S07,DLR009,LOST,2025-12-31,GB,,False
LD000429,2025-12-30,configurator,DEEPAL S07,DLR006,LOST,2025-12-31,FR,,False
LD000430,2025-12-30,configurator,AVATR 12,DLR043,LOST,2025-12-31,GB,,False
LD000431,2025-09-29,website_organic,DEEPAL S07,DLR001,TD_BOOKED,2025-10-19,GB,,True
LD000432,2025-11-21,live_chat,DEEPAL S07,DLR018,LOST,2025-12-07,GB,,False
LD000433,2025-12-10,website_organic,AVATR 11,DLR003,QUALIFIED,2025-12-21,DE,,True
LD000434,2025-09-23,dealer_walkin,AVATR 12,DLR001,TD_BOOKED,2025-10-15,GB,,True
LD000435,2025-09-19,event,DEEPAL S07,DLR050,LOST,2025-10-02,GB,,False
LD000436,2025-10-29,event,AVATR 12,DLR028,LOST,2025-11-11,GB,,False
LD000437,2025-10-30,event,AVATR 12,DLR006,LOST,2025-11-23,GB,,False
LD000438,2025-09-08,dealer_walkin,AVATR 12,DLR016,NEW,2025-09-08,GB,,False
LD000439,2025-09-02,social_media,DEEPAL S07,DLR012,CONTACTED,2025-09-06,GB,,False
LD000440,2025-03-23,website_organic,DEEPAL S07,DLR004,NEW,2025-03-23,DE,,False
LD000441,2025-09-29,phone_enquiry,AVATR 12,DLR032,TD_COMPLETED,2025-10-16,GB,,True
LD000442,2025-06-28,email_campaign,DEEPAL S07,DLR003,NEW,2025-06-28,GB,,False
LD000443,2025-06-04,website_organic,DEEPAL S07,DLR001,LOST,2025-06-24,GB,,False
LD000444,2025-10-31,website_organic,DEEPAL S07,DLR009,LOST,2025-11-14,GB,,False
LD000445,2025-12-08,email_campaign,DEEPAL S07,DLR026,LOST,2025-12-19,DE,,False
LD000446,2025-09-30,social_media,DEEPAL S07,DLR036,CONTACTED,2025-10-06,DE,,False
LD000447,2025-11-19,email_campaign,AVATR 12,DLR048,TD_BOOKED,2025-12-17,GB,,True
LD000448,2025-10-31,referral,AVATR 12,DLR029,QUALIFIED,2025-11-13,DE,,True
LD000449,2025-11-28,live_chat,AVATR 12,DLR004,CONTACTED,2025-12-09,GB,,False
LD000450,2025-07-21,email_campaign,DEEPAL S07,DLR002,LOST,2025-07-25,GB,,False
LD000451,2025-11-17,referral,AVATR 12,DLR014,NEW,2025-11-17,DE,,False
LD000452,2025-09-15,referral,DEEPAL S07,DLR045,CONTACTED,2025-09-28,GB,,False
LD000453,2025-09-21,event,AVATR 12,DLR021,NEW,2025-09-21,DE,,False
LD000454,2025-09-08,website_organic,DEEPAL S07,DLR025,LOST,2025-09-14,GB,,False
LD000455,2025-10-16,event,DEEPAL S07,DLR035,TD_BOOKED,2025-11-03,GB,,True
LD000456,2025-08-30,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-09-02,DE,,False
LD000457,2025-07-25,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-08-08,GB,,False
LD000458,2025-07-14,live_chat,DEEPAL S07,DLR002,QUALIFIED,2025-07-22,GB,,True
LD000459,2025-11-04,email_campaign,AVATR 12,DLR015,LOST,2025-11-17,GB,,False
LD000460,2025-01-25,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-02-18,GB,,False
LD000461,2025-11-04,dealer_walkin,AVATR 12,DLR009,LOST,2025-11-11,GB,,False
LD000462,2025-05-14,website_organic,DEEPAL S07,DLR002,LOST,2025-05-26,GB,,False
LD000463,2025-10-01,social_media,DEEPAL S07,DLR015,LOST,2025-10-17,DE,,False
LD000464,2025-08-04,referral,DEEPAL S07,DLR005,CONTACTED,2025-08-13,GB,,False
LD000465,2025-06-12,social_media,DEEPAL S07,DLR003,QUALIFIED,2025-06-19,GB,,True
LD000466,2025-12-02,website_organic,DEEPAL S07,DLR006,LOST,2025-12-26,DE,,False
LD000467,2025-10-25,referral,DEEPAL S07,DLR041,TD_BOOKED,2025-11-10,GB,,True
LD000468,2025-07-03,live_chat,DEEPAL S07,DLR005,TD_COMPLETED,2025-08-10,DE,,True
LD000469,2025-12-24,email_campaign,AVATR 12,DLR005,LOST,2025-12-31,GB,,False
LD000470,2025-01-29,website_organic,DEEPAL S07,DLR003,QUALIFIED,2025-02-13,DE,,True
LD000471,2025-11-06,email_campaign,DEEPAL S07,DLR028,LOST,2025-11-15,DE,,False
LD000472,2025-09-07,dealer_walkin,AVATR 12,DLR027,CONTACTED,2025-09-13,GB,,False
LD000473,2025-11-27,phone_enquiry,DEEPAL S07,DLR022,NEW,2025-11-27,DE,,False
LD000474,2025-12-09,phone_enquiry,AVATR 12,DLR009,QUALIFIED,2025-12-25,GB,,True
LD000475,2025-04-09,dealer_walkin,DEEPAL S07,DLR001,CONTACTED,2025-04-15,GB,,False
LD000476,2025-05-31,website_organic,DEEPAL S07,DLR003,CONTACTED,2025-06-12,FR,,False
LD000477,2025-07-05,referral,DEEPAL S07,DLR002,LOST,2025-07-18,GB,,False
LD000478,2025-10-22,social_media,DEEPAL S07,DLR045,CONTACTED,2025-11-03,GB,,False
LD000479,2025-08-22,referral,DEEPAL S07,DLR005,LOST,2025-09-18,GB,,False
LD000480,2025-01-27,live_chat,DEEPAL S07,DLR002,NEW,2025-01-27,GB,,False
LD000481,2025-09-09,event,AVATR 12,DLR049,QUALIFIED,2025-09-19,GB,,True
LD000482,2025-08-15,website_organic,DEEPAL S07,DLR004,LOST,2025-09-13,GB,,False
LD000483,2025-09-10,event,DEEPAL S07,DLR016,CONTACTED,2025-09-19,GB,,False
LD000484,2025-09-27,social_media,DEEPAL S07,DLR001,TD_BOOKED,2025-10-14,DE,,True
LD000485,2025-10-08,phone_enquiry,DEEPAL S07,DLR011,NEW,2025-10-08,GB,,False
LD000486,2025-06-29,referral,DEEPAL S07,DLR001,CONTACTED,2025-07-08,FR,,False
LD000487,2025-08-23,social_media,DEEPAL S07,DLR005,CONTACTED,2025-08-27,DE,,False
LD000488,2025-04-30,event,DEEPAL S07,DLR002,LOST,2025-05-25,GB,,False
LD000489,2025-07-02,social_media,DEEPAL S07,DLR003,LOST,2025-07-28,GB,,False
LD000490,2025-09-20,dealer_walkin,DEEPAL S07,DLR012,NEW,2025-09-20,GB,,False
LD000491,2025-07-01,social_media,DEEPAL S07,DLR002,LOST,2025-07-13,GB,,False
LD000492,2025-12-10,phone_enquiry,DEEPAL S07,DLR026,LOST,2025-12-29,GB,,False
LD000493,2025-09-18,referral,AVATR 12,DLR041,NEW,2025-09-18,GB,,False
LD000494,2025-08-19,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-09-05,GB,,False
LD000495,2025-09-21,referral,DEEPAL S07,DLR011,CONTACTED,2025-09-23,GB,,False
LD000496,2025-06-01,event,DEEPAL S07,DLR003,CONTACTED,2025-06-03,GB,,False
LD000497,2025-09-06,event,DEEPAL S07,DLR037,LOST,2025-09-15,GB,,False
LD000498,2025-12-17,social_media,DEEPAL S07,DLR047,LOST,2025-12-28,GB,,False
LD000499,2025-03-27,phone_enquiry,DEEPAL S07,DLR005,LOST,2025-04-01,GB,,False
LD000500,2025-10-10,social_media,DEEPAL S07,DLR027,LOST,2025-10-31,GB,,False
LD000501,2025-07-06,live_chat,DEEPAL S07,DLR005,LOST,2025-07-07,DE,,False
LD000502,2025-09-28,social_media,DEEPAL S07,DLR012,LOST,2025-10-17,GB,,False
LD000503,2025-10-16,referral,DEEPAL S07,DLR027,LOST,2025-11-06,DE,,False
LD000504,2025-10-16,social_media,DEEPAL S07,DLR025,LOST,2025-11-07,GB,,False
LD000505,2025-08-08,dealer_walkin,DEEPAL S07,DLR001,CONTACTED,2025-08-12,DE,,False
LD000506,2025-12-23,phone_enquiry,DEEPAL S07,DLR026,LOST,2025-12-31,DE,,False
LD000507,2025-06-20,event,DEEPAL S07,DLR004,NEW,2025-06-20,GB,,False
LD000508,2025-02-15,referral,DEEPAL S07,DLR002,CONTACTED,2025-02-25,FR,,False
LD000509,2025-09-01,live_chat,DEEPAL S07,DLR041,NEW,2025-09-01,GB,,False
LD000510,2025-12-09,event,DEEPAL S07,DLR022,QUALIFIED,2025-12-30,DE,,True
LD000511,2025-12-13,phone_enquiry,DEEPAL S07,DLR028,LOST,2025-12-24,GB,,False
LD000512,2025-07-12,dealer_walkin,DEEPAL S07,DLR005,QUALIFIED,2025-08-03,GB,,True
LD000513,2025-07-23,live_chat,DEEPAL S07,DLR001,LOST,2025-07-29,GB,,False
LD000514,2025-11-20,email_campaign,DEEPAL S07,DLR007,LOST,2025-11-26,GB,,False
LD000515,2025-09-15,phone_enquiry,DEEPAL S07,DLR027,QUALIFIED,2025-09-27,GB,,True
LD000516,2025-09-22,email_campaign,DEEPAL S07,DLR037,LOST,2025-10-05,GB,,False
LD000517,2025-10-10,website_organic,DEEPAL S07,DLR050,TD_COMPLETED,2025-11-21,GB,,True
LD000518,2025-05-17,email_campaign,DEEPAL S07,DLR005,LOST,2025-06-01,DE,,False
LD000519,2025-02-01,event,DEEPAL S07,DLR001,LOST,2025-02-11,GB,,False
LD000520,2025-11-30,dealer_walkin,AVATR 11,DLR030,LOST,2025-12-11,GB,,False
LD000521,2025-09-09,referral,DEEPAL S07,DLR027,TD_COMPLETED,2025-10-01,GB,,True
LD000522,2025-11-21,email_campaign,DEEPAL S07,DLR045,QUALIFIED,2025-12-17,GB,,True
LD000523,2025-12-09,dealer_walkin,AVATR 12,DLR033,LOST,2025-12-21,DE,,False
LD000524,2025-10-24,referral,DEEPAL S07,DLR024,QUALIFIED,2025-11-14,GB,,True
LD000525,2025-11-19,event,AVATR 12,DLR002,LOST,2025-12-01,GB,,False
LD000526,2025-10-31,dealer_walkin,DEEPAL S07,DLR018,LOST,2025-11-04,GB,,False
LD000527,2025-08-31,social_media,DEEPAL S07,DLR002,NEW,2025-08-31,GB,,False
LD000528,2025-07-06,website_organic,DEEPAL S07,DLR005,TD_BOOKED,2025-08-04,GB,,True
LD000529,2025-04-16,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-04-18,DE,,False
LD000530,2025-12-22,website_organic,DEEPAL S07,DLR026,LOST,2025-12-29,DE,,False
LD000531,2025-01-08,referral,DEEPAL S07,DLR004,LOST,2025-02-01,GB,,False
LD000532,2025-09-17,live_chat,DEEPAL S07,DLR050,QUALIFIED,2025-09-25,GB,,True
LD000533,2025-09-08,phone_enquiry,DEEPAL S07,DLR050,LOST,2025-09-09,GB,,False
LD000534,2025-09-24,email_campaign,DEEPAL S07,DLR025,QUALIFIED,2025-10-16,GB,,True
LD000535,2025-05-13,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-05-18,GB,,False
LD000536,2025-05-05,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-05-18,GB,,False
LD000537,2025-01-11,dealer_walkin,DEEPAL S07,DLR002,QUALIFIED,2025-01-21,DE,,True
LD000538,2025-09-08,live_chat,DEEPAL S07,DLR041,NEW,2025-09-08,GB,,False
LD000539,2025-11-12,dealer_walkin,DEEPAL S07,DLR028,LOST,2025-11-25,GB,,False
LD000540,2025-09-24,dealer_walkin,AVATR 12,DLR015,LOST,2025-09-30,GB,,False
LD000541,2025-12-02,social_media,DEEPAL S07,DLR032,LOST,2025-12-31,DE,,False
LD000542,2025-01-26,event,DEEPAL S07,DLR001,NEW,2025-01-26,GB,,False
LD000543,2025-02-24,phone_enquiry,DEEPAL S07,DLR002,NEW,2025-02-24,FR,,False
LD000544,2025-09-28,phone_enquiry,DEEPAL S07,DLR011,LOST,2025-10-04,GB,,False
LD000545,2025-07-01,website_organic,DEEPAL S07,DLR004,LOST,2025-07-11,DE,,False
LD000546,2025-11-26,event,DEEPAL S07,DLR029,CONTACTED,2025-12-04,DE,,False
LD000547,2025-11-08,email_campaign,DEEPAL S07,DLR012,CONTACTED,2025-11-17,DE,,False
LD000548,2025-09-21,phone_enquiry,AVATR 12,DLR027,LOST,2025-09-25,GB,,False
LD000549,2025-10-02,dealer_walkin,DEEPAL S07,DLR025,LOST,2025-10-23,DE,,False
LD000550,2025-03-01,referral,DEEPAL S07,DLR003,NEW,2025-03-01,DE,,False
LD000551,2025-07-16,social_media,DEEPAL S07,DLR003,NEW,2025-07-16,FR,,False
LD000552,2025-03-21,social_media,DEEPAL S07,DLR002,LOST,2025-03-29,GB,,False
LD000553,2025-08-19,website_organic,DEEPAL S07,DLR001,CONTACTED,2025-08-21,GB,,False
LD000554,2025-10-17,live_chat,AVATR 12,DLR024,LOST,2025-11-16,DE,,False
LD000555,2025-02-04,phone_enquiry,DEEPAL S07,DLR003,CONTACTED,2025-02-11,GB,,False
LD000556,2025-09-18,social_media,DEEPAL S07,DLR045,LOST,2025-09-22,GB,,False
LD000557,2025-09-13,dealer_walkin,DEEPAL S07,DLR027,TD_BOOKED,2025-09-26,GB,,True
LD000558,2025-09-29,website_organic,DEEPAL S07,DLR028,LOST,2025-10-26,GB,,False
LD000559,2025-10-02,referral,DEEPAL S07,DLR027,NEW,2025-10-02,GB,,False
LD000560,2025-10-16,event,DEEPAL S07,DLR045,LOST,2025-11-21,DE,,False
LD000561,2025-10-18,dealer_walkin,DEEPAL S07,DLR026,NEW,2025-10-18,GB,,False
LD000562,2025-11-10,referral,DEEPAL S07,DLR002,QUALIFIED,2025-11-16,GB,,True
LD000563,2025-03-07,email_campaign,DEEPAL S07,DLR005,QUALIFIED,2025-03-16,GB,,True
LD000564,2025-11-05,dealer_walkin,AVATR 12,DLR023,LOST,2025-11-26,GB,,False
LD000565,2025-12-26,event,DEEPAL S07,DLR037,NEW,2025-12-26,FR,,False
LD000566,2025-08-28,referral,DEEPAL S07,DLR001,LOST,2025-09-11,FR,,False
LD000567,2025-10-26,email_campaign,DEEPAL S07,DLR043,LOST,2025-11-05,GB,,False
LD000568,2025-06-06,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-06-08,GB,,False
LD000569,2025-09-04,social_media,AVATR 12,DLR019,LOST,2025-09-30,GB,,False
LD000570,2025-09-10,event,DEEPAL S07,DLR041,TD_BOOKED,2025-10-04,GB,,True
LD000571,2025-06-28,social_media,DEEPAL S07,DLR001,LOST,2025-07-15,DE,,False
LD000572,2025-04-23,social_media,DEEPAL S07,DLR001,LOST,2025-04-27,GB,,False
LD000573,2025-06-30,phone_enquiry,DEEPAL S07,DLR003,QUALIFIED,2025-07-08,DE,,True
LD000574,2025-09-09,referral,DEEPAL S07,DLR021,QUALIFIED,2025-09-21,GB,,True
