date,campaign_name,campaign_id,campaign_type,market,model,keyword_group,impressions,clicks,ctr,avg_cpc,spend,conversions,conversion_rate,cost_per_conversion,quality_score,impression_share,search_impression_share
2025-01-15,GOOG_GB_S07_SRC_BRAND_20250115,GO26298,Search,GB,DEEPAL S07,competitor,3957,257,0.064948,2.17,556.82,8,0.0331,69.6,6,0.59,0.47
2025-01-15,GOOG_GB_S07_SRC_BRAND_20250115,GO83998,Search,GB,DEEPAL S07,competitor,319,42,0.131661,3.39,142.46,0,0.0212,0.0,5,0.5,0.38
2025-01-15,GOOG_GB_S07_SRC_BRAND_20250115,GO31552,Search,GB,DEEPAL S07,test_drive,141,15,0.106383,2.11,31.65,0,0.0556,0.0,7,0.85,0.46
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO48229,Search,GB,DEEPAL S07,brand_broad,280,33,0.117857,1.88,62.16,0,0.0242,0.0,6,0.6,0.74
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO56225,Search,GB,DEEPAL S07,test_drive,703,105,0.14936,2.71,285.07,3,0.0345,95.02,5,0.82,0.5
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO85415,Search,GB,DEEPAL S07,ev_suv,883,72,0.08154,3.11,223.64,2,0.0307,111.82,6,0.58,0.59
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO34278,Search,GB,DEEPAL S07,brand_broad,3500,479,0.136857,1.76,841.99,25,0.0537,33.68,6,0.71,0.43
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO61150,Search,GB,DEEPAL S07,ev_suv,126,7,0.055556,2.47,17.28,0,0.0241,0.0,6,0.56,0.32
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO24398,Search,GB,DEEPAL S07,brand_broad,71,6,0.084507,1.17,7.04,0,0.035,0.0,8,0.61,0.44
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO17538,Search,GB,DEEPAL S07,test_drive,187,16,0.085561,2.91,46.48,0,0.0575,0.0,7,0.69,0.74
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO10665,Search,GB,DEEPAL S07,price,332,23,0.069277,3.49,80.29,0,0.0322,0.0,5,0.73,0.41
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO86481,Search,GB,DEEPAL S07,test_drive,191,14,0.073298,1.31,18.29,0,0.0373,0.0,8,0.84,0.72
2025-01-16,GOOG_GB_S07_SRC_BRAND_20250116,GO63111,Search,GB,DEEPAL S07,brand_broad,239,35,0.146444,2.47,86.43,1,0.0539,86.43,6,0.63,0.32
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO81862,Search,GB,DEEPAL S07,dealer,356,44,0.123596,3.26,143.3,1,0.0259,143.3,9,0.52,0.65
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO34667,Search,GB,DEEPAL S07,dealer,3136,348,0.110969,0.59,206.33,8,0.0253,25.79,9,0.54,0.3
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO63988,Search,GB,DEEPAL S07,electric_car,335,39,0.116418,3.33,129.84,2,0.0539,64.92,5,0.52,0.53
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO32282,Search,GB,DEEPAL S07,test_drive,83,8,0.096386,3.05,24.37,0,0.0541,0.0,5,0.4,0.74
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO48954,Search,GB,DEEPAL S07,electric_car,1200,125,0.104167,2.4,300.43,3,0.0283,100.14,5,0.5,0.34
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO94010,Search,GB,DEEPAL S07,test_drive,958,123,0.128392,2.63,323.88,3,0.0298,107.96,7,0.55,0.48
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO89436,Search,GB,DEEPAL S07,dealer,1777,168,0.094541,1.45,244.32,5,0.033,48.86,7,0.66,0.63
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO59551,Search,GB,DEEPAL S07,dealer,1189,146,0.122792,1.59,231.48,6,0.0426,38.58,9,0.67,0.48
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO95596,Search,GB,DEEPAL S07,brand_broad,354,43,0.121469,1.95,83.75,0,0.0217,0.0,8,0.79,0.48
2025-01-17,GOOG_GB_S07_SRC_BRAND_20250117,GO89696,Search,GB,DEEPAL S07,brand_broad,699,96,0.137339,3.13,300.35,5,0.0557,60.07,8,0.83,0.46
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO80163,Search,GB,DEEPAL S07,review,1962,137,0.069827,1.79,245.06,5,0.0409,49.01,5,0.49,0.47
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO41007,Search,GB,DEEPAL S07,brand_broad,361,36,0.099723,3.16,113.9,1,0.0413,113.9,9,0.41,0.69
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO19493,Search,GB,DEEPAL S07,test_drive,1247,85,0.068164,2.08,176.38,2,0.0348,88.19,8,0.85,0.47
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO21360,Search,GB,DEEPAL S07,review,698,44,0.063037,1.06,46.78,1,0.027,46.78,6,0.69,0.35
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO94372,Search,GB,DEEPAL S07,brand_exact,2354,217,0.092184,0.76,165.17,4,0.0216,41.29,9,0.44,0.45
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO62321,Search,GB,DEEPAL S07,brand_exact,174,24,0.137931,1.29,31.02,1,0.0542,31.02,5,0.55,0.51
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO58800,Search,GB,DEEPAL S07,brand_exact,255,16,0.062745,3.07,49.11,0,0.0284,0.0,9,0.76,0.4
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO29103,Search,GB,DEEPAL S07,test_drive,1440,130,0.090278,2.36,306.72,7,0.057,43.82,9,0.83,0.69
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO32796,Search,GB,DEEPAL S07,brand_broad,461,59,0.127983,1.21,71.37,2,0.0456,35.68,6,0.47,0.64
2025-01-18,GOOG_GB_S07_SRC_BRAND_20250118,GO65415,Search,GB,DEEPAL S07,price,333,37,0.111111,1.32,49.02,1,0.0279,49.02,7,0.53,0.48
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO36043,Search,GB,DEEPAL S07,dealer,29,2,0.068966,3.27,6.54,0,0.0385,0.0,6,0.62,0.53
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO38241,Search,GB,DEEPAL S07,brand_broad,136,16,0.117647,3.58,57.29,0,0.0204,0.0,9,0.72,0.5
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO81514,Search,GB,DEEPAL S07,test_drive,2328,118,0.050687,1.97,232.04,5,0.044,46.41,5,0.44,0.56
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO51154,Search,GB,DEEPAL S07,price,5565,485,0.087152,0.67,325.91,17,0.037,19.17,8,0.74,0.66
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO64766,Search,GB,DEEPAL S07,dealer,1226,175,0.142741,2.34,410.08,3,0.0205,136.69,5,0.63,0.64
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO32546,Search,GB,DEEPAL S07,price,112,16,0.142857,2.69,43.04,0,0.0473,0.0,9,0.75,0.69
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO84510,Search,GB,DEEPAL S07,price,18,2,0.111111,2.91,5.81,0,0.0254,0.0,7,0.61,0.55
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO32613,Search,GB,DEEPAL S07,review,778,109,0.140103,1.42,154.85,5,0.0469,30.97,7,0.46,0.42
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO33986,Search,GB,DEEPAL S07,review,230,34,0.147826,1.26,42.79,1,0.038,42.79,7,0.45,0.34
2025-01-19,GOOG_GB_S07_SRC_BRAND_20250119,GO30356,Search,GB,DEEPAL S07,brand_broad,442,53,0.11991,1.7,90.26,2,0.0426,45.13,8,0.62,0.43
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO65690,Search,GB,DEEPAL S07,electric_car,116,16,0.137931,0.95,15.17,0,0.0469,0.0,7,0.55,0.42
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO97017,Search,GB,DEEPAL S07,ev_suv,1108,82,0.074007,0.77,63.45,3,0.0485,21.15,5,0.5,0.56
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO56509,Search,GB,DEEPAL S07,brand_exact,4134,378,0.091437,2.13,804.74,9,0.0238,89.42,7,0.84,0.35
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO13716,Search,GB,DEEPAL S07,ev_suv,249,20,0.080321,2.4,48.04,0,0.0218,0.0,6,0.67,0.53
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO57190,Search,GB,DEEPAL S07,dealer,995,68,0.068342,2.5,170.32,1,0.0203,170.32,7,0.61,0.4
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO19235,Search,GB,DEEPAL S07,brand_broad,466,56,0.120172,1.46,81.59,1,0.0352,81.59,9,0.53,0.32
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO36297,Search,GB,DEEPAL S07,review,688,43,0.0625,3.43,147.57,1,0.0461,147.57,9,0.64,0.42
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO67439,Search,GB,DEEPAL S07,review,1180,119,0.100847,2.8,333.19,6,0.0586,55.53,8,0.76,0.56
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO77733,Search,GB,DEEPAL S07,test_drive,4317,227,0.052583,1.38,314.22,11,0.0495,28.57,6,0.64,0.41
2025-01-20,GOOG_GB_S07_SRC_BRAND_20250120,GO23398,Search,GB,DEEPAL S07,dealer,590,39,0.066102,3.42,133.31,0,0.0255,0.0,5,0.81,0.42
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO27102,Search,GB,DEEPAL S07,brand_exact,1696,194,0.114387,0.77,149.98,11,0.058,13.63,5,0.74,0.32
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO28419,Search,GB,DEEPAL S07,competitor,129,16,0.124031,1.81,29.02,0,0.0201,0.0,8,0.48,0.47
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO44537,Search,GB,DEEPAL S07,dealer,2480,308,0.124194,0.52,160.52,16,0.0536,10.03,8,0.84,0.51
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO41893,Search,GB,DEEPAL S07,electric_car,642,61,0.095016,1.12,68.51,1,0.02,68.51,9,0.74,0.32
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO13218,Search,GB,DEEPAL S07,competitor,68,9,0.132353,3.35,30.17,0,0.0335,0.0,8,0.83,0.64
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO13094,Search,GB,DEEPAL S07,brand_exact,1109,103,0.092876,1.58,162.78,4,0.0439,40.7,5,0.53,0.57
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO52203,Search,GB,DEEPAL S07,price,4510,668,0.148115,0.71,473.51,37,0.0557,12.8,8,0.77,0.69
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO45024,Search,GB,DEEPAL S07,ev_suv,2925,216,0.073846,2.27,491.13,12,0.0564,40.93,8,0.59,0.47
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO26997,Search,GB,DEEPAL S07,brand_broad,3738,496,0.132691,0.8,397.01,22,0.0463,18.05,8,0.45,0.55
2025-01-21,GOOG_GB_S07_SRC_BRAND_20250121,GO57378,Search,GB,DEEPAL S07,competitor,1715,96,0.055977,1.79,171.7,4,0.0449,42.92,6,0.41,0.5
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO85620,Search,GB,DEEPAL S07,test_drive,640,55,0.085938,2.88,158.41,1,0.0256,158.41,8,0.68,0.73
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO76893,Search,GB,DEEPAL S07,brand_broad,3169,201,0.063427,1.19,238.92,12,0.06,19.91,9,0.77,0.7
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO38320,Search,GB,DEEPAL S07,dealer,5070,570,0.112426,0.7,398.01,32,0.0562,12.44,9,0.41,0.51
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO21748,Search,GB,DEEPAL S07,brand_exact,93,13,0.139785,3.13,40.7,0,0.0449,0.0,6,0.7,0.52
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO46815,Search,GB,DEEPAL S07,electric_car,874,120,0.1373,1.62,194.19,2,0.0202,97.1,9,0.58,0.36
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO21476,Search,GB,DEEPAL S07,electric_car,1439,186,0.129256,3.4,633.19,9,0.0522,70.35,7,0.45,0.65
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO40040,Search,GB,DEEPAL S07,test_drive,2099,240,0.11434,1.08,259.71,8,0.0373,32.46,7,0.45,0.4
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO19160,Search,GB,DEEPAL S07,electric_car,22,3,0.136364,2.4,7.2,0,0.0362,0.0,7,0.45,0.71
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO97620,Search,GB,DEEPAL S07,brand_broad,443,54,0.121896,0.69,37.29,1,0.0213,37.29,7,0.65,0.7
2025-01-22,GOOG_GB_S07_SRC_BRAND_20250122,GO52311,Search,GB,DEEPAL S07,dealer,1712,93,0.054322,0.99,92.14,2,0.03,46.07,6,0.41,0.62
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO80731,Search,GB,DEEPAL S07,review,1048,126,0.120229,1.52,191.76,6,0.0507,31.96,8,0.79,0.31
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO88895,Search,GB,DEEPAL S07,dealer,548,47,0.085766,3.45,162.2,1,0.0216,162.2,5,0.51,0.47
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO76622,Search,GB,DEEPAL S07,test_drive,420,42,0.1,1.04,43.89,1,0.0458,43.89,7,0.44,0.3
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO58082,Search,GB,DEEPAL S07,price,2095,262,0.12506,1.46,382.81,15,0.059,25.52,8,0.42,0.39
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO80911,Search,GB,DEEPAL S07,ev_suv,59,6,0.101695,3.89,23.36,0,0.0489,0.0,8,0.84,0.75
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO68494,Search,GB,DEEPAL S07,review,929,85,0.091496,3.29,279.53,1,0.023,279.53,6,0.84,0.66
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO44022,Search,GB,DEEPAL S07,test_drive,193,27,0.139896,3.5,94.37,1,0.0495,94.37,6,0.76,0.52
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO66080,Search,GB,DEEPAL S07,test_drive,698,88,0.126074,1.58,138.83,3,0.0409,46.28,9,0.52,0.66
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO22683,Search,GB,DEEPAL S07,test_drive,3053,225,0.073698,1.11,249.4,13,0.0587,19.18,6,0.63,0.54
2025-01-23,GOOG_GB_S07_SRC_BRAND_20250123,GO53425,Search,GB,DEEPAL S07,dealer,884,100,0.113122,2.79,278.97,4,0.0442,69.74,7,0.63,0.55
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO54870,Search,GB,DEEPAL S07,review,143,21,0.146853,1.76,36.94,0,0.0307,0.0,6,0.52,0.67
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO19103,Search,GB,DEEPAL S07,review,2674,265,0.099102,0.86,226.65,6,0.0242,37.77,6,0.69,0.45
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO26039,Search,GB,DEEPAL S07,test_drive,109,12,0.110092,2.93,35.17,0,0.0404,0.0,9,0.42,0.54
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO49718,Search,GB,DEEPAL S07,brand_exact,1500,101,0.067333,1.02,103.21,3,0.0328,34.4,8,0.41,0.39
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO49978,Search,GB,DEEPAL S07,electric_car,1087,145,0.133395,1.19,173.1,5,0.0372,34.62,5,0.66,0.6
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO27710,Search,GB,DEEPAL S07,price,3284,183,0.055725,2.43,444.98,9,0.0537,49.44,8,0.44,0.34
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO64864,Search,GB,DEEPAL S07,test_drive,753,94,0.124834,3.19,299.7,3,0.0418,99.9,8,0.85,0.71
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO33023,Search,GB,DEEPAL S07,brand_broad,880,90,0.102273,3.03,273.03,2,0.0282,136.52,6,0.71,0.44
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO77509,Search,GB,DEEPAL S07,dealer,1306,193,0.147779,2.15,414.7,7,0.0385,59.24,8,0.56,0.35
2025-01-24,GOOG_GB_S07_SRC_BRAND_20250124,GO88449,Search,GB,DEEPAL S07,competitor,885,88,0.099435,0.64,56.31,2,0.0247,28.15,8,0.42,0.54
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO42642,Search,GB,DEEPAL S07,brand_broad,2636,133,0.050455,1.19,158.78,2,0.0213,79.39,7,0.63,0.55
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO55494,Search,GB,DEEPAL S07,ev_suv,8,1,0.125,2.5,2.5,0,0.039,0.0,6,0.42,0.38
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO12420,Search,GB,DEEPAL S07,review,82,10,0.121951,2.02,20.24,0,0.0266,0.0,8,0.43,0.41
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO38870,Search,GB,DEEPAL S07,dealer,1130,167,0.147788,2.65,442.53,6,0.0364,73.75,9,0.71,0.47
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO76113,Search,GB,DEEPAL S07,competitor,2012,291,0.144632,2.18,633.84,12,0.0437,52.82,5,0.74,0.67
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO51828,Search,GB,DEEPAL S07,test_drive,328,18,0.054878,2.59,46.61,0,0.0401,0.0,8,0.48,0.41
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO34714,Search,GB,DEEPAL S07,test_drive,482,38,0.078838,2.1,79.67,0,0.0212,0.0,5,0.49,0.62
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO84903,Search,GB,DEEPAL S07,price,43,3,0.069767,2.11,6.34,0,0.0411,0.0,5,0.67,0.46
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO75251,Search,GB,DEEPAL S07,brand_broad,82,8,0.097561,3.47,27.79,0,0.0363,0.0,9,0.69,0.74
2025-01-25,GOOG_GB_S07_SRC_BRAND_20250125,GO50156,Search,GB,DEEPAL S07,ev_suv,515,73,0.141748,2.74,200.02,2,0.0275,100.01,6,0.44,0.67
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO33163,Search,GB,DEEPAL S07,price,228,19,0.083333,1.15,21.8,0,0.0254,0.0,9,0.42,0.34
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO44804,Search,GB,DEEPAL S07,electric_car,450,65,0.144444,2.3,149.19,3,0.0566,49.73,6,0.71,0.37
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO92783,Search,GB,DEEPAL S07,test_drive,108,13,0.12037,3.34,43.44,0,0.0241,0.0,7,0.56,0.74
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO82669,Search,GB,DEEPAL S07,price,1287,105,0.081585,2.19,230.34,3,0.0358,76.78,5,0.61,0.31
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO48676,Search,GB,DEEPAL S07,price,3384,464,0.137116,0.63,293.07,18,0.0402,16.28,8,0.59,0.5
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO95055,Search,GB,DEEPAL S07,brand_broad,391,46,0.117647,1.83,84.34,1,0.0414,84.34,7,0.85,0.66
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO45638,Search,GB,DEEPAL S07,test_drive,622,87,0.139871,3.44,298.86,3,0.035,99.62,5,0.62,0.43
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO70827,Search,GB,DEEPAL S07,competitor,1293,131,0.101315,3.21,420.18,7,0.0588,60.03,6,0.57,0.42
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO63058,Search,GB,DEEPAL S07,electric_car,1419,125,0.08809,0.6,74.7,3,0.0262,24.9,8,0.77,0.35
2025-01-26,GOOG_GB_S07_SRC_BRAND_20250126,GO82882,Search,GB,DEEPAL S07,test_drive,174,19,0.109195,1.04,19.73,0,0.0366,0.0,9,0.56,0.59
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO17762,Search,GB,DEEPAL S07,dealer,802,63,0.078554,1.26,79.62,3,0.0518,26.54,6,0.6,0.43
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO69711,Search,GB,DEEPAL S07,brand_exact,4596,425,0.092472,1.1,466.76,22,0.0521,21.22,7,0.67,0.73
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO88877,Search,GB,DEEPAL S07,review,231,25,0.108225,2.75,68.77,1,0.0566,68.77,6,0.57,0.64
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO67573,Search,GB,DEEPAL S07,brand_broad,340,35,0.102941,3.47,121.58,1,0.051,121.58,7,0.65,0.49
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO26443,Search,GB,DEEPAL S07,price,1117,69,0.061773,2.56,176.78,3,0.055,58.93,7,0.76,0.71
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO52214,Search,GB,DEEPAL S07,competitor,4172,218,0.052253,0.72,156.07,12,0.0594,13.01,6,0.81,0.7
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO83408,Search,GB,DEEPAL S07,review,928,54,0.05819,2.73,147.2,2,0.0386,73.6,5,0.76,0.58
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO62657,Search,GB,DEEPAL S07,price,4141,594,0.143444,0.85,507.1,22,0.0374,23.05,7,0.79,0.43
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO90176,Search,GB,DEEPAL S07,brand_exact,96,9,0.09375,2.64,23.77,0,0.0455,0.0,6,0.56,0.36
2025-01-27,GOOG_GB_S07_SRC_BRAND_20250127,GO15377,Search,GB,DEEPAL S07,price,536,65,0.121269,2.95,191.54,3,0.0578,63.85,5,0.77,0.39
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO74521,Search,GB,DEEPAL S07,review,1453,85,0.0585,0.8,68.36,2,0.0258,34.18,9,0.75,0.36
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO21540,Search,GB,DEEPAL S07,dealer,574,62,0.108014,0.82,50.95,2,0.043,25.47,6,0.8,0.69
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO49849,Search,GB,DEEPAL S07,brand_broad,1067,54,0.050609,2.54,136.99,3,0.0594,45.66,9,0.56,0.63
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO33332,Search,GB,DEEPAL S07,price,674,96,0.142433,1.7,163.48,3,0.0357,54.49,5,0.71,0.32
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO30787,Search,GB,DEEPAL S07,competitor,444,36,0.081081,2.05,73.81,2,0.0588,36.91,5,0.82,0.38
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO34714,Search,GB,DEEPAL S07,price,696,67,0.096264,0.65,43.28,1,0.0209,43.28,6,0.42,0.39
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO83275,Search,GB,DEEPAL S07,dealer,887,120,0.135287,2.15,258.14,3,0.0271,86.05,9,0.41,0.64
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO13188,Search,GB,DEEPAL S07,competitor,166,20,0.120482,2.56,51.28,0,0.0455,0.0,8,0.48,0.4
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO33912,Search,GB,DEEPAL S07,brand_exact,3176,349,0.109887,1.24,434.32,13,0.0396,33.41,7,0.51,0.7
2025-01-28,GOOG_GB_S07_SRC_BRAND_20250128,GO71004,Search,GB,DEEPAL S07,test_drive,1117,141,0.126231,2.47,347.84,7,0.0548,49.69,6,0.42,0.31
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO69746,Search,GB,DEEPAL S07,dealer,977,91,0.093142,3.1,281.65,5,0.0577,56.33,5,0.56,0.66
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO11273,Search,GB,DEEPAL S07,ev_suv,794,46,0.057935,1.99,91.36,1,0.0316,91.36,7,0.45,0.6
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO64126,Search,GB,DEEPAL S07,electric_car,1481,181,0.122215,1.19,214.96,10,0.0582,21.5,8,0.69,0.38
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO78925,Search,GB,DEEPAL S07,brand_broad,3325,320,0.096241,1.64,525.87,14,0.0438,37.56,7,0.55,0.53
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO32735,Search,GB,DEEPAL S07,brand_exact,491,56,0.114053,1.44,80.49,2,0.0519,40.24,9,0.6,0.52
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO91525,Search,GB,DEEPAL S07,review,999,130,0.13013,2.32,301.27,6,0.048,50.21,6,0.47,0.45
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO49049,Search,GB,DEEPAL S07,competitor,325,17,0.052308,3.58,60.84,0,0.0482,0.0,7,0.58,0.45
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO88786,Search,GB,DEEPAL S07,review,709,56,0.078984,1.09,61.29,1,0.0295,61.29,7,0.81,0.34
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO18671,Search,GB,DEEPAL S07,price,639,36,0.056338,2.67,96.12,1,0.0291,96.12,5,0.54,0.54
2025-01-29,GOOG_GB_S07_SRC_BRAND_20250129,GO51669,Search,GB,DEEPAL S07,dealer,533,39,0.073171,3.18,123.92,2,0.0542,61.96,8,0.57,0.7
2025-01-30,GOOG_GB_S07_SRC_BRAND_20250130,GO69824,Search,GB,DEEPAL S07,brand_broad,3968,237,0.059728,1.18,279.79,13,0.0551,21.52,5,0.47,0.42
2025-01-30,GOOG_GB_S07_SRC_BRAND_20250130,GO62921,Search,GB,DEEPAL S07,ev_suv,247,31,0.125506,1.62,50.18,0,0.032,0.0,5,0.58,0.74
2025-01-30,GOOG_GB_S07_SRC_BRAND_20250130,GO14926,Search,GB,DEEPAL S07,brand_exact,343,21,0.061224,2.83,59.33,0,0.0385,0.0,6,0.59,0.38
2025-01-30,GOOG_GB_S07_SRC_BRAND_20250130,GO28986,Search,GB,DEEPAL S07,brand_broad,2383,247,0.103651,1.1,271.62,13,0.056,20.89,6,0.74,0.31
2025-01-30,GOOG_GB_S07_SRC_BRAND_20250130,GO54619,Search,GB,DEEPAL S07,price,1431,114,0.079665,2.55,290.64,4,0.0397,72.66,7,0.49,0.62
