date,channel,device,sessions,users,new_users,bounce_rate,avg_session_duration_sec,pages_per_session,configurator_starts
2025-01-29,referral,mobile,81,75,38,0.3463,90.4,2.56,2
2025-01-29,paid_search,tablet,59,54,38,0.3481,188.5,2.91,2
2025-01-29,paid_search,desktop,223,191,103,0.6176,274.2,4.99,9
2025-01-29,paid_search,mobile,322,292,170,0.6954,151.4,2.11,12
2025-01-29,organic_search,tablet,71,58,34,0.5071,250.6,4.77,3
2025-01-29,organic_search,desktop,276,242,189,0.303,166.8,2.4,11
2025-01-29,organic_search,mobile,438,397,295,0.6666,176.1,2.51,11
2025-01-29,social_paid,tablet,52,45,26,0.3771,59.6,1.73,1
2025-01-29,social_paid,desktop,165,125,98,0.4206,65.2,2.44,3
2025-01-29,social_paid,mobile,266,246,172,0.4428,92.4,3.79,11
2025-01-29,social_organic,tablet,29,25,18,0.3109,69.6,2.58,1
2025-01-29,social_organic,desktop,75,67,44,0.514,72.4,3.3,1
2025-01-29,social_organic,mobile,126,112,87,0.6434,43.6,4.35,5
2025-01-29,email,tablet,16,13,7,0.4252,153.6,2.99,0
2025-01-29,email,desktop,51,41,32,0.6333,253.7,2.73,1
2025-01-29,email,mobile,88,83,42,0.5753,76.6,3.5,3
2025-01-30,referral,tablet,26,22,10,0.5692,85.0,4.32,0
2025-01-30,referral,mobile,175,144,117,0.6204,259.7,4.77,6
2025-01-30,referral,desktop,110,92,75,0.4111,97.2,3.53,3
2025-01-30,paid_search,tablet,135,122,81,0.6703,220.7,3.49,5
2025-01-30,paid_search,mobile,648,521,323,0.3536,245.5,3.75,27
2025-01-30,paid_search,desktop,419,382,247,0.3522,97.5,4.29,16
2025-01-30,direct,tablet,88,80,57,0.4583,148.2,2.84,2
2025-01-30,direct,mobile,521,433,211,0.4484,282.4,4.28,15
2025-01-30,direct,desktop,334,287,192,0.3781,243.7,3.86,9
2025-01-30,display,tablet,37,30,22,0.643,167.0,4.49,0
2025-01-30,display,mobile,234,193,106,0.5741,212.1,3.71,5
2025-01-30,display,desktop,133,104,83,0.5826,261.4,3.17,6
2025-01-30,social_paid,tablet,101,92,52,0.3797,47.2,2.86,2
2025-01-30,social_paid,mobile,508,450,206,0.3263,85.1,4.8,23
2025-01-30,social_paid,desktop,309,254,209,0.6887,112.1,2.52,11
2025-01-30,organic_search,tablet,157,138,76,0.3991,297.4,5.0,7
2025-01-30,organic_search,mobile,906,831,426,0.4163,297.1,3.8,37
2025-01-30,organic_search,desktop,520,444,256,0.6841,191.4,1.7,23
2025-01-31,paid_search,desktop,842,650,344,0.6846,111.7,2.31,23
2025-01-31,paid_search,tablet,223,192,155,0.4892,278.7,4.51,7
2025-01-31,organic_search,desktop,1085,990,634,0.6216,205.5,2.95,40
2025-01-31,organic_search,tablet,306,287,167,0.435,241.2,2.7,11
2025-01-31,referral,desktop,218,202,87,0.4955,170.3,3.48,4
2025-01-31,referral,tablet,78,64,37,0.4509,88.5,3.37,2
2025-01-31,social_paid,desktop,619,576,371,0.3983,67.5,4.76,18
2025-01-31,social_paid,tablet,192,167,88,0.4853,96.0,4.7,7
2025-01-31,display,desktop,326,301,206,0.3658,231.6,3.46,7
2025-01-31,display,tablet,74,69,42,0.3094,90.5,4.02,3
2025-02-01,organic_search,tablet,187,159,103,0.4992,105.2,4.61,5
2025-02-01,organic_search,desktop,612,541,400,0.4507,186.4,2.44,14
2025-02-01,organic_search,mobile,948,729,395,0.5212,93.7,2.53,45
2025-02-01,social_organic,tablet,62,54,35,0.4142,47.7,3.91,3
2025-02-01,social_organic,desktop,201,183,87,0.6822,81.6,2.21,6
2025-02-01,social_organic,mobile,325,279,170,0.5224,52.3,1.97,13
2025-02-01,email,tablet,34,27,16,0.3353,233.4,4.7,0
2025-02-01,email,desktop,111,105,73,0.3701,199.9,3.31,3
2025-02-01,email,mobile,183,150,76,0.6907,158.5,4.5,8
2025-02-01,referral,tablet,25,23,11,0.3712,200.4,3.78,1
2025-02-01,referral,desktop,128,110,80,0.3598,197.4,2.21,4
2025-02-01,referral,mobile,220,166,114,0.4447,237.3,1.58,8
2025-02-01,paid_search,tablet,143,127,87,0.6091,74.1,3.29,5
2025-02-01,paid_search,desktop,496,421,310,0.5002,295.2,3.02,17
2025-02-01,paid_search,mobile,775,594,351,0.6121,218.6,3.31,19
2025-02-01,social_paid,tablet,107,83,43,0.5631,40.3,3.57,2
2025-02-01,social_paid,desktop,380,285,215,0.386,64.2,3.76,13
2025-02-01,social_paid,mobile,546,432,341,0.6443,40.1,2.05,19
2025-02-02,email,desktop,79,65,47,0.5003,242.4,2.54,2
2025-02-02,email,mobile,150,140,91,0.6133,212.3,3.25,5
2025-02-02,display,desktop,111,91,66,0.6543,230.1,4.62,2
2025-02-02,display,mobile,184,158,94,0.3334,74.7,1.53,5
2025-02-02,referral,desktop,90,83,54,0.5905,139.2,4.47,3
2025-02-02,referral,mobile,126,103,72,0.4695,220.3,3.16,5
2025-02-02,direct,desktop,254,225,170,0.4872,127.8,1.88,9
2025-02-02,direct,mobile,390,350,222,0.3073,65.3,4.02,14
2025-02-02,paid_search,desktop,310,251,132,0.3129,253.2,3.61,12
2025-02-02,paid_search,mobile,498,467,217,0.533,230.8,4.91,13
2025-02-02,social_organic,desktop,141,115,76,0.6125,53.2,1.93,3
2025-02-02,social_organic,mobile,213,187,105,0.3423,84.8,3.41,4
2025-02-03,email,desktop,103,87,53,0.4647,220.2,2.8,2
2025-02-03,email,tablet,25,20,16,0.66,73.2,4.78,0
2025-02-03,email,mobile,179,161,104,0.5249,176.4,2.54,3
2025-02-03,referral,desktop,92,74,52,0.6491,254.1,1.9,3
2025-02-03,referral,tablet,32,25,21,0.3659,179.7,3.08,1
2025-02-03,referral,mobile,182,155,84,0.4763,132.7,3.05,7
2025-02-03,direct,desktop,354,268,145,0.6322,260.5,4.38,14
2025-02-03,direct,tablet,83,69,47,0.3912,242.2,2.91,3
2025-02-03,direct,mobile,519,449,304,0.6471,190.1,4.77,21
2025-02-03,paid_search,desktop,469,398,224,0.5936,92.5,3.25,21
2025-02-03,paid_search,tablet,117,101,51,0.3236,270.9,4.49,2
2025-02-03,paid_search,mobile,734,605,446,0.3147,186.6,1.97,24
2025-02-03,organic_search,desktop,588,542,254,0.3365,191.2,4.3,11
2025-02-03,organic_search,tablet,157,135,89,0.5849,60.3,3.37,5
2025-02-03,organic_search,mobile,884,786,475,0.6322,128.5,3.29,20
2025-02-03,display,desktop,165,146,70,0.3341,294.3,2.63,3
2025-02-03,display,tablet,39,31,24,0.3596,131.5,4.54,1
2025-02-03,display,mobile,270,232,185,0.3357,232.7,2.95,6
2025-02-04,direct,mobile,962,788,477,0.6129,272.8,2.48,31
2025-02-04,direct,tablet,177,136,92,0.4704,257.2,3.87,3
2025-02-04,display,mobile,506,430,303,0.51,173.3,2.12,13
2025-02-04,display,tablet,82,66,39,0.5007,157.9,2.14,1
2025-02-04,social_paid,mobile,1055,987,501,0.5029,59.9,4.5,35
2025-02-04,social_paid,tablet,192,174,133,0.5923,57.6,4.38,6
2025-02-04,paid_search,mobile,1396,1171,750,0.5259,88.7,1.64,47
2025-02-04,paid_search,tablet,260,214,110,0.6915,241.2,3.07,11
2025-02-04,referral,mobile,341,287,213,0.6564,268.4,4.48,16
2025-02-04,referral,tablet,73,68,33,0.4018,90.1,2.85,3
2025-02-05,email,desktop,64,48,44,0.5162,279.5,4.1,1
2025-02-05,email,mobile,115,107,78,0.4268,228.4,1.95,4
2025-02-05,email,tablet,11,10,5,0.5435,61.5,2.41,0
2025-02-05,social_paid,desktop,210,158,135,0.561,67.8,3.14,6
2025-02-05,social_paid,mobile,316,254,182,0.3982,101.9,3.11,12
2025-02-05,social_paid,tablet,56,46,26,0.3683,112.6,2.54,2
2025-02-05,direct,desktop,202,155,103,0.3914,226.3,2.82,7
2025-02-05,direct,mobile,320,299,201,0.6388,289.8,4.6,12
2025-02-05,direct,tablet,58,45,34,0.3571,219.1,4.63,2
2025-02-05,organic_search,desktop,327,282,165,0.5776,66.9,4.29,7
2025-02-05,organic_search,mobile,511,456,270,0.424,289.1,2.28,21
2025-02-05,organic_search,tablet,81,76,32,0.5301,168.3,3.65,3
2025-02-05,social_organic,desktop,112,99,65,0.6593,54.5,4.17,3
2025-02-05,social_organic,mobile,150,126,66,0.4472,33.3,2.42,4
2025-02-05,social_organic,tablet,37,28,20,0.4451,63.5,2.17,1
2025-02-06,display,desktop,652,560,269,0.5596,192.8,3.68,18
2025-02-06,display,tablet,196,161,103,0.3955,137.8,4.63,7
2025-02-06,direct,desktop,1407,1248,940,0.5968,211.7,4.72,69
2025-02-06,direct,tablet,409,336,250,0.3484,293.5,2.55,11
2025-02-06,referral,desktop,454,371,311,0.4234,237.3,2.32,13
2025-02-06,referral,tablet,144,116,62,0.6576,96.7,1.74,5
2025-02-06,social_organic,desktop,767,654,351,0.4645,48.5,3.02,16
2025-02-06,social_organic,tablet,214,190,121,0.3843,80.8,3.7,10
2025-02-06,email,desktop,478,447,312,0.3282,215.6,4.73,18
2025-02-06,email,tablet,147,132,81,0.6858,238.9,3.21,5
2025-02-07,social_organic,desktop,189,141,126,0.3102,42.0,4.32,7
2025-02-07,social_organic,mobile,308,290,148,0.5417,89.6,4.74,15
2025-02-07,social_organic,tablet,50,42,22,0.412,83.3,2.19,1
2025-02-07,organic_search,desktop,625,583,305,0.4272,268.6,4.92,28
2025-02-07,organic_search,mobile,906,819,515,0.6816,164.9,3.21,44
2025-02-07,organic_search,tablet,178,161,112,0.352,68.6,2.52,8
2025-02-07,social_paid,desktop,334,270,230,0.5639,42.7,2.63,7
2025-02-07,social_paid,mobile,556,477,225,0.6743,103.9,2.62,20
2025-02-07,social_paid,tablet,90,71,42,0.3499,74.3,4.41,3
2025-02-07,referral,desktop,107,91,43,0.6205,184.8,3.07,3
2025-02-07,referral,mobile,188,156,109,0.6936,114.7,2.57,6
2025-02-07,referral,tablet,40,35,20,0.513,68.8,3.15,1
2025-02-07,display,desktop,170,136,116,0.3605,82.5,3.2,7
2025-02-07,display,mobile,264,223,132,0.6421,140.5,3.26,12
2025-02-07,display,tablet,44,38,26,0.4709,142.4,4.6,1
2025-02-07,direct,desktop,352,272,243,0.4903,109.5,4.52,12
2025-02-07,direct,mobile,590,446,273,0.6814,212.0,2.42,25
2025-02-07,direct,tablet,103,85,70,0.4525,148.8,2.77,2
2025-02-08,paid_search,tablet,146,132,64,0.6205,170.0,2.21,3
2025-02-08,paid_search,mobile,821,643,359,0.3523,182.4,1.81,30
2025-02-08,paid_search,desktop,485,456,298,0.3016,277.4,3.57,13
2025-02-08,social_paid,tablet,96,91,41,0.6752,119.3,2.66,2
2025-02-08,social_paid,mobile,609,576,401,0.3516,60.7,4.31,27
2025-02-08,social_paid,desktop,383,319,256,0.61,83.3,3.83,14
2025-02-08,display,tablet,44,37,17,0.6879,228.6,4.31,2
2025-02-08,display,mobile,292,222,157,0.4384,73.7,3.6,11
2025-02-08,display,desktop,199,188,90,0.4723,171.2,3.01,5
2025-02-08,social_organic,tablet,68,52,38,0.5517,47.1,3.55,2
2025-02-08,social_organic,mobile,284,250,151,0.3008,68.7,4.8,13
2025-02-08,social_organic,desktop,203,186,104,0.4098,32.2,2.14,6
2025-02-08,email,tablet,29,26,15,0.5305,145.4,2.07,1
2025-02-08,email,mobile,208,158,126,0.6546,235.1,3.07,5
2025-02-08,email,desktop,113,88,50,0.4754,243.0,4.92,3
2025-02-09,email,desktop,70,60,38,0.3533,255.1,2.85,2
2025-02-09,email,mobile,115,100,53,0.3438,292.2,1.71,5
2025-02-09,email,tablet,10,8,5,0.3527,73.1,2.08,0
2025-02-09,referral,desktop,70,59,39,0.676,73.0,1.99,3
2025-02-09,referral,mobile,133,121,54,0.3896,185.6,4.31,5
2025-02-09,referral,tablet,19,17,9,0.5004,163.5,4.57,0
2025-02-09,paid_search,desktop,291,271,183,0.4064,106.9,3.58,13
2025-02-09,paid_search,mobile,446,378,201,0.3775,284.6,2.56,16
2025-02-09,paid_search,tablet,67,58,34,0.6579,137.9,1.72,2
2025-02-09,social_paid,desktop,211,159,86,0.4232,110.6,4.5,6
2025-02-09,social_paid,mobile,319,291,204,0.5608,96.0,4.82,12
2025-02-09,social_paid,tablet,69,64,31,0.499,41.5,1.69,1
2025-02-09,display,desktop,81,62,46,0.4722,98.7,3.62,1
2025-02-09,display,mobile,148,133,88,0.612,125.5,4.57,3
2025-02-09,display,tablet,40,30,19,0.4089,240.0,2.38,1
2025-02-09,direct,desktop,220,204,113,0.4799,192.9,4.42,10
2025-02-09,direct,mobile,329,275,144,0.5427,153.1,3.36,13
2025-02-09,direct,tablet,57,43,24,0.4111,285.6,4.06,1
2025-02-10,organic_search,desktop,527,473,292,0.5237,242.3,2.89,16
2025-02-10,organic_search,mobile,847,777,514,0.5327,234.4,4.36,18
2025-02-10,email,desktop,105,79,65,0.6388,92.4,3.39,2
2025-02-10,email,mobile,169,147,90,0.4716,270.8,4.27,7
2025-02-10,paid_search,desktop,429,391,264,0.4258,206.7,4.08,12
2025-02-10,paid_search,mobile,658,586,268,0.4037,278.2,1.68,25
2025-02-10,display,desktop,158,131,101,0.4596,88.4,4.8,7
2025-02-10,display,mobile,234,183,119,0.5094,231.6,3.46,5
2025-02-10,social_organic,desktop,154,127,88,0.596,68.5,2.05,6
2025-02-10,social_organic,mobile,296,229,202,0.4288,46.0,4.3,9
2025-02-10,direct,desktop,307,234,144,0.3951,277.4,1.69,12
2025-02-10,direct,mobile,538,446,297,0.4369,295.1,3.54,14
2025-02-11,social_paid,tablet,81,65,43,0.5954,109.4,2.35,2
2025-02-11,social_paid,desktop,313,272,143,0.5429,115.2,4.35,6
2025-02-11,social_paid,mobile,502,431,219,0.609,103.7,2.27,18
2025-02-11,social_organic,tablet,47,38,22,0.3886,86.8,3.64,2
2025-02-11,social_organic,desktop,187,142,75,0.3694,34.7,2.63,7
2025-02-11,social_organic,mobile,281,236,189,0.3755,75.2,3.92,11
2025-02-11,paid_search,tablet,93,87,53,0.4319,295.3,4.01,4
2025-02-11,paid_search,desktop,451,423,287,0.3721,119.2,2.29,19
2025-02-11,paid_search,mobile,673,519,351,0.59,145.7,3.59,27
2025-02-11,display,tablet,41,35,25,0.4753,230.3,1.85,1
2025-02-11,display,desktop,123,113,85,0.3459,258.0,4.0,3
2025-02-11,display,mobile,219,185,148,0.338,220.4,2.14,6
2025-02-11,organic_search,tablet,151,138,68,0.5989,142.0,2.82,3
2025-02-11,organic_search,desktop,506,479,218,0.4554,236.4,1.76,11
2025-02-11,organic_search,mobile,811,679,428,0.6167,191.0,3.2,17
2025-02-12,paid_search,mobile,477,362,247,0.5943,137.7,2.17,17
2025-02-12,paid_search,desktop,291,272,145,0.3567,179.1,1.87,7
2025-02-12,paid_search,tablet,82,71,46,0.5415,256.4,2.18,1
2025-02-12,organic_search,mobile,596,519,392,0.6704,252.2,3.26,28
2025-02-12,organic_search,desktop,403,376,206,0.5948,279.5,3.83,16
2025-02-12,organic_search,tablet,118,90,53,0.6127,91.0,3.29,2
2025-02-12,email,mobile,134,101,65,0.3095,139.6,3.83,4
2025-02-12,email,desktop,75,61,52,0.4857,61.1,2.54,2
2025-02-12,email,tablet,25,20,11,0.4884,124.5,3.36,0
2025-02-12,social_organic,mobile,195,156,83,0.3481,36.4,4.91,5
2025-02-12,social_organic,desktop,109,96,53,0.5177,57.5,2.49,4
2025-02-12,social_organic,tablet,31,29,14,0.4948,34.8,4.44,0
2025-02-12,display,mobile,169,139,97,0.4606,173.8,1.7,6
2025-02-12,display,desktop,113,98,65,0.5862,268.6,4.1,4
2025-02-12,display,tablet,26,20,17,0.5528,193.8,1.88,0
2025-02-13,email,desktop,151,126,80,0.4632,212.7,3.33,3
2025-02-13,email,tablet,39,35,17,0.5392,265.7,3.35,1
2025-02-13,referral,desktop,158,126,63,0.6737,188.7,1.77,5
2025-02-13,referral,tablet,45,42,19,0.6146,102.0,3.78,1
2025-02-13,direct,desktop,475,447,282,0.3189,93.9,4.52,16
2025-02-13,direct,tablet,124,105,73,0.5824,261.1,2.84,5
2025-02-13,social_paid,desktop,479,366,265,0.3748,107.9,3.44,22
2025-02-13,social_paid,tablet,110,83,48,0.6091,102.3,2.98,5
2025-02-13,paid_search,desktop,659,499,336,0.3392,113.4,4.31,28
2025-02-13,paid_search,tablet,183,156,86,0.3689,101.5,4.26,7
2025-02-13,organic_search,desktop,823,678,450,0.5879,146.1,4.94,23
2025-02-13,organic_search,tablet,234,217,141,0.5517,152.2,2.31,6
2025-02-14,email,mobile,226,182,151,0.5901,237.2,2.41,7
2025-02-14,email,tablet,45,36,28,0.5624,148.9,2.32,1
2025-02-14,display,mobile,315,241,130,0.3625,140.2,3.77,12
2025-02-14,display,tablet,48,36,26,0.3277,98.4,3.6,2
2025-02-14,paid_search,mobile,894,677,515,0.3965,147.6,3.3,41
2025-02-14,paid_search,tablet,156,141,92,0.3248,229.1,3.76,6
2025-02-14,referral,mobile,224,177,139,0.4085,258.4,2.05,10
2025-02-14,referral,tablet,41,38,24,0.3055,200.9,4.81,1
2025-02-14,direct,mobile,639,548,286,0.4278,141.1,4.85,17
2025-02-14,direct,tablet,110,96,50,0.4964,210.3,2.44,3
2025-02-14,organic_search,mobile,1063,975,531,0.4788,89.2,3.46,29
2025-02-14,organic_search,tablet,183,155,108,0.5613,171.6,3.93,7
2025-02-15,social_paid,mobile,309,245,184,0.5795,108.0,3.13,11
2025-02-15,social_paid,tablet,41,30,27,0.4584,48.8,3.92,1
2025-02-15,social_paid,desktop,184,164,120,0.3759,65.3,2.88,4
2025-02-15,paid_search,mobile,432,388,211,0.549,61.0,2.6,19
2025-02-15,paid_search,tablet,77,71,42,0.6535,143.4,3.22,2
2025-02-15,paid_search,desktop,281,220,166,0.5756,179.0,4.32,13
2025-02-15,social_organic,mobile,165,132,84,0.5383,55.1,3.75,5
2025-02-15,social_organic,tablet,35,29,17,0.4481,59.8,4.44,1
2025-02-15,social_organic,desktop,104,85,42,0.5333,41.9,2.0,4
2025-02-15,direct,mobile,304,278,129,0.5191,140.2,3.05,13
2025-02-15,direct,tablet,60,49,24,0.6476,258.6,2.78,2
2025-02-15,direct,desktop,200,157,135,0.4039,168.5,4.54,9
2025-02-15,display,mobile,141,112,80,0.3183,111.9,2.52,5
2025-02-15,display,tablet,26,21,12,0.4225,229.3,3.16,0
2025-02-15,display,desktop,112,86,49,0.4174,275.9,3.62,3
2025-02-15,referral,mobile,92,75,57,0.3233,143.0,1.6,2
2025-02-15,referral,tablet,16,12,7,0.558,257.4,2.8,0
2025-02-15,referral,desktop,66,60,30,0.55,102.9,3.62,3
2025-02-16,social_paid,tablet,94,87,59,0.5423,40.2,3.28,3
2025-02-16,social_paid,mobile,572,431,285,0.4079,106.7,4.78,12
2025-02-16,social_paid,desktop,340,284,237,0.4331,76.3,4.15,16
2025-02-16,email,tablet,33,25,14,0.4589,282.1,1.66,1
2025-02-16,email,mobile,206,167,91,0.3941,227.7,4.13,10
2025-02-16,email,desktop,133,99,91,0.3259,103.7,4.32,2
2025-02-16,organic_search,tablet,191,155,114,0.4489,296.5,2.3,7
2025-02-16,organic_search,mobile,911,865,426,0.3168,221.6,2.91,30
2025-02-16,organic_search,desktop,605,460,272,0.5979,282.3,3.61,16
2025-02-16,social_organic,tablet,65,54,28,0.391,49.9,3.87,1
2025-02-16,social_organic,mobile,295,232,177,0.5161,33.2,1.62,14
2025-02-16,social_organic,desktop,174,140,76,0.5942,80.2,4.93,7
2025-02-16,display,tablet,55,50,37,0.3161,235.5,4.71,2
2025-02-16,display,mobile,301,262,161,0.6589,69.8,3.57,13
2025-02-16,display,desktop,174,159,110,0.4467,230.3,4.02,4
2025-02-16,direct,tablet,114,105,66,0.4674,186.9,1.91,5
2025-02-16,direct,mobile,588,514,341,0.4754,202.4,3.9,20
2025-02-16,direct,desktop,324,281,158,0.3002,87.8,4.48,7
2025-02-17,social_organic,desktop,201,182,140,0.6668,78.0,1.68,4
2025-02-17,social_organic,mobile,320,250,219,0.5738,43.1,4.05,15
2025-02-17,social_organic,tablet,52,45,29,0.6476,88.9,2.19,2
2025-02-17,direct,desktop,401,326,164,0.5279,277.3,1.59,17
2025-02-17,direct,mobile,618,525,385,0.4546,162.7,3.43,14
2025-02-17,direct,tablet,128,110,83,0.4158,107.4,4.02,5
2025-02-17,organic_search,desktop,701,625,425,0.6717,67.6,2.92,15
2025-02-17,organic_search,mobile,1043,871,588,0.5444,85.0,2.08,35
2025-02-17,organic_search,tablet,186,157,90,0.4356,267.1,4.14,8
2025-02-17,display,desktop,168,148,93,0.6689,157.5,4.22,7
2025-02-17,display,mobile,309,248,143,0.4655,109.6,2.65,11
2025-02-17,display,tablet,55,45,23,0.5477,233.8,2.57,2
2025-02-17,email,desktop,126,108,60,0.533,134.3,1.67,4
2025-02-17,email,mobile,198,156,132,0.4087,256.4,2.15,9
2025-02-17,email,tablet,40,31,16,0.3286,166.3,2.58,1
2025-02-18,social_organic,desktop,138,129,72,0.5235,59.0,3.58,4
2025-02-18,social_organic,mobile,229,182,140,0.524,68.5,2.04,7
2025-02-18,social_organic,tablet,45,38,29,0.5975,61.0,1.62,1
2025-02-18,social_paid,desktop,250,219,120,0.439,47.1,4.49,12
2025-02-18,social_paid,mobile,402,317,249,0.5192,44.8,3.95,10
2025-02-18,social_paid,tablet,64,49,36,0.48,63.7,3.06,1
2025-02-18,email,desktop,81,69,42,0.3877,67.0,4.77,2
2025-02-18,email,mobile,125,107,60,0.5496,281.4,1.88,4
2025-02-18,email,tablet,22,16,8,0.3332,147.7,2.96,0
2025-02-18,display,desktop,125,111,60,0.581,270.1,4.04,3
2025-02-18,display,mobile,178,140,123,0.5822,103.2,4.59,6
2025-02-18,display,tablet,34,31,17,0.5901,98.1,3.07,1
2025-02-18,paid_search,desktop,334,295,171,0.3652,263.0,4.22,7
2025-02-18,paid_search,mobile,568,463,233,0.3085,151.2,2.91,28
2025-02-18,paid_search,tablet,92,77,53,0.5534,191.9,1.93,3
2025-02-18,organic_search,desktop,413,332,258,0.3676,75.1,4.66,17
2025-02-18,organic_search,mobile,683,618,426,0.4839,134.6,3.09,33
2025-02-18,organic_search,tablet,124,94,86,0.3307,142.9,1.87,3
2025-02-19,display,desktop,236,186,96,0.4115,243.6,2.18,6
2025-02-19,display,tablet,68,62,37,0.3978,228.5,4.71,2
2025-02-19,social_organic,desktop,258,223,115,0.3243,89.3,3.87,6
2025-02-19,social_organic,tablet,81,73,52,0.5998,65.6,4.2,2
2025-02-19,organic_search,desktop,869,823,359,0.4491,133.4,2.28,34
2025-02-19,organic_search,tablet,248,207,117,0.3444,170.1,3.5,8
2025-02-19,email,desktop,176,145,92,0.6224,74.0,3.58,4
2025-02-19,email,tablet,37,34,15,0.5288,285.2,4.7,1
2025-02-19,direct,desktop,474,392,235,0.6825,228.6,3.2,12
2025-02-19,direct,tablet,136,121,62,0.6863,72.9,4.32,3
2025-02-20,social_paid,mobile,311,255,195,0.4761,70.4,4.54,9
2025-02-20,social_paid,tablet,66,49,41,0.6282,40.8,2.98,2
2025-02-20,social_paid,desktop,213,192,88,0.5795,52.7,3.9,7
2025-02-20,referral,mobile,114,87,66,0.6794,285.5,4.77,4
2025-02-20,referral,tablet,18,14,11,0.4568,285.0,2.08,0
2025-02-20,referral,desktop,74,60,45,0.5313,246.4,4.37,3
2025-02-20,email,mobile,114,101,46,0.5183,170.1,1.6,4
2025-02-20,email,tablet,31,24,14,0.6766,228.9,3.21,1
2025-02-20,email,desktop,73,58,45,0.4283,269.1,2.26,2
2025-02-20,display,mobile,154,124,92,0.324,274.9,2.25,5
2025-02-20,display,tablet,37,34,25,0.3077,215.3,3.64,1
2025-02-20,display,desktop,115,93,71,0.5483,173.8,2.4,5
2025-02-20,paid_search,mobile,397,366,237,0.461,80.5,3.3,14
2025-02-20,paid_search,tablet,80,60,53,0.4253,241.7,3.11,1
2025-02-20,paid_search,desktop,285,225,145,0.5881,269.4,2.53,11
2025-02-20,organic_search,mobile,564,491,343,0.6687,116.0,2.96,27
2025-02-20,organic_search,tablet,113,95,58,0.5459,61.0,2.02,5
2025-02-20,organic_search,desktop,372,331,248,0.5477,173.7,4.15,7
2025-02-21,social_paid,desktop,236,215,147,0.5106,81.3,1.63,8
2025-02-21,social_paid,mobile,410,316,283,0.3607,89.7,4.86,17
2025-02-21,social_paid,tablet,64,49,43,0.302,86.2,1.85,2
2025-02-21,email,desktop,70,63,32,0.4561,203.3,2.29,3
2025-02-21,email,mobile,134,112,69,0.5821,129.2,3.2,4
2025-02-21,email,tablet,24,18,12,0.4357,219.6,3.78,1
2025-02-21,social_organic,desktop,137,109,66,0.6678,36.1,3.38,5
2025-02-21,social_organic,mobile,190,180,126,0.6343,78.7,4.4,9
2025-02-21,social_organic,tablet,45,39,21,0.6908,58.4,4.38,1
2025-02-21,referral,desktop,79,59,37,0.3439,246.9,2.05,3
2025-02-21,referral,mobile,128,115,85,0.6684,198.5,4.68,3
2025-02-21,referral,tablet,29,24,15,0.6548,196.7,4.93,0
2025-02-21,organic_search,desktop,373,305,227,0.674,210.8,4.25,14
2025-02-21,organic_search,mobile,652,506,322,0.317,90.8,4.43,27
2025-02-21,organic_search,tablet,133,121,59,0.5966,230.0,4.88,6
2025-02-21,paid_search,desktop,330,300,213,0.3604,184.1,3.61,7
2025-02-21,paid_search,mobile,442,344,258,0.3055,150.4,3.38,9
2025-02-21,paid_search,tablet,97,79,49,0.6421,70.0,1.75,2
2025-02-22,email,desktop,112,101,60,0.6187,211.3,2.97,2
2025-02-22,email,mobile,158,124,67,0.444,116.3,1.84,6
2025-02-22,email,tablet,32,25,20,0.5878,251.4,2.25,0
2025-02-22,organic_search,desktop,566,497,226,0.4601,254.5,3.39,21
2025-02-22,organic_search,mobile,800,610,334,0.6636,103.6,2.76,35
2025-02-22,organic_search,tablet,154,135,72,0.5255,155.9,4.97,7
2025-02-22,social_organic,desktop,187,159,97,0.6223,46.4,3.71,7
2025-02-22,social_organic,mobile,267,235,111,0.5691,75.0,1.68,6
