date,campaign_name,campaign_id,format,market,model,impressions,views,view_rate,clicks,ctr,cpv,cpm,spend,video_played_25,video_played_50,video_played_75,video_played_100,earned_views,earned_subscribers
2025-01-22,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250122,YO11746,TrueView In-Stream,GB,DEEPAL S07,22794,7415,0.3253,122,0.005352,0.0313,10.2,232.43,6960,4957,3769,2674,262,0
2025-01-22,YT_GB_S07_BMP_PRICE_REVEAL_20250122,YO81406,Bumper 6s,GB,DEEPAL S07,41039,15243,0.3714,388,0.009454,0.0251,9.33,382.91,13369,11086,8260,5922,617,5
2025-01-22,YT_GB_S07_TRV_HERO_LAUNCH_20250122,YO66076,TrueView In-Stream,GB,DEEPAL S07,11740,3233,0.2754,138,0.011755,0.0434,11.95,140.34,2879,2240,1708,1279,136,1
2025-01-22,YT_GB_S07_BMP_DEALER_LOCATOR_20250122,YO18070,Bumper 6s,GB,DEEPAL S07,59213,30551,0.516,328,0.005539,0.0251,12.95,766.98,27123,22468,14729,10078,410,0
2025-01-23,YT_GB_S07_TRV_COMPARISON_20250123,YO41174,TrueView In-Stream,GB,DEEPAL S07,15459,6308,0.4081,156,0.010091,0.0351,14.3,221.11,5823,4612,3526,2052,302,0
2025-01-23,YT_GB_S07_BMP_AWARD_WINNER_20250123,YO46195,Bumper 6s,GB,DEEPAL S07,109885,37150,0.3381,773,0.007035,0.0329,11.12,1221.91,33393,25159,19120,12289,1204,2
2025-01-23,YT_GB_S07_TRV_DEALER_LOCATOR_20250123,YO62263,TrueView In-Stream,GB,DEEPAL S07,15795,5631,0.3565,124,0.007851,0.0276,9.85,155.54,5099,4019,3061,1937,333,1
2025-01-23,YT_GB_S07_BMP_COMPARISON_20250123,YO45861,Bumper 6s,GB,DEEPAL S07,71201,18023,0.2531,419,0.005885,0.0399,10.11,719.76,15865,12251,8814,5341,1070,7
2025-01-23,YT_GB_S07_TRV_COMPARISON_20250123,YO39749,TrueView In-Stream,GB,DEEPAL S07,12764,3334,0.2613,143,0.011203,0.0356,9.31,118.78,3090,2509,1685,974,67,0
2025-01-23,YT_GB_S07_BMP_HERO_LAUNCH_20250123,YO13351,Bumper 6s,GB,DEEPAL S07,37471,11246,0.3001,212,0.005658,0.0273,8.2,307.29,9561,7237,5014,2978,625,1
2025-01-24,YT_GB_S07_TRV_COMPARISON_20250124,YO81022,TrueView In-Stream,GB,DEEPAL S07,51426,24217,0.4709,520,0.010112,0.0261,12.28,631.41,22459,16797,12795,9114,1242,6
2025-01-24,YT_GB_S07_BMP_PRODUCT_FEATURES_20250124,YO14490,Bumper 6s,GB,DEEPAL S07,7872,2301,0.2924,63,0.008003,0.0411,12.03,94.67,2099,1652,1141,800,71,0
2025-01-24,YT_GB_S07_TRV_LIFESTYLE_20250124,YO22164,TrueView In-Stream,GB,DEEPAL S07,8105,3983,0.4915,83,0.010241,0.0286,14.06,113.97,3668,2758,2164,1446,134,0
2025-01-24,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250124,YO47022,Bumper 6s,GB,DEEPAL S07,14452,5384,0.3726,84,0.005812,0.0275,10.26,148.23,5000,3888,2547,1869,164,0
2025-01-24,YT_GB_S07_TRV_LIFESTYLE_20250124,YO15673,TrueView In-Stream,GB,DEEPAL S07,75729,40958,0.5409,494,0.006523,0.0204,11.02,834.17,38876,32020,25003,17253,457,2
2025-01-24,YT_GB_S07_BMP_RESERVATION_CTA_20250124,YO93829,Bumper 6s,GB,DEEPAL S07,41205,14861,0.3607,215,0.005218,0.0389,14.04,578.63,12677,10584,7503,4283,220,1
2025-01-25,YT_GB_S07_TRV_HERO_LAUNCH_20250125,YO71585,TrueView In-Stream,GB,DEEPAL S07,20937,8988,0.4293,175,0.008358,0.0332,14.26,298.53,7968,6741,5261,3137,172,0
2025-01-25,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250125,YO82477,Bumper 6s,GB,DEEPAL S07,79789,36286,0.4548,855,0.010716,0.0166,7.56,602.87,30886,22228,15949,8824,754,1
2025-01-25,YT_GB_S07_TRV_RESERVATION_CTA_20250125,YO62577,TrueView In-Stream,GB,DEEPAL S07,7705,3176,0.4123,83,0.010772,0.0155,6.38,49.2,2799,2229,1674,986,52,0
2025-01-25,YT_GB_S07_BMP_TESTIMONIAL_20250125,YO88522,Bumper 6s,GB,DEEPAL S07,32301,9344,0.2893,313,0.00969,0.042,12.16,392.75,8421,6932,4813,2930,264,0
2025-01-25,YT_GB_S07_TRV_RESERVATION_CTA_20250125,YO33843,TrueView In-Stream,GB,DEEPAL S07,17188,6666,0.3879,89,0.005178,0.0202,7.84,134.69,6248,4794,3624,2017,349,3
2025-01-25,YT_GB_S07_BMP_AWARD_WINNER_20250125,YO77751,Bumper 6s,GB,DEEPAL S07,29231,9762,0.334,272,0.009305,0.0355,11.85,346.31,8890,7331,5668,3677,406,2
2025-01-26,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250126,YO57329,TrueView In-Stream,GB,DEEPAL S07,5083,2044,0.4022,38,0.007476,0.0372,14.97,76.08,1815,1351,904,645,100,0
2025-01-26,YT_GB_S07_BMP_TESTIMONIAL_20250126,YO49105,Bumper 6s,GB,DEEPAL S07,74067,19861,0.2682,762,0.010288,0.0549,14.73,1091.27,17509,13654,9493,5367,1098,9
2025-01-26,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250126,YO98561,TrueView In-Stream,GB,DEEPAL S07,19707,7069,0.3587,127,0.006444,0.0325,11.67,230.05,6308,4964,3772,2570,92,0
2025-01-26,YT_GB_S07_BMP_AWARD_WINNER_20250126,YO25390,Bumper 6s,GB,DEEPAL S07,8314,4365,0.525,78,0.009382,0.016,8.43,70.05,3803,3002,2366,1649,115,1
2025-01-26,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250126,YO19260,TrueView In-Stream,GB,DEEPAL S07,6006,1795,0.2989,58,0.009657,0.0453,13.53,81.29,1636,1319,946,681,33,0
2025-01-26,YT_GB_S07_BMP_RESERVATION_CTA_20250126,YO40346,Bumper 6s,GB,DEEPAL S07,19847,7284,0.3671,217,0.010934,0.0401,14.71,292.03,6366,5254,4187,2918,161,0
2025-01-27,YT_GB_S07_TRV_COMPARISON_20250127,YO56959,TrueView In-Stream,GB,DEEPAL S07,16813,5454,0.3244,166,0.009873,0.0362,11.74,197.47,5012,3731,2901,2076,194,1
2025-01-27,YT_GB_S07_BMP_AWARD_WINNER_20250127,YO65973,Bumper 6s,GB,DEEPAL S07,53564,17717,0.3308,535,0.009988,0.0413,13.65,730.9,15251,10880,8528,4863,599,1
2025-01-27,YT_GB_S07_TRV_LIFESTYLE_20250127,YO62598,TrueView In-Stream,GB,DEEPAL S07,29071,12455,0.4284,345,0.011867,0.0281,12.05,350.21,10843,8071,6201,3740,655,3
2025-01-27,YT_GB_S07_BMP_AWARD_WINNER_20250127,YO84345,Bumper 6s,GB,DEEPAL S07,56744,25537,0.45,479,0.008441,0.0252,11.33,643.18,21776,16087,12802,7434,1351,10
2025-01-27,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250127,YO90808,TrueView In-Stream,GB,DEEPAL S07,17722,5631,0.3178,177,0.009988,0.0445,14.13,250.4,5121,4256,2995,1801,139,0
2025-01-27,YT_GB_S07_BMP_HERO_LAUNCH_20250127,YO28703,Bumper 6s,GB,DEEPAL S07,46355,18293,0.3946,303,0.006537,0.0184,7.26,336.58,17127,12230,8280,6050,699,6
2025-01-28,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250128,YO51785,TrueView In-Stream,GB,DEEPAL S07,240952,85136,0.3533,1028,0.004266,0.0173,6.12,1474.72,80500,57794,39289,28608,2603,19
2025-01-28,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250128,YO51339,Bumper 6s,GB,DEEPAL S07,3706,981,0.2648,25,0.006746,0.0376,9.96,36.91,876,636,452,264,11,0
2025-01-28,YT_GB_S07_TRV_AWARD_WINNER_20250128,YO64615,TrueView In-Stream,GB,DEEPAL S07,20303,10111,0.498,107,0.00527,0.0191,9.5,192.82,9011,6482,4326,2631,264,1
2025-01-28,YT_GB_S07_BMP_RESERVATION_CTA_20250128,YO36900,Bumper 6s,GB,DEEPAL S07,21097,9191,0.4357,89,0.004219,0.0204,8.9,187.71,7987,6288,4831,3523,544,3
2025-01-28,YT_GB_S07_TRV_RESERVATION_CTA_20250128,YO38806,TrueView In-Stream,GB,DEEPAL S07,10815,3333,0.3082,52,0.004808,0.0271,8.34,90.22,2991,2493,1725,1065,152,1
2025-01-28,YT_GB_S07_BMP_COMPARISON_20250128,YO84401,Bumper 6s,GB,DEEPAL S07,16728,5198,0.3108,98,0.005858,0.0409,12.71,212.69,4512,3238,2229,1586,281,1
2025-01-29,YT_GB_S07_TRV_RESERVATION_CTA_20250129,YO47467,TrueView In-Stream,GB,DEEPAL S07,44988,24525,0.5452,220,0.00489,0.0255,13.9,625.18,21399,16293,11265,6717,816,5
2025-01-29,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250129,YO83927,Bumper 6s,GB,DEEPAL S07,9626,5046,0.5243,74,0.007688,0.0126,6.61,63.62,4705,3810,2479,1811,95,0
2025-01-29,YT_GB_S07_TRV_DEALER_LOCATOR_20250129,YO95219,TrueView In-Stream,GB,DEEPAL S07,68962,25183,0.3652,810,0.011746,0.0327,11.94,823.66,23108,16593,12316,8574,882,7
2025-01-29,YT_GB_S07_BMP_TESTIMONIAL_20250129,YO24023,Bumper 6s,GB,DEEPAL S07,45081,24105,0.5347,308,0.006832,0.0172,9.2,414.66,21880,18013,12152,7446,523,2
2025-01-29,YT_GB_S07_TRV_PRODUCT_FEATURES_20250129,YO33747,TrueView In-Stream,GB,DEEPAL S07,25738,13025,0.5061,226,0.008781,0.0154,7.77,200.03,11779,9421,7092,3965,313,2
2025-01-29,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250129,YO48455,Bumper 6s,GB,DEEPAL S07,28492,13523,0.4747,193,0.006774,0.0274,13.01,370.62,12120,8818,6560,4419,224,1
2025-01-30,YT_GB_S07_TRV_COMPARISON_20250130,YO32457,TrueView In-Stream,GB,DEEPAL S07,137381,56562,0.4117,916,0.006668,0.0153,6.3,866.01,52139,38921,30870,18487,1837,15
2025-01-30,YT_GB_S07_BMP_RESERVATION_CTA_20250130,YO89933,Bumper 6s,GB,DEEPAL S07,45221,22944,0.5074,529,0.011698,0.0223,11.29,510.74,20780,16473,11976,8134,584,4
2025-01-30,YT_GB_S07_TRV_PRICE_REVEAL_20250130,YO29254,TrueView In-Stream,GB,DEEPAL S07,79635,28662,0.3599,422,0.005299,0.0219,7.87,626.99,24460,18966,14619,10681,837,3
2025-01-30,YT_GB_S07_BMP_DEALER_LOCATOR_20250130,YO93653,Bumper 6s,GB,DEEPAL S07,21329,6539,0.3066,143,0.006704,0.0227,6.97,148.6,5745,4093,2799,1772,318,2
2025-01-30,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250130,YO41188,TrueView In-Stream,GB,DEEPAL S07,28688,13871,0.4835,320,0.011154,0.0124,6.02,172.6,13054,9381,6697,4831,699,3
2025-01-30,YT_GB_S07_BMP_LIFESTYLE_20250130,YO35077,Bumper 6s,GB,DEEPAL S07,28062,10579,0.377,315,0.011225,0.0169,6.37,178.85,9715,7605,4978,3410,362,2
2025-01-31,YT_GB_S07_TRV_HERO_LAUNCH_20250131,YO28064,TrueView In-Stream,GB,DEEPAL S07,13988,3604,0.2577,72,0.005147,0.0347,8.94,125.1,3146,2643,1807,1347,170,1
2025-01-31,YT_GB_S07_BMP_RESERVATION_CTA_20250131,YO72058,Bumper 6s,GB,DEEPAL S07,59396,22988,0.387,240,0.004041,0.0209,8.1,481.21,20670,16763,12506,6881,1009,8
2025-01-31,YT_GB_S07_TRV_LIFESTYLE_20250131,YO34121,TrueView In-Stream,GB,DEEPAL S07,23653,9043,0.3824,198,0.008371,0.0324,12.38,292.91,8528,6620,4923,3514,202,1
2025-01-31,YT_GB_S07_BMP_LIFESTYLE_20250131,YO36893,Bumper 6s,GB,DEEPAL S07,118539,54575,0.4604,946,0.00798,0.0192,8.83,1047.23,51141,40449,26446,19315,2518,9
2025-01-31,YT_GB_S07_TRV_COMPARISON_20250131,YO48312,TrueView In-Stream,GB,DEEPAL S07,7675,3773,0.4917,38,0.004951,0.0193,9.47,72.69,3306,2467,1867,1152,184,0
2025-01-31,YT_GB_S07_BMP_PRICE_REVEAL_20250131,YO58216,Bumper 6s,GB,DEEPAL S07,43882,23011,0.5244,333,0.007589,0.0117,6.15,269.74,20588,14639,10470,6396,957,3
2025-02-01,YT_GB_S07_TRV_COMPARISON_20250201,YO68950,TrueView In-Stream,GB,DEEPAL S07,40279,13929,0.3458,380,0.009434,0.0288,9.95,400.86,13054,9157,6465,4269,171,0
2025-02-01,YT_GB_S07_BMP_HERO_LAUNCH_20250201,YO62733,Bumper 6s,GB,DEEPAL S07,67171,24204,0.3603,511,0.007607,0.0187,6.75,453.27,21205,14965,11361,7645,264,1
2025-02-01,YT_GB_S07_TRV_RESERVATION_CTA_20250201,YO86878,TrueView In-Stream,GB,DEEPAL S07,13202,6797,0.5149,110,0.008332,0.0136,6.98,92.18,6245,4510,3249,1868,290,1
2025-02-01,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250201,YO76118,Bumper 6s,GB,DEEPAL S07,26071,13637,0.5231,162,0.006214,0.0231,12.09,315.17,12770,9247,6940,4815,371,0
2025-02-01,YT_GB_S07_TRV_PRODUCT_FEATURES_20250201,YO99155,TrueView In-Stream,GB,DEEPAL S07,61565,28142,0.4571,698,0.011338,0.0165,7.52,463.09,26610,18751,13217,8345,400,2
2025-02-01,YT_GB_S07_BMP_DEALER_LOCATOR_20250201,YO22887,Bumper 6s,GB,DEEPAL S07,81708,32937,0.4031,911,0.011149,0.0186,7.49,611.99,28613,23127,15963,9294,1421,12
2025-02-02,YT_GB_S07_TRV_PRODUCT_FEATURES_20250202,YO48227,TrueView In-Stream,GB,DEEPAL S07,1883,757,0.4023,10,0.005311,0.0262,10.53,19.83,657,547,385,240,15,0
2025-02-02,YT_GB_S07_BMP_COMPARISON_20250202,YO98864,Bumper 6s,GB,DEEPAL S07,75850,22180,0.2924,843,0.011114,0.0304,8.89,674.11,19273,16051,11586,7881,962,6
2025-02-02,YT_GB_S07_TRV_LIFESTYLE_20250202,YO25059,TrueView In-Stream,GB,DEEPAL S07,8321,3098,0.3724,88,0.010576,0.0223,8.3,69.09,2856,2298,1707,952,166,0
2025-02-02,YT_GB_S07_BMP_LIFESTYLE_20250202,YO98258,Bumper 6s,GB,DEEPAL S07,50946,15308,0.3005,234,0.004593,0.0447,13.43,684.37,13880,11437,8616,5905,680,3
2025-02-02,YT_GB_S07_TRV_DEALER_LOCATOR_20250202,YO86988,TrueView In-Stream,GB,DEEPAL S07,7083,2293,0.3238,50,0.007059,0.0188,6.08,43.1,2094,1603,1218,898,26,0
2025-02-02,YT_GB_S07_BMP_AWARD_WINNER_20250202,YO75739,Bumper 6s,GB,DEEPAL S07,99290,48902,0.4925,820,0.008259,0.0125,6.14,610.12,42333,35454,24339,17485,588,2
2025-02-03,YT_GB_S07_TRV_PRICE_REVEAL_20250203,YO60521,TrueView In-Stream,GB,DEEPAL S07,6081,2638,0.4339,35,0.005756,0.0321,13.94,84.75,2252,1781,1369,979,102,0
2025-02-03,YT_GB_S07_BMP_HERO_LAUNCH_20250203,YO79489,Bumper 6s,GB,DEEPAL S07,12188,4344,0.3564,132,0.01083,0.0362,12.9,157.23,4065,3092,2017,1178,207,0
2025-02-03,YT_GB_S07_TRV_HERO_LAUNCH_20250203,YO99262,TrueView In-Stream,GB,DEEPAL S07,69655,32424,0.4655,474,0.006805,0.0157,7.32,509.72,28939,23768,16451,10624,977,9
2025-02-03,YT_GB_S07_BMP_RESERVATION_CTA_20250203,YO77237,Bumper 6s,GB,DEEPAL S07,105237,28796,0.2736,770,0.007317,0.0534,14.6,1536.95,26495,19860,13132,8224,1641,4
2025-02-03,YT_GB_S07_TRV_LIFESTYLE_20250203,YO46441,TrueView In-Stream,GB,DEEPAL S07,15965,7947,0.4978,117,0.007329,0.0246,12.23,195.32,6879,4924,3913,2664,218,2
2025-02-03,YT_GB_S07_BMP_AWARD_WINNER_20250203,YO33733,Bumper 6s,GB,DEEPAL S07,18193,7924,0.4356,211,0.011598,0.0214,9.33,169.7,6864,5591,4355,2670,108,0
2025-02-04,YT_GB_S07_TRV_PRODUCT_FEATURES_20250204,YO87075,TrueView In-Stream,GB,DEEPAL S07,1149,373,0.325,10,0.008703,0.0246,7.97,9.16,333,281,212,118,4,0
2025-02-04,YT_GB_S07_BMP_PRICE_REVEAL_20250204,YO66961,Bumper 6s,GB,DEEPAL S07,4069,2045,0.5026,41,0.010076,0.0134,6.71,27.32,1826,1346,935,668,121,0
2025-02-04,YT_GB_S07_TRV_COMPARISON_20250204,YO47406,TrueView In-Stream,GB,DEEPAL S07,26824,7353,0.2742,304,0.011333,0.0246,6.74,180.87,6482,4928,3368,2351,275,2
2025-02-04,YT_GB_S07_BMP_COMPARISON_20250204,YO10671,Bumper 6s,GB,DEEPAL S07,57334,15584,0.2718,300,0.005232,0.0285,7.76,444.76,13420,10431,8251,5340,721,3
2025-02-04,YT_GB_S07_TRV_LIFESTYLE_20250204,YO86699,TrueView In-Stream,GB,DEEPAL S07,18668,9998,0.5356,81,0.004339,0.0224,11.99,223.92,9039,6451,4294,2704,463,1
2025-02-04,YT_GB_S07_BMP_DEALER_LOCATOR_20250204,YO39279,Bumper 6s,GB,DEEPAL S07,107852,29394,0.2725,695,0.006444,0.0494,13.47,1452.25,26808,21640,16084,11200,1081,7
2025-02-05,YT_GB_S07_TRV_TESTIMONIAL_20250205,YO83398,TrueView In-Stream,GB,DEEPAL S07,14608,4257,0.2914,172,0.011774,0.034,9.91,144.8,3869,3005,2160,1375,117,0
2025-02-05,YT_GB_S07_BMP_DEALER_LOCATOR_20250205,YO37753,Bumper 6s,GB,DEEPAL S07,36580,13301,0.3636,291,0.007955,0.0381,13.85,506.69,11753,9858,7049,4216,416,0
2025-02-05,YT_GB_S07_TRV_RESERVATION_CTA_20250205,YO96015,TrueView In-Stream,GB,DEEPAL S07,88316,28172,0.319,439,0.004971,0.0293,9.36,826.48,26130,20761,14218,10282,1053,1
2025-02-05,YT_GB_S07_BMP_AWARD_WINNER_20250205,YO88769,Bumper 6s,GB,DEEPAL S07,32588,13173,0.4042,347,0.010648,0.0352,14.24,464.14,12070,8870,5793,4179,261,0
2025-02-05,YT_GB_S07_TRV_HERO_LAUNCH_20250205,YO91818,TrueView In-Stream,GB,DEEPAL S07,9289,3499,0.3768,60,0.006459,0.0185,6.96,64.69,3205,2253,1466,921,130,0
2025-02-05,YT_GB_S07_BMP_RESERVATION_CTA_20250205,YO86449,Bumper 6s,GB,DEEPAL S07,15291,7848,0.5133,65,0.004251,0.0289,14.86,227.16,7284,5389,4300,2663,453,1
2025-02-06,YT_GB_S07_TRV_AWARD_WINNER_20250206,YO40263,TrueView In-Stream,GB,DEEPAL S07,93110,45775,0.4916,534,0.005735,0.0147,7.21,671.79,41734,30660,23617,13881,1867,2
2025-02-06,YT_GB_S07_BMP_RESERVATION_CTA_20250206,YO53124,Bumper 6s,GB,DEEPAL S07,46421,20068,0.4323,287,0.006183,0.0186,8.05,373.47,17095,12396,9284,5621,762,2
2025-02-06,YT_GB_S07_TRV_DEALER_LOCATOR_20250206,YO37409,TrueView In-Stream,GB,DEEPAL S07,27593,11671,0.423,138,0.005001,0.0214,9.04,249.52,10588,8392,6303,3861,645,2
2025-02-06,YT_GB_S07_BMP_TESTIMONIAL_20250206,YO29214,Bumper 6s,GB,DEEPAL S07,44677,17292,0.387,488,0.010923,0.0251,9.72,434.45,15637,11837,9037,4987,1003,7
2025-02-06,YT_GB_S07_TRV_TESTIMONIAL_20250206,YO15551,TrueView In-Stream,GB,DEEPAL S07,27768,11488,0.4137,127,0.004574,0.0172,7.1,197.09,10025,8068,6011,3360,300,2
2025-02-06,YT_GB_S07_BMP_PRODUCT_FEATURES_20250206,YO16307,Bumper 6s,GB,DEEPAL S07,15399,8270,0.5371,157,0.010195,0.0263,14.13,217.51,7199,5884,4030,2774,303,2
2025-02-07,YT_GB_S07_TRV_TESTIMONIAL_20250207,YO30072,TrueView In-Stream,GB,DEEPAL S07,44827,23756,0.53,414,0.009236,0.0184,9.74,436.51,21592,16428,11236,8350,1373,7
2025-02-07,YT_GB_S07_BMP_AWARD_WINNER_20250207,YO61901,Bumper 6s,GB,DEEPAL S07,86113,41175,0.4782,473,0.005493,0.0146,7.0,602.98,37001,27047,18765,12754,462,2
2025-02-07,YT_GB_S07_TRV_AWARD_WINNER_20250207,YO96096,TrueView In-Stream,GB,DEEPAL S07,85935,38611,0.4493,859,0.009996,0.0245,11.0,945.07,32843,26428,20931,13356,390,1
2025-02-07,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250207,YO15764,Bumper 6s,GB,DEEPAL S07,62525,21989,0.3517,561,0.008972,0.0205,7.19,449.7,19995,15472,11261,8128,1214,12
2025-02-07,YT_GB_S07_TRV_COMPARISON_20250207,YO49970,TrueView In-Stream,GB,DEEPAL S07,7505,3274,0.4363,39,0.005197,0.0156,6.81,51.1,3078,2468,1775,1125,133,0
2025-02-07,YT_GB_S07_BMP_DEALER_LOCATOR_20250207,YO89796,Bumper 6s,GB,DEEPAL S07,13767,5281,0.3836,98,0.007118,0.0245,9.38,129.18,4989,4027,2769,1599,93,0
2025-02-08,YT_GB_S07_TRV_PRICE_REVEAL_20250208,YO79658,TrueView In-Stream,GB,DEEPAL S07,105288,30867,0.2932,1158,0.010998,0.0316,9.26,975.09,26617,21100,16148,9699,1813,7
2025-02-08,YT_GB_S07_BMP_TESTIMONIAL_20250208,YO25674,Bumper 6s,GB,DEEPAL S07,24080,6959,0.289,164,0.006811,0.033,9.54,229.64,6434,4892,3870,2808,355,1
2025-02-08,YT_GB_S07_TRV_HERO_LAUNCH_20250208,YO17779,TrueView In-Stream,GB,DEEPAL S07,15237,7794,0.5116,68,0.004463,0.0169,8.62,131.35,7062,5115,3686,2052,308,1
2025-02-08,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250208,YO95056,Bumper 6s,GB,DEEPAL S07,10473,3163,0.3021,118,0.011267,0.0245,7.41,77.59,2926,2319,1549,1061,74,0
2025-02-08,YT_GB_S07_TRV_HERO_LAUNCH_20250208,YO62549,TrueView In-Stream,GB,DEEPAL S07,12773,3678,0.288,90,0.007046,0.0473,13.62,173.93,3198,2305,1607,1108,215,0
2025-02-08,YT_GB_S07_BMP_AWARD_WINNER_20250208,YO16709,Bumper 6s,GB,DEEPAL S07,37739,13419,0.3556,302,0.008002,0.0234,8.31,313.67,11914,9314,6507,4378,249,0
2025-02-09,YT_GB_S07_TRV_PRICE_REVEAL_20250209,YO18675,TrueView In-Stream,GB,DEEPAL S07,59285,17632,0.2974,365,0.006157,0.0381,11.32,671.29,16569,13151,10288,6475,555,3
2025-02-09,YT_GB_S07_BMP_AWARD_WINNER_20250209,YO58001,Bumper 6s,GB,DEEPAL S07,1354,380,0.2813,12,0.008863,0.0532,14.92,20.22,350,277,184,126,9,0
2025-02-09,YT_GB_S07_TRV_LIFESTYLE_20250209,YO81240,TrueView In-Stream,GB,DEEPAL S07,33468,9992,0.2986,386,0.011533,0.0482,14.38,481.37,9476,7915,5651,3510,473,0
2025-02-09,YT_GB_S07_BMP_HERO_LAUNCH_20250209,YO25965,Bumper 6s,GB,DEEPAL S07,33964,16721,0.4923,184,0.005418,0.02,9.83,333.88,15841,11626,8349,5412,248,2
2025-02-09,YT_GB_S07_TRV_DEALER_LOCATOR_20250209,YO24492,TrueView In-Stream,GB,DEEPAL S07,2761,1079,0.3909,22,0.007968,0.0303,11.84,32.7,928,703,555,360,56,0
2025-02-09,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250209,YO76967,Bumper 6s,GB,DEEPAL S07,115503,44574,0.3859,702,0.006078,0.0159,6.14,709.55,40593,32795,22279,13868,1246,8
2025-02-10,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250210,YO27081,TrueView In-Stream,GB,DEEPAL S07,42078,20837,0.4952,268,0.006369,0.0235,11.66,490.59,19609,14347,10606,6505,1216,10
2025-02-10,YT_GB_S07_BMP_RESERVATION_CTA_20250210,YO12626,Bumper 6s,GB,DEEPAL S07,17440,7158,0.4104,151,0.008658,0.02,8.19,142.86,6702,5434,4299,3035,302,1
2025-02-10,YT_GB_S07_TRV_PRODUCT_FEATURES_20250210,YO81678,TrueView In-Stream,GB,DEEPAL S07,18866,8770,0.4649,135,0.007156,0.0297,13.78,260.06,7629,5416,3818,2197,327,1
2025-02-10,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250210,YO40839,Bumper 6s,GB,DEEPAL S07,308,160,0.5224,2,0.006494,0.022,11.38,3.52,143,105,80,48,4,0
2025-02-10,YT_GB_S07_TRV_LIFESTYLE_20250210,YO83226,TrueView In-Stream,GB,DEEPAL S07,57577,19735,0.3428,435,0.007555,0.0313,10.71,616.86,18357,14711,11202,7879,689,6
2025-02-10,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250210,YO54930,Bumper 6s,GB,DEEPAL S07,59820,25203,0.4213,251,0.004196,0.0337,14.22,850.57,21458,17797,13978,9998,895,5
2025-02-11,YT_GB_S07_TRV_PRICE_REVEAL_20250211,YO70815,TrueView In-Stream,GB,DEEPAL S07,17469,4734,0.271,186,0.010647,0.0542,14.69,256.63,4037,3228,2558,1520,191,0
2025-02-11,YT_GB_S07_BMP_RESERVATION_CTA_20250211,YO56327,Bumper 6s,GB,DEEPAL S07,162035,88390,0.5455,1181,0.007289,0.0111,6.05,980.92,80241,60562,46699,26265,2155,19
2025-02-11,YT_GB_S07_TRV_LIFESTYLE_20250211,YO99631,TrueView In-Stream,GB,DEEPAL S07,72759,18926,0.2601,307,0.004219,0.046,11.98,871.33,16278,13633,10593,5875,696,3
2025-02-11,YT_GB_S07_BMP_TESTIMONIAL_20250211,YO20429,Bumper 6s,GB,DEEPAL S07,6,2,0.3881,1,0.166667,0.0382,11.32,0.08,1,0,0,0,0,0
2025-02-11,YT_GB_S07_TRV_DEALER_LOCATOR_20250211,YO22848,TrueView In-Stream,GB,DEEPAL S07,6026,1816,0.3015,69,0.01145,0.0486,14.63,88.19,1679,1187,921,687,51,0
2025-02-11,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250211,YO20447,Bumper 6s,GB,DEEPAL S07,5939,2749,0.463,63,0.010608,0.0158,7.3,43.33,2417,1988,1512,942,27,0
2025-02-12,YT_GB_S07_TRV_CONFIGURATOR_CTA_20250212,YO66237,TrueView In-Stream,GB,DEEPAL S07,27744,11268,0.4062,141,0.005082,0.0288,11.68,324.01,9742,7094,4994,3087,354,1
2025-02-12,YT_GB_S07_BMP_CONFIGURATOR_CTA_20250212,YO32141,Bumper 6s,GB,DEEPAL S07,5725,2983,0.5211,32,0.00559,0.0153,7.96,45.59,2619,2007,1305,753,69,0
2025-02-12,YT_GB_S07_TRV_RESERVATION_CTA_20250212,YO16303,TrueView In-Stream,GB,DEEPAL S07,20453,9581,0.4684,202,0.009876,0.023,10.78,220.39,8462,6530,4302,2789,323,1
2025-02-12,YT_GB_S07_BMP_HERO_LAUNCH_20250212,YO19852,Bumper 6s,GB,DEEPAL S07,37193,11615,0.3123,299,0.008039,0.0316,9.86,366.86,10906,8771,6649,3959,571,0
2025-02-12,YT_GB_S07_TRV_RESERVATION_CTA_20250212,YO96449,TrueView In-Stream,GB,DEEPAL S07,137708,58303,0.4234,1078,0.007828,0.0204,8.65,1191.61,49944,39846,29865,18473,2699,12
