sale_id,date,model,trim,dealer_id,market,price_gbp,finance_type,lead_id,source
SL000315,2025-09-06,DEEPAL S07,Pure,DLR037,DE,27990,lease,,dealer_walkin
SL000316,2025-09-06,DEEPAL S07,Design,DLR025,GB,31990,HP,,website
SL000317,2025-09-06,DEEPAL S07,Design,DLR041,DE,31990,HP,,dealer_walkin
SL000318,2025-09-06,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,dealer_walkin
SL000319,2025-09-06,DEEPAL S07,Pure,DLR041,DE,27990,lease,,dealer_walkin
SL000320,2025-09-06,DEEPAL S07,Design,DLR002,GB,31990,cash,,website
SL000321,2025-09-07,DEEPAL S07,Pure,DLR025,DE,27990,HP,,website
SL000322,2025-09-07,AVATR 12,Performance,DLR019,FR,64990,lease,,referral
SL000323,2025-09-07,DEEPAL S07,Design,DLR041,DE,31990,PCP,,referral
SL000324,2025-09-07,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,referral
SL000325,2025-09-07,DEEPAL S07,Design,DLR019,GB,31990,PCP,,referral
SL000326,2025-09-07,DEEPAL S07,Intelligence,DLR019,GB,35990,PCP,,website
SL000327,2025-09-07,DEEPAL S07,Pure,DLR002,GB,27990,lease,,dealer_walkin
SL000328,2025-09-07,DEEPAL S07,Pure,DLR019,DE,27990,cash,,website
SL000329,2025-09-07,DEEPAL S07,Design,DLR001,FR,31990,PCP,,website
SL000330,2025-09-07,DEEPAL S07,Design,DLR019,GB,31990,PCP,,event
SL000331,2025-09-07,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,event
SL000332,2025-09-07,DEEPAL S07,Design,DLR001,FR,31990,HP,LD004088,test_drive
SL000333,2025-09-07,DEEPAL S07,Design,DLR025,FR,31990,lease,,event
SL000334,2025-09-07,DEEPAL S07,Design,DLR049,GB,31990,HP,,referral
SL000335,2025-09-07,DEEPAL S07,Design,DLR019,GB,31990,PCP,,referral
SL000336,2025-09-07,DEEPAL S07,Design,DLR041,GB,31990,cash,,dealer_walkin
SL000337,2025-09-07,AVATR 12,Performance,DLR019,GB,64990,PCP,,dealer_walkin
SL000338,2025-09-07,AVATR 12,Performance,DLR049,DE,64990,PCP,,dealer_walkin
SL000339,2025-09-07,DEEPAL S07,Pure,DLR041,GB,27990,PCP,,referral
SL000340,2025-09-07,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,referral
SL000341,2025-09-07,DEEPAL S07,Pure,DLR025,GB,27990,cash,,event
SL000342,2025-09-07,DEEPAL S07,Intelligence,DLR037,DE,35990,lease,,website
SL000343,2025-09-07,AVATR 12,Long Range,DLR012,DE,54990,lease,,event
SL000344,2025-09-08,DEEPAL S07,Pure,DLR002,GB,27990,cash,,event
SL000345,2025-09-08,DEEPAL S07,Pure,DLR041,GB,27990,PCP,,website
SL000346,2025-09-08,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,event
SL000347,2025-09-08,DEEPAL S07,Pure,DLR050,GB,27990,lease,,dealer_walkin
SL000348,2025-09-08,DEEPAL S07,Design,DLR016,GB,31990,PCP,,event
SL000349,2025-09-08,DEEPAL S07,Pure,DLR016,DE,27990,lease,,dealer_walkin
SL000350,2025-09-08,DEEPAL S07,Design,DLR041,FR,31990,PCP,,event
SL000351,2025-09-08,AVATR 12,Performance,DLR021,DE,64990,PCP,,referral
SL000352,2025-09-08,DEEPAL S07,Intelligence,DLR001,GB,35990,PCP,,referral
SL000353,2025-09-08,DEEPAL S07,Intelligence,DLR024,FR,35990,lease,,event
SL000354,2025-09-08,DEEPAL S07,Intelligence,DLR002,GB,35990,cash,,dealer_walkin
SL000355,2025-09-08,DEEPAL S07,Design,DLR037,DE,31990,cash,,referral
SL000356,2025-09-08,DEEPAL S07,Design,DLR021,GB,31990,cash,,referral
SL000357,2025-09-08,DEEPAL S07,Intelligence,DLR019,DE,35990,PCP,,referral
SL000358,2025-09-08,DEEPAL S07,Pure,DLR019,DE,27990,PCP,,dealer_walkin
SL000359,2025-09-08,DEEPAL S07,Intelligence,DLR016,GB,35990,HP,,dealer_walkin
SL000360,2025-09-08,DEEPAL S07,Intelligence,DLR002,GB,35990,lease,,dealer_walkin
SL000361,2025-09-08,AVATR 12,Long Range,DLR037,FR,54990,PCP,,website
SL000362,2025-09-08,DEEPAL S07,Pure,DLR002,DE,27990,PCP,,event
SL000363,2025-09-08,DEEPAL S07,Design,DLR041,GB,31990,lease,,dealer_walkin
SL000364,2025-09-08,DEEPAL S07,Pure,DLR049,DE,27990,PCP,,dealer_walkin
SL000365,2025-09-08,AVATR 12,Long Range,DLR012,FR,54990,PCP,,dealer_walkin
SL000366,2025-09-08,DEEPAL S07,Design,DLR001,DE,31990,PCP,,event
SL000367,2025-09-08,DEEPAL S07,Pure,DLR041,DE,27990,PCP,,event
SL000368,2025-09-08,DEEPAL S07,Intelligence,DLR004,GB,35990,PCP,LD008829,test_drive
SL000369,2025-09-08,AVATR 12,Long Range,DLR050,DE,54990,PCP,,referral
SL000370,2025-09-08,AVATR 12,Performance,DLR025,DE,64990,HP,,website
SL000371,2025-09-08,DEEPAL S07,Design,DLR025,GB,31990,lease,,event
SL000372,2025-09-08,DEEPAL S07,Design,DLR049,DE,31990,PCP,,event
SL000373,2025-09-08,DEEPAL S07,Design,DLR002,GB,31990,cash,,dealer_walkin
SL000374,2025-09-08,DEEPAL S07,Design,DLR002,FR,31990,lease,,website
SL000375,2025-09-08,DEEPAL S07,Pure,DLR027,GB,27990,lease,,dealer_walkin
SL000376,2025-09-08,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,website
SL000377,2025-09-08,DEEPAL S07,Pure,DLR050,FR,27990,cash,,dealer_walkin
SL000378,2025-09-08,DEEPAL S07,Design,DLR001,GB,31990,cash,,referral
SL000379,2025-09-08,DEEPAL S07,Design,DLR001,GB,31990,PCP,LD005717,test_drive
SL000380,2025-09-08,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,event
SL000381,2025-09-08,AVATR 12,Long Range,DLR002,FR,54990,lease,,event
SL000382,2025-09-08,DEEPAL S07,Pure,DLR037,GB,27990,lease,,event
SL000383,2025-09-08,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,dealer_walkin
SL000384,2025-09-08,DEEPAL S07,Design,DLR012,DE,31990,HP,,dealer_walkin
SL000385,2025-09-08,DEEPAL S07,Design,DLR003,DE,31990,PCP,LD006232,test_drive
SL000386,2025-09-08,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,event
SL000387,2025-09-08,DEEPAL S07,Design,DLR012,DE,31990,lease,,website
SL000388,2025-09-08,DEEPAL S07,Design,DLR025,GB,31990,lease,,website
SL000389,2025-09-08,AVATR 12,Performance,DLR021,GB,64990,PCP,,website
SL000390,2025-09-08,DEEPAL S07,Pure,DLR012,GB,27990,PCP,,dealer_walkin
SL000391,2025-09-08,DEEPAL S07,Intelligence,DLR012,GB,35990,PCP,,website
SL000392,2025-09-09,DEEPAL S07,Design,DLR024,GB,31990,PCP,,dealer_walkin
SL000393,2025-09-09,DEEPAL S07,Design,DLR027,GB,31990,PCP,,referral
SL000394,2025-09-09,DEEPAL S07,Design,DLR019,GB,31990,PCP,,website
SL000395,2025-09-09,AVATR 12,Performance,DLR049,GB,64990,lease,,referral
SL000396,2025-09-09,DEEPAL S07,Pure,DLR024,FR,27990,cash,,website
SL000397,2025-09-09,AVATR 12,Performance,DLR024,GB,64990,HP,,dealer_walkin
SL000398,2025-09-09,DEEPAL S07,Pure,DLR049,GB,27990,lease,,referral
SL000399,2025-09-09,DEEPAL S07,Design,DLR012,GB,31990,HP,,event
SL000400,2025-09-09,AVATR 12,Performance,DLR041,DE,64990,PCP,,event
SL000401,2025-09-09,DEEPAL S07,Design,DLR016,GB,31990,PCP,,website
SL000402,2025-09-09,AVATR 12,Long Range,DLR019,GB,54990,lease,,website
SL000403,2025-09-09,DEEPAL S07,Design,DLR021,GB,31990,PCP,,event
SL000404,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,referral
SL000405,2025-09-09,AVATR 12,Long Range,DLR024,DE,54990,PCP,,referral
SL000406,2025-09-09,DEEPAL S07,Pure,DLR002,DE,27990,PCP,,dealer_walkin
SL000407,2025-09-09,AVATR 12,Performance,DLR016,GB,64990,PCP,,dealer_walkin
SL000408,2025-09-09,AVATR 12,Long Range,DLR002,GB,54990,HP,,referral
SL000409,2025-09-09,DEEPAL S07,Pure,DLR037,GB,27990,PCP,,referral
SL000410,2025-09-09,DEEPAL S07,Design,DLR001,DE,31990,PCP,,event
SL000411,2025-09-09,DEEPAL S07,Intelligence,DLR002,GB,35990,PCP,LD003623,test_drive
SL000412,2025-09-09,DEEPAL S07,Pure,DLR049,GB,27990,lease,,referral
SL000413,2025-09-09,AVATR 12,Performance,DLR002,FR,64990,lease,,event
SL000414,2025-09-09,AVATR 12,Performance,DLR016,FR,64990,HP,,dealer_walkin
SL000415,2025-09-09,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,website
SL000416,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,referral
SL000417,2025-09-09,DEEPAL S07,Design,DLR025,GB,31990,PCP,,dealer_walkin
SL000418,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,cash,,dealer_walkin
SL000419,2025-09-09,DEEPAL S07,Pure,DLR024,DE,27990,PCP,,website
SL000420,2025-09-09,DEEPAL S07,Pure,DLR002,FR,27990,PCP,LD001733,test_drive
SL000421,2025-09-09,AVATR 12,Long Range,DLR025,FR,54990,PCP,,dealer_walkin
SL000422,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,lease,,dealer_walkin
SL000423,2025-09-09,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL000424,2025-09-09,DEEPAL S07,Pure,DLR049,DE,27990,cash,,dealer_walkin
SL000425,2025-09-09,DEEPAL S07,Design,DLR037,GB,31990,HP,,website
SL000426,2025-09-09,AVATR 12,Long Range,DLR001,DE,54990,PCP,,referral
SL000427,2025-09-09,DEEPAL S07,Pure,DLR027,GB,27990,cash,,website
SL000428,2025-09-09,DEEPAL S07,Pure,DLR019,DE,27990,HP,,event
SL000429,2025-09-09,DEEPAL S07,Design,DLR019,FR,31990,PCP,,referral
SL000430,2025-09-09,DEEPAL S07,Pure,DLR049,DE,27990,PCP,,dealer_walkin
SL000431,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,website
SL000432,2025-09-09,DEEPAL S07,Intelligence,DLR012,GB,35990,PCP,,referral
SL000433,2025-09-09,DEEPAL S07,Pure,DLR002,DE,27990,PCP,,dealer_walkin
SL000434,2025-09-09,DEEPAL S07,Pure,DLR025,GB,27990,HP,,event
SL000435,2025-09-09,DEEPAL S07,Pure,DLR003,GB,27990,lease,LD004567,test_drive
SL000436,2025-09-09,DEEPAL S07,Design,DLR021,DE,31990,PCP,,event
SL000437,2025-09-09,DEEPAL S07,Pure,DLR021,DE,27990,PCP,,referral
SL000438,2025-09-09,DEEPAL S07,Pure,DLR024,DE,27990,PCP,,dealer_walkin
SL000439,2025-09-09,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,dealer_walkin
SL000440,2025-09-09,DEEPAL S07,Intelligence,DLR002,GB,35990,PCP,,dealer_walkin
SL000441,2025-09-10,DEEPAL S07,Pure,DLR027,DE,27990,PCP,,referral
SL000442,2025-09-10,DEEPAL S07,Pure,DLR025,FR,27990,PCP,,website
SL000443,2025-09-10,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,referral
SL000444,2025-09-10,DEEPAL S07,Intelligence,DLR001,GB,35990,PCP,,event
SL000445,2025-09-10,AVATR 12,Long Range,DLR050,GB,54990,lease,,website
SL000446,2025-09-10,AVATR 12,Performance,DLR050,FR,64990,PCP,,referral
SL000447,2025-09-10,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,event
SL000448,2025-09-10,AVATR 12,Performance,DLR025,FR,64990,PCP,,website
SL000449,2025-09-10,DEEPAL S07,Pure,DLR021,DE,27990,lease,,event
SL000450,2025-09-10,DEEPAL S07,Intelligence,DLR050,DE,35990,PCP,,referral
SL000451,2025-09-10,DEEPAL S07,Intelligence,DLR021,DE,35990,PCP,,referral
SL000452,2025-09-10,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,dealer_walkin
SL000453,2025-09-10,DEEPAL S07,Pure,DLR024,GB,27990,lease,,event
SL000454,2025-09-10,DEEPAL S07,Pure,DLR027,DE,27990,lease,,website
SL000455,2025-09-10,DEEPAL S07,Design,DLR021,FR,31990,lease,,website
SL000456,2025-09-10,AVATR 12,Long Range,DLR027,GB,54990,PCP,,dealer_walkin
SL000457,2025-09-10,DEEPAL S07,Intelligence,DLR041,GB,35990,HP,,dealer_walkin
SL000458,2025-09-10,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,dealer_walkin
SL000459,2025-09-10,DEEPAL S07,Intelligence,DLR002,DE,35990,PCP,,website
SL000460,2025-09-10,DEEPAL S07,Pure,DLR037,FR,27990,PCP,,website
SL000461,2025-09-10,DEEPAL S07,Design,DLR001,FR,31990,PCP,,website
SL000462,2025-09-10,AVATR 12,Long Range,DLR037,GB,54990,cash,,referral
SL000463,2025-09-10,DEEPAL S07,Intelligence,DLR025,DE,35990,lease,,dealer_walkin
SL000464,2025-09-10,DEEPAL S07,Pure,DLR025,GB,27990,lease,,website
SL000465,2025-09-10,AVATR 12,Long Range,DLR019,GB,54990,HP,,event
SL000466,2025-09-10,AVATR 12,Performance,DLR037,GB,64990,cash,,event
SL000467,2025-09-10,AVATR 12,Performance,DLR025,GB,64990,PCP,,dealer_walkin
SL000468,2025-09-10,DEEPAL S07,Pure,DLR004,DE,27990,PCP,LD002071,test_drive
SL000469,2025-09-10,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,dealer_walkin
SL000470,2025-09-10,DEEPAL S07,Design,DLR041,GB,31990,PCP,,dealer_walkin
SL000471,2025-09-10,DEEPAL S07,Design,DLR025,GB,31990,PCP,,website
SL000472,2025-09-10,DEEPAL S07,Intelligence,DLR025,GB,35990,lease,,website
SL000473,2025-09-10,AVATR 12,Performance,DLR001,DE,64990,lease,,event
SL000474,2025-09-10,DEEPAL S07,Pure,DLR041,DE,27990,HP,,dealer_walkin
SL000475,2025-09-10,DEEPAL S07,Design,DLR016,GB,31990,lease,,dealer_walkin
SL000476,2025-09-10,DEEPAL S07,Intelligence,DLR024,GB,35990,lease,,website
SL000477,2025-09-10,DEEPAL S07,Intelligence,DLR019,GB,35990,lease,,website
SL000478,2025-09-10,AVATR 12,Long Range,DLR041,GB,54990,cash,,referral
SL000479,2025-09-10,DEEPAL S07,Pure,DLR012,DE,27990,lease,,event
SL000480,2025-09-10,AVATR 12,Long Range,DLR037,DE,54990,PCP,,website
SL000481,2025-09-10,DEEPAL S07,Intelligence,DLR024,GB,35990,HP,,referral
SL000482,2025-09-10,DEEPAL S07,Design,DLR027,GB,31990,HP,,website
SL000483,2025-09-10,DEEPAL S07,Intelligence,DLR049,DE,35990,HP,,website
SL000484,2025-09-10,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,event
SL000485,2025-09-10,AVATR 12,Performance,DLR002,FR,64990,HP,,event
SL000486,2025-09-10,AVATR 12,Long Range,DLR049,GB,54990,lease,,referral
SL000487,2025-09-11,DEEPAL S07,Pure,DLR019,DE,27990,PCP,,dealer_walkin
SL000488,2025-09-11,DEEPAL S07,Pure,DLR025,DE,27990,PCP,,referral
SL000489,2025-09-11,DEEPAL S07,Intelligence,DLR027,DE,35990,PCP,,website
SL000490,2025-09-11,DEEPAL S07,Design,DLR050,GB,31990,PCP,,dealer_walkin
SL000491,2025-09-11,AVATR 12,Long Range,DLR001,GB,54990,PCP,,website
SL000492,2025-09-11,DEEPAL S07,Design,DLR002,GB,31990,lease,,website
SL000493,2025-09-11,DEEPAL S07,Design,DLR021,DE,31990,PCP,,dealer_walkin
SL000494,2025-09-11,DEEPAL S07,Pure,DLR002,DE,27990,lease,,referral
SL000495,2025-09-11,DEEPAL S07,Design,DLR027,DE,31990,cash,,dealer_walkin
SL000496,2025-09-11,DEEPAL S07,Design,DLR016,DE,31990,PCP,,referral
SL000497,2025-09-11,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,event
SL000498,2025-09-11,DEEPAL S07,Intelligence,DLR037,DE,35990,lease,,website
SL000499,2025-09-11,DEEPAL S07,Design,DLR049,DE,31990,HP,,event
SL000500,2025-09-11,AVATR 12,Long Range,DLR027,GB,54990,PCP,,event
SL000501,2025-09-11,AVATR 12,Long Range,DLR027,GB,54990,PCP,,dealer_walkin
SL000502,2025-09-11,DEEPAL S07,Design,DLR024,GB,31990,HP,,dealer_walkin
SL000503,2025-09-11,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,dealer_walkin
SL000504,2025-09-11,DEEPAL S07,Design,DLR019,DE,31990,PCP,,dealer_walkin
SL000505,2025-09-11,AVATR 12,Long Range,DLR050,DE,54990,lease,,dealer_walkin
SL000506,2025-09-11,AVATR 12,Performance,DLR050,GB,64990,lease,,event
SL000507,2025-09-11,AVATR 12,Long Range,DLR021,GB,54990,PCP,,event
SL000508,2025-09-11,AVATR 12,Long Range,DLR049,GB,54990,HP,,dealer_walkin
SL000509,2025-09-11,DEEPAL S07,Pure,DLR041,GB,27990,lease,,website
SL000510,2025-09-11,DEEPAL S07,Design,DLR049,GB,31990,lease,,website
SL000511,2025-09-11,DEEPAL S07,Pure,DLR012,GB,27990,PCP,,referral
SL000512,2025-09-11,DEEPAL S07,Intelligence,DLR001,DE,35990,PCP,,dealer_walkin
SL000513,2025-09-11,DEEPAL S07,Pure,DLR037,GB,27990,HP,,dealer_walkin
SL000514,2025-09-11,AVATR 12,Performance,DLR021,DE,64990,PCP,,event
SL000515,2025-09-11,DEEPAL S07,Pure,DLR037,DE,27990,PCP,,referral
SL000516,2025-09-11,DEEPAL S07,Pure,DLR012,GB,27990,HP,,event
SL000517,2025-09-11,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,referral
SL000518,2025-09-11,DEEPAL S07,Pure,DLR016,DE,27990,HP,,referral
SL000519,2025-09-11,DEEPAL S07,Pure,DLR050,DE,27990,PCP,,website
SL000520,2025-09-11,DEEPAL S07,Pure,DLR041,GB,27990,cash,,dealer_walkin
SL000521,2025-09-11,AVATR 12,Performance,DLR037,DE,64990,cash,,dealer_walkin
SL000522,2025-09-11,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,dealer_walkin
SL000523,2025-09-11,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,event
SL000524,2025-09-11,DEEPAL S07,Pure,DLR021,DE,27990,PCP,,event
SL000525,2025-09-11,AVATR 12,Long Range,DLR025,GB,54990,PCP,,event
SL000526,2025-09-11,DEEPAL S07,Pure,DLR016,GB,27990,HP,,event
SL000527,2025-09-11,AVATR 12,Long Range,DLR027,GB,54990,HP,,website
SL000528,2025-09-11,DEEPAL S07,Pure,DLR002,GB,27990,cash,,website
SL000529,2025-09-11,AVATR 12,Performance,DLR002,DE,64990,PCP,,website
SL000530,2025-09-11,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,dealer_walkin
SL000531,2025-09-11,DEEPAL S07,Intelligence,DLR037,GB,35990,PCP,,dealer_walkin
SL000532,2025-09-11,DEEPAL S07,Design,DLR001,FR,31990,PCP,,dealer_walkin
SL000533,2025-09-11,DEEPAL S07,Pure,DLR037,FR,27990,PCP,,referral
SL000534,2025-09-11,DEEPAL S07,Intelligence,DLR002,GB,35990,lease,LD009259,test_drive
SL000535,2025-09-11,DEEPAL S07,Design,DLR021,FR,31990,cash,,referral
SL000536,2025-09-11,DEEPAL S07,Design,DLR041,FR,31990,PCP,,event
SL000537,2025-09-11,DEEPAL S07,Design,DLR050,FR,31990,HP,,dealer_walkin
SL000538,2025-09-11,DEEPAL S07,Design,DLR019,GB,31990,PCP,LD007050,test_drive
SL000539,2025-09-11,DEEPAL S07,Intelligence,DLR021,FR,35990,PCP,,website
SL000540,2025-09-11,AVATR 12,Performance,DLR025,FR,64990,PCP,,dealer_walkin
SL000541,2025-09-12,DEEPAL S07,Intelligence,DLR024,DE,35990,PCP,,dealer_walkin
SL000542,2025-09-12,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,website
SL000543,2025-09-12,DEEPAL S07,Pure,DLR027,GB,27990,lease,,website
SL000544,2025-09-12,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,referral
SL000545,2025-09-12,DEEPAL S07,Design,DLR037,GB,31990,cash,,referral
SL000546,2025-09-12,AVATR 12,Performance,DLR050,GB,64990,PCP,,referral
SL000547,2025-09-12,DEEPAL S07,Pure,DLR041,GB,27990,HP,,dealer_walkin
SL000548,2025-09-12,DEEPAL S07,Design,DLR041,GB,31990,PCP,,event
SL000549,2025-09-12,DEEPAL S07,Design,DLR050,GB,31990,lease,,dealer_walkin
SL000550,2025-09-12,DEEPAL S07,Intelligence,DLR021,GB,35990,cash,,dealer_walkin
SL000551,2025-09-12,DEEPAL S07,Intelligence,DLR027,FR,35990,PCP,,referral
SL000552,2025-09-12,DEEPAL S07,Intelligence,DLR019,GB,35990,HP,,dealer_walkin
SL000553,2025-09-12,DEEPAL S07,Design,DLR045,GB,31990,lease,,website
SL000554,2025-09-12,AVATR 12,Long Range,DLR001,GB,54990,cash,,website
SL000555,2025-09-12,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,website
SL000556,2025-09-12,DEEPAL S07,Pure,DLR019,DE,27990,PCP,,event
SL000557,2025-09-12,DEEPAL S07,Pure,DLR041,DE,27990,lease,,referral
SL000558,2025-09-12,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,website
SL000559,2025-09-12,AVATR 12,Long Range,DLR027,GB,54990,PCP,,referral
SL000560,2025-09-12,AVATR 12,Performance,DLR050,GB,64990,HP,,dealer_walkin
SL000561,2025-09-12,AVATR 12,Long Range,DLR001,GB,54990,PCP,,website
SL000562,2025-09-12,DEEPAL S07,Design,DLR037,DE,31990,lease,,dealer_walkin
SL000563,2025-09-12,AVATR 12,Long Range,DLR037,GB,54990,HP,,referral
SL000564,2025-09-12,DEEPAL S07,Design,DLR001,GB,31990,PCP,LD003025,test_drive
SL000565,2025-09-12,DEEPAL S07,Design,DLR002,GB,31990,lease,,website
SL000566,2025-09-12,DEEPAL S07,Intelligence,DLR001,GB,35990,HP,,dealer_walkin
SL000567,2025-09-12,AVATR 12,Long Range,DLR025,DE,54990,PCP,,website
SL000568,2025-09-12,DEEPAL S07,Pure,DLR045,DE,27990,HP,,website
SL000569,2025-09-12,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,website
SL000570,2025-09-12,AVATR 12,Long Range,DLR019,GB,54990,lease,,website
SL000571,2025-09-12,DEEPAL S07,Design,DLR027,DE,31990,PCP,,event
SL000572,2025-09-12,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,event
SL000573,2025-09-12,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,website
SL000574,2025-09-12,AVATR 12,Long Range,DLR049,GB,54990,PCP,,referral
SL000575,2025-09-12,DEEPAL S07,Design,DLR050,DE,31990,lease,,website
SL000576,2025-09-12,DEEPAL S07,Pure,DLR021,DE,27990,PCP,,website
SL000577,2025-09-12,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,referral
SL000578,2025-09-12,DEEPAL S07,Pure,DLR025,DE,27990,PCP,,referral
SL000579,2025-09-12,AVATR 12,Long Range,DLR025,DE,54990,lease,,website
SL000580,2025-09-12,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,website
SL000581,2025-09-12,AVATR 12,Long Range,DLR001,FR,54990,PCP,,referral
SL000582,2025-09-12,DEEPAL S07,Pure,DLR037,DE,27990,lease,,dealer_walkin
SL000583,2025-09-12,DEEPAL S07,Design,DLR049,GB,31990,PCP,,event
SL000584,2025-09-12,DEEPAL S07,Intelligence,DLR016,GB,35990,PCP,,event
SL000585,2025-09-12,AVATR 12,Long Range,DLR024,FR,54990,lease,,referral
SL000586,2025-09-12,DEEPAL S07,Intelligence,DLR024,FR,35990,lease,,referral
SL000587,2025-09-12,AVATR 12,Performance,DLR045,GB,64990,HP,,referral
SL000588,2025-09-12,DEEPAL S07,Intelligence,DLR003,DE,35990,HP,LD004006,test_drive
SL000589,2025-09-12,DEEPAL S07,Pure,DLR027,FR,27990,HP,,dealer_walkin
SL000590,2025-09-12,DEEPAL S07,Pure,DLR041,GB,27990,cash,,referral
SL000591,2025-09-12,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,referral
SL000592,2025-09-12,DEEPAL S07,Design,DLR027,DE,31990,PCP,,website
SL000593,2025-09-12,AVATR 12,Long Range,DLR041,GB,54990,lease,,dealer_walkin
SL000594,2025-09-12,DEEPAL S07,Intelligence,DLR041,GB,35990,PCP,,dealer_walkin
SL000595,2025-09-12,DEEPAL S07,Design,DLR024,GB,31990,PCP,,event
SL000596,2025-09-12,DEEPAL S07,Design,DLR021,DE,31990,cash,,dealer_walkin
SL000597,2025-09-12,DEEPAL S07,Design,DLR027,GB,31990,PCP,,referral
SL000598,2025-09-12,DEEPAL S07,Design,DLR027,GB,31990,lease,,referral
SL000599,2025-09-12,DEEPAL S07,Design,DLR041,GB,31990,PCP,,event
SL000600,2025-09-12,DEEPAL S07,Pure,DLR003,FR,27990,lease,LD001621,test_drive
SL000601,2025-09-12,AVATR 12,Long Range,DLR041,DE,54990,cash,,website
SL000602,2025-09-12,DEEPAL S07,Pure,DLR024,GB,27990,lease,,website
SL000603,2025-09-12,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,dealer_walkin
SL000604,2025-09-12,DEEPAL S07,Intelligence,DLR002,DE,35990,PCP,,dealer_walkin
SL000605,2025-09-12,DEEPAL S07,Design,DLR012,DE,31990,lease,,referral
SL000606,2025-09-12,AVATR 12,Long Range,DLR025,GB,54990,HP,,event
SL000607,2025-09-12,DEEPAL S07,Intelligence,DLR001,DE,35990,PCP,,website
SL000608,2025-09-12,DEEPAL S07,Pure,DLR002,DE,27990,lease,,website
SL000609,2025-09-12,DEEPAL S07,Design,DLR012,DE,31990,PCP,,website
SL000610,2025-09-12,DEEPAL S07,Intelligence,DLR016,GB,35990,PCP,,event
SL000611,2025-09-12,DEEPAL S07,Pure,DLR001,FR,27990,cash,,website
SL000612,2025-09-12,DEEPAL S07,Pure,DLR001,GB,27990,HP,,website
SL000613,2025-09-12,DEEPAL S07,Pure,DLR024,GB,27990,lease,,website
SL000614,2025-09-12,AVATR 12,Long Range,DLR019,GB,54990,PCP,,website
SL000615,2025-09-12,AVATR 12,Long Range,DLR027,GB,54990,PCP,,website
SL000616,2025-09-12,AVATR 12,Performance,DLR041,FR,64990,PCP,,referral
SL000617,2025-09-12,DEEPAL S07,Design,DLR016,GB,31990,PCP,,website
SL000618,2025-09-12,DEEPAL S07,Design,DLR050,GB,31990,lease,,dealer_walkin
SL000619,2025-09-12,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,referral
SL000620,2025-09-12,DEEPAL S07,Pure,DLR027,FR,27990,HP,,dealer_walkin
SL000621,2025-09-12,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,website
SL000622,2025-09-12,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,dealer_walkin
SL000623,2025-09-12,AVATR 12,Long Range,DLR041,GB,54990,PCP,,event
SL000624,2025-09-12,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,website
SL000625,2025-09-12,DEEPAL S07,Design,DLR037,GB,31990,PCP,,referral
SL000626,2025-09-12,DEEPAL S07,Pure,DLR049,GB,27990,HP,,website
SL000627,2025-09-12,DEEPAL S07,Pure,DLR012,GB,27990,cash,,referral
SL000628,2025-09-12,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,dealer_walkin
