date,insertion_order,line_item_name,line_item_id,market,model,creative_size,exchange,impressions,clicks,ctr,cpm,spend,viewable_impressions,viewability_rate,video_completions,video_completion_rate
2025-01-20,IO5736,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250120,DV58065,GB,DEEPAL S07,300x250,Xandr,21027,230,0.010938,6.5,136.76,16017,0.7618,0,0.0
2025-01-20,IO6708,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250120,DV66952,GB,DEEPAL S07,160x600,PubMatic,22861,205,0.008967,3.03,69.2,16365,0.7159,5104,0.2233
2025-01-20,IO3083,DV360_GB_S07_PROSP_EV_INTENDERS_20250120,DV91698,GB,DEEPAL S07,320x50,OpenX,84450,790,0.009355,6.91,583.59,61467,0.7279,0,0.0
2025-01-20,IO9162,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250120,DV15147,GB,DEEPAL S07,160x600,Index Exchange,54441,192,0.003527,6.93,377.39,43482,0.7987,6629,0.1218
2025-01-20,IO7769,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250120,DV94067,GB,DEEPAL S07,970x250,Index Exchange,17804,204,0.011458,3.74,66.58,15528,0.8722,0,0.0
2025-01-20,IO6230,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250120,DV55812,GB,DEEPAL S07,970x250,Google AdX,11866,43,0.003624,4.1,48.71,9929,0.8368,1590,0.134
2025-01-20,IO9788,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250120,DV78051,GB,DEEPAL S07,320x50,Google AdX,29554,322,0.010895,5.79,171.11,26956,0.9121,7500,0.2538
2025-01-21,IO8866,DV360_GB_S07_PROSP_EV_INTENDERS_20250121,DV26231,GB,DEEPAL S07,300x250,OpenX,38883,297,0.007638,6.46,251.08,31539,0.8111,10721,0.2757
2025-01-21,IO5334,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250121,DV74994,GB,DEEPAL S07,300x250,OpenX,45588,471,0.010332,4.36,198.87,41386,0.9078,4947,0.1085
2025-01-21,IO7117,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250121,DV28710,GB,DEEPAL S07,728x90,Xandr,15652,130,0.008306,5.52,86.41,13993,0.894,0,0.0
2025-01-21,IO8312,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250121,DV65423,GB,DEEPAL S07,160x600,Index Exchange,49085,460,0.009371,6.89,338.07,42822,0.8724,5897,0.1201
2025-01-21,IO7262,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250121,DV66689,GB,DEEPAL S07,320x50,PubMatic,69188,695,0.010045,5.01,346.81,59172,0.8552,13492,0.195
2025-01-21,IO4563,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250121,DV73002,GB,DEEPAL S07,300x250,Xandr,15803,152,0.009618,5.06,79.91,12319,0.7796,2438,0.1543
2025-01-21,IO1756,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250121,DV79500,GB,DEEPAL S07,320x50,Index Exchange,53235,227,0.004264,2.5,133.1,46131,0.8666,0,0.0
2025-01-22,IO4912,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250122,DV82065,GB,DEEPAL S07,160x600,Google AdX,40641,348,0.008563,7.35,298.68,36685,0.9027,6795,0.1672
2025-01-22,IO9283,DV360_GB_S07_PROSP_CONQUEST_BMW_20250122,DV74629,GB,DEEPAL S07,728x90,Google AdX,44628,351,0.007865,4.25,189.87,36697,0.8223,10218,0.229
2025-01-22,IO5839,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250122,DV54960,GB,DEEPAL S07,160x600,PubMatic,22480,189,0.008407,2.2,49.45,16520,0.7349,4802,0.2136
2025-01-22,IO9347,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250122,DV35044,GB,DEEPAL S07,160x600,PubMatic,5876,35,0.005956,7.75,45.54,4470,0.7608,0,0.0
2025-01-22,IO3076,DV360_GB_S07_PROSP_EV_INTENDERS_20250122,DV32484,GB,DEEPAL S07,300x250,Google AdX,66485,385,0.005791,2.48,164.88,60736,0.9135,19109,0.2874
2025-01-22,IO2666,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250122,DV37449,GB,DEEPAL S07,160x600,Xandr,140769,1634,0.011608,2.62,368.39,113702,0.8077,0,0.0
2025-01-22,IO4845,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250122,DV72948,GB,DEEPAL S07,728x90,PubMatic,93232,588,0.006307,3.56,332.32,80402,0.8624,20991,0.2251
2025-01-23,IO4506,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250123,DV94927,GB,DEEPAL S07,160x600,PubMatic,7584,60,0.007911,6.7,50.84,5471,0.7214,1559,0.2056
2025-01-23,IO3229,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250123,DV73990,GB,DEEPAL S07,970x250,Index Exchange,16769,65,0.003876,7.15,119.84,11992,0.7152,2346,0.1399
2025-01-23,IO1778,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250123,DV78729,GB,DEEPAL S07,728x90,Index Exchange,12232,42,0.003434,7.48,91.51,11044,0.9029,0,0.0
2025-01-23,IO6485,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250123,DV48540,GB,DEEPAL S07,160x600,Index Exchange,3198,10,0.003127,7.65,24.47,2708,0.847,0,0.0
2025-01-23,IO8732,DV360_GB_S07_PROSP_CONQUEST_BMW_20250123,DV73855,GB,DEEPAL S07,160x600,PubMatic,42339,138,0.003259,6.32,267.63,34731,0.8203,11274,0.2663
2025-01-23,IO4469,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250123,DV55303,GB,DEEPAL S07,300x250,Index Exchange,35662,130,0.003645,3.59,128.05,28227,0.7915,5070,0.1422
2025-01-23,IO7871,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250123,DV33700,GB,DEEPAL S07,970x250,PubMatic,114291,629,0.005503,6.6,754.76,96501,0.8443,16125,0.1411
2025-01-24,IO2314,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250124,DV55799,GB,DEEPAL S07,970x250,Google AdX,30723,173,0.005631,5.82,178.87,23056,0.7504,8523,0.2774
2025-01-24,IO2407,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250124,DV12527,GB,DEEPAL S07,160x600,OpenX,74205,627,0.00845,2.67,197.78,52700,0.7102,17445,0.2351
2025-01-24,IO6116,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250124,DV41568,GB,DEEPAL S07,728x90,Index Exchange,5452,39,0.007153,2.77,15.08,4784,0.8775,1508,0.2766
2025-01-24,IO8258,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250124,DV49576,GB,DEEPAL S07,300x250,OpenX,50927,494,0.0097,5.69,289.73,43135,0.847,0,0.0
2025-01-24,IO5848,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250124,DV67600,GB,DEEPAL S07,300x250,Xandr,11974,41,0.003424,6.81,81.56,10599,0.8852,0,0.0
2025-01-24,IO4332,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250124,DV29623,GB,DEEPAL S07,320x50,Xandr,128320,690,0.005377,2.12,271.51,97111,0.7568,0,0.0
2025-01-24,IO7229,DV360_GB_S07_PROSP_SITE_VISITORS_20250124,DV96284,GB,DEEPAL S07,970x250,PubMatic,92058,926,0.010059,4.97,457.64,67156,0.7295,24264,0.2636
2025-01-25,IO5022,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250125,DV48782,GB,DEEPAL S07,320x50,Index Exchange,47835,258,0.005394,3.07,146.93,36952,0.7725,6335,0.1324
2025-01-25,IO8909,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250125,DV97606,GB,DEEPAL S07,160x600,OpenX,72171,664,0.0092,4.62,333.08,60027,0.8317,19650,0.2723
2025-01-25,IO5662,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250125,DV12035,GB,DEEPAL S07,300x250,Google AdX,32955,320,0.00971,5.01,165.2,29240,0.8873,0,0.0
2025-01-25,IO3313,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250125,DV28972,GB,DEEPAL S07,320x50,Xandr,12644,78,0.006169,3.84,48.58,11130,0.8803,2306,0.1824
2025-01-25,IO4277,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250125,DV92571,GB,DEEPAL S07,728x90,Xandr,9906,62,0.006259,6.93,68.69,8235,0.8314,0,0.0
2025-01-25,IO4547,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250125,DV34123,GB,DEEPAL S07,970x250,Google AdX,11115,87,0.007827,7.35,81.65,8928,0.8033,2904,0.2613
2025-01-25,IO8894,DV360_GB_S07_PROSP_SITE_VISITORS_20250125,DV51578,GB,DEEPAL S07,728x90,PubMatic,91653,728,0.007943,3.45,316.49,68427,0.7466,17564,0.1916
2025-01-26,IO6758,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250126,DV84665,GB,DEEPAL S07,160x600,OpenX,23453,268,0.011427,2.91,68.29,18487,0.7883,0,0.0
2025-01-26,IO9315,DV360_GB_S07_PROSP_CONQUEST_BMW_20250126,DV62230,GB,DEEPAL S07,320x50,PubMatic,74418,782,0.010508,4.17,310.17,61259,0.8232,12867,0.1729
2025-01-26,IO8478,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250126,DV94481,GB,DEEPAL S07,970x250,Google AdX,340,2,0.005882,5.65,1.93,301,0.8858,0,0.0
2025-01-26,IO3604,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250126,DV57742,GB,DEEPAL S07,160x600,Index Exchange,31325,139,0.004437,2.13,66.79,28075,0.8963,4406,0.1407
2025-01-26,IO1073,DV360_GB_S07_PROSP_CONQUEST_BMW_20250126,DV91277,GB,DEEPAL S07,728x90,OpenX,6797,38,0.005591,6.29,42.77,5062,0.7448,0,0.0
2025-01-26,IO9409,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250126,DV24032,GB,DEEPAL S07,728x90,Index Exchange,24388,214,0.008775,7.41,180.65,21692,0.8895,0,0.0
2025-01-26,IO4974,DV360_GB_S07_PROSP_EV_INTENDERS_20250126,DV23747,GB,DEEPAL S07,320x50,Google AdX,28810,223,0.00774,7.97,229.69,20615,0.7156,0,0.0
2025-01-27,IO1074,DV360_GB_S07_PROSP_EV_INTENDERS_20250127,DV24471,GB,DEEPAL S07,970x250,Google AdX,5925,51,0.008608,3.57,21.17,5205,0.8786,1757,0.2965
2025-01-27,IO8212,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250127,DV74978,GB,DEEPAL S07,300x250,PubMatic,92883,874,0.00941,4.26,395.94,73486,0.7912,0,0.0
2025-01-27,IO3107,DV360_GB_S07_PROSP_EV_INTENDERS_20250127,DV96499,GB,DEEPAL S07,970x250,Google AdX,154930,1567,0.010114,3.08,476.74,127634,0.8238,0,0.0
2025-01-27,IO7208,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250127,DV21807,GB,DEEPAL S07,160x600,OpenX,68857,743,0.01079,3.99,274.71,57502,0.8351,19367,0.2813
2025-01-27,IO4582,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250127,DV75436,GB,DEEPAL S07,728x90,Google AdX,11993,133,0.01109,3.61,43.33,10468,0.8729,2088,0.1741
2025-01-27,IO7899,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250127,DV95150,GB,DEEPAL S07,160x600,PubMatic,27494,208,0.007565,2.84,78.07,23594,0.8582,0,0.0
2025-01-27,IO1771,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250127,DV15243,GB,DEEPAL S07,300x250,Index Exchange,17096,191,0.011172,5.45,93.15,12318,0.7205,2052,0.12
2025-01-28,IO1469,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250128,DV46648,GB,DEEPAL S07,160x600,PubMatic,114758,556,0.004845,3.65,418.36,103427,0.9013,27581,0.2403
2025-01-28,IO2191,DV360_GB_S07_PROSP_CONQUEST_BMW_20250128,DV76315,GB,DEEPAL S07,970x250,Xandr,3167,13,0.004105,7.69,24.37,2680,0.8462,0,0.0
2025-01-28,IO7987,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250128,DV89483,GB,DEEPAL S07,320x50,OpenX,6226,62,0.009958,6.12,38.08,5350,0.8594,777,0.1248
2025-01-28,IO9689,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250128,DV82119,GB,DEEPAL S07,728x90,PubMatic,45823,403,0.008795,4.52,207.17,39422,0.8603,0,0.0
2025-01-28,IO3539,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250128,DV75371,GB,DEEPAL S07,970x250,Index Exchange,51194,600,0.01172,7.44,380.91,38969,0.7612,13690,0.2674
2025-01-28,IO5487,DV360_GB_S07_PROSP_CONQUEST_BMW_20250128,DV95535,GB,DEEPAL S07,300x250,Xandr,8239,91,0.011045,6.92,57.03,7069,0.858,2112,0.2563
2025-01-28,IO6834,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250128,DV57806,GB,DEEPAL S07,728x90,OpenX,68159,692,0.010153,2.41,164.32,61643,0.9044,7617,0.1118
2025-01-29,IO9324,DV360_GB_S07_PROSP_SITE_VISITORS_20250129,DV81797,GB,DEEPAL S07,160x600,Index Exchange,183405,1645,0.008969,2.01,367.84,146410,0.7983,0,0.0
2025-01-29,IO1240,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250129,DV37962,GB,DEEPAL S07,970x250,Xandr,53167,530,0.009969,2.46,130.54,43842,0.8246,15067,0.2834
2025-01-29,IO9389,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250129,DV33667,GB,DEEPAL S07,728x90,Google AdX,30029,343,0.011422,5.31,159.58,22276,0.7418,0,0.0
2025-01-29,IO7745,DV360_GB_S07_PROSP_SITE_VISITORS_20250129,DV24592,GB,DEEPAL S07,728x90,OpenX,86182,429,0.004978,5.99,516.23,66428,0.7708,0,0.0
2025-01-29,IO8831,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250129,DV89793,GB,DEEPAL S07,160x600,Index Exchange,72200,340,0.004709,2.5,180.67,62873,0.8708,7729,0.107
2025-01-29,IO8756,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250129,DV94257,GB,DEEPAL S07,970x250,Xandr,16950,142,0.008378,3.96,67.18,13064,0.7708,0,0.0
2025-01-29,IO7218,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250129,DV18918,GB,DEEPAL S07,970x250,OpenX,23108,133,0.005756,5.46,126.13,18938,0.8196,2346,0.1015
2025-01-30,IO7650,DV360_GB_S07_PROSP_SITE_VISITORS_20250130,DV56607,GB,DEEPAL S07,160x600,PubMatic,87536,764,0.008728,2.81,246.28,65517,0.7485,15263,0.1744
2025-01-30,IO8341,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250130,DV10421,GB,DEEPAL S07,300x250,OpenX,17289,180,0.010411,4.67,80.8,15230,0.8809,5175,0.2993
2025-01-30,IO3507,DV360_GB_S07_PROSP_CONQUEST_BMW_20250130,DV72774,GB,DEEPAL S07,320x50,Google AdX,151448,1329,0.008775,2.48,375.9,107074,0.707,0,0.0
2025-01-30,IO3513,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250130,DV43463,GB,DEEPAL S07,970x250,Index Exchange,7291,63,0.008641,5.73,41.75,5168,0.7089,0,0.0
2025-01-30,IO5366,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250130,DV13381,GB,DEEPAL S07,728x90,OpenX,18313,198,0.010812,4.34,79.41,15255,0.833,0,0.0
2025-01-30,IO7222,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250130,DV39775,GB,DEEPAL S07,160x600,OpenX,7916,62,0.007832,3.86,30.53,7205,0.9102,0,0.0
2025-01-30,IO6936,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250130,DV56609,GB,DEEPAL S07,160x600,Google AdX,112248,1021,0.009096,6.62,743.1,87578,0.7802,12648,0.1127
2025-01-31,IO3699,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250131,DV79859,GB,DEEPAL S07,300x250,Xandr,127129,749,0.005892,3.96,503.29,103616,0.8151,0,0.0
2025-01-31,IO6806,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250131,DV27152,GB,DEEPAL S07,300x250,OpenX,65270,747,0.011445,5.24,342.12,45815,0.7019,0,0.0
2025-01-31,IO7514,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250131,DV56621,GB,DEEPAL S07,320x50,OpenX,10151,85,0.008374,2.25,22.87,8671,0.8543,1254,0.1235
2025-01-31,IO2996,DV360_GB_S07_PROSP_SITE_VISITORS_20250131,DV96575,GB,DEEPAL S07,320x50,PubMatic,1542,13,0.008431,5.73,8.84,1093,0.7092,0,0.0
2025-01-31,IO4282,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250131,DV28905,GB,DEEPAL S07,728x90,OpenX,38838,282,0.007261,2.01,78.07,27460,0.707,9143,0.2354
2025-01-31,IO7296,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250131,DV24846,GB,DEEPAL S07,160x600,Google AdX,85338,942,0.011038,3.43,292.35,66931,0.7843,0,0.0
2025-01-31,IO8216,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250131,DV97568,GB,DEEPAL S07,320x50,Index Exchange,60486,723,0.011953,2.52,152.16,47263,0.7814,0,0.0
2025-02-01,IO7105,DV360_GB_S07_PROSP_CONQUEST_BMW_20250201,DV87230,GB,DEEPAL S07,300x250,PubMatic,15292,154,0.010071,5.81,88.78,12742,0.8333,0,0.0
2025-02-01,IO6817,DV360_GB_S07_PROSP_EV_INTENDERS_20250201,DV31742,GB,DEEPAL S07,160x600,Google AdX,128041,586,0.004577,3.01,385.64,108849,0.8501,34250,0.2675
2025-02-01,IO4130,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250201,DV51254,GB,DEEPAL S07,728x90,Index Exchange,35212,202,0.005737,5.29,186.38,28735,0.8161,0,0.0
2025-02-01,IO7984,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250201,DV33132,GB,DEEPAL S07,320x50,OpenX,11419,85,0.007444,6.68,76.33,8898,0.7793,2124,0.186
2025-02-01,IO3618,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250201,DV34817,GB,DEEPAL S07,320x50,Index Exchange,13112,130,0.009915,4.33,56.78,11241,0.8574,0,0.0
2025-02-01,IO3406,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250201,DV31761,GB,DEEPAL S07,300x250,Google AdX,27051,314,0.011608,3.71,100.23,20488,0.7574,5596,0.2069
2025-02-01,IO6660,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250201,DV62026,GB,DEEPAL S07,970x250,Xandr,12388,126,0.010171,4.14,51.32,10674,0.8617,0,0.0
2025-02-02,IO8309,DV360_GB_S07_PROSP_CONQUEST_BMW_20250202,DV95937,GB,DEEPAL S07,300x250,Index Exchange,35780,108,0.003018,4.04,144.44,29093,0.8131,0,0.0
2025-02-02,IO9477,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250202,DV24381,GB,DEEPAL S07,300x250,Xandr,145657,1340,0.0092,2.76,402.69,129565,0.8895,0,0.0
2025-02-02,IO9977,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250202,DV71267,GB,DEEPAL S07,160x600,Xandr,15651,74,0.004728,7.73,121.05,10999,0.7028,0,0.0
2025-02-02,IO9513,DV360_GB_S07_PROSP_EV_INTENDERS_20250202,DV57499,GB,DEEPAL S07,970x250,OpenX,30293,282,0.009309,3.87,117.21,25606,0.8453,6296,0.2078
2025-02-02,IO6169,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250202,DV52415,GB,DEEPAL S07,728x90,OpenX,1417,7,0.00494,6.81,9.65,1007,0.7113,0,0.0
2025-02-02,IO6939,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250202,DV50871,GB,DEEPAL S07,320x50,Xandr,7112,77,0.010827,4.68,33.29,6425,0.9035,0,0.0
2025-02-02,IO4637,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250202,DV34652,GB,DEEPAL S07,160x600,PubMatic,13756,112,0.008142,5.63,77.5,11034,0.8021,2047,0.1488
2025-02-03,IO1455,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250203,DV77079,GB,DEEPAL S07,160x600,OpenX,7251,63,0.008688,5.99,43.43,6178,0.8521,0,0.0
2025-02-03,IO5342,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250203,DV45349,GB,DEEPAL S07,160x600,OpenX,19332,181,0.009363,5.85,113.16,17539,0.9073,0,0.0
2025-02-03,IO5827,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250203,DV69093,GB,DEEPAL S07,160x600,PubMatic,32063,292,0.009107,6.8,218.03,24038,0.7497,4393,0.137
2025-02-03,IO9574,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250203,DV14925,GB,DEEPAL S07,970x250,OpenX,123607,729,0.005898,6.41,792.1,89272,0.7222,29175,0.236
2025-02-03,IO4103,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250203,DV64433,GB,DEEPAL S07,320x50,Index Exchange,11892,41,0.003448,3.63,43.22,8414,0.7076,0,0.0
2025-02-03,IO4279,DV360_GB_S07_PROSP_SITE_VISITORS_20250203,DV88670,GB,DEEPAL S07,320x50,Xandr,28740,202,0.007029,7.75,222.67,22270,0.7749,0,0.0
2025-02-03,IO2126,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250203,DV20343,GB,DEEPAL S07,728x90,Index Exchange,22204,132,0.005945,3.99,88.5,16200,0.7296,5857,0.2638
2025-02-04,IO7797,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250204,DV21760,GB,DEEPAL S07,160x600,OpenX,60801,380,0.00625,4.91,298.72,54831,0.9018,17621,0.2898
2025-02-04,IO7420,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250204,DV39155,GB,DEEPAL S07,300x250,Xandr,14764,124,0.008399,6.51,96.08,11369,0.7701,0,0.0
2025-02-04,IO1841,DV360_GB_S07_PROSP_EV_INTENDERS_20250204,DV68940,GB,DEEPAL S07,160x600,PubMatic,73080,263,0.003599,4.57,334.2,63012,0.8622,17719,0.2425
2025-02-04,IO8583,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250204,DV53738,GB,DEEPAL S07,160x600,Xandr,13175,102,0.007742,4.33,57.02,9500,0.7211,0,0.0
2025-02-04,IO9849,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250204,DV24200,GB,DEEPAL S07,160x600,OpenX,53925,500,0.009272,4.62,248.9,40692,0.7546,12464,0.2311
2025-02-04,IO8429,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250204,DV40995,GB,DEEPAL S07,728x90,Xandr,58352,596,0.010214,4.22,246.15,47979,0.8222,0,0.0
2025-02-04,IO6535,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250204,DV55625,GB,DEEPAL S07,160x600,PubMatic,976,7,0.007172,5.89,5.76,777,0.7968,0,0.0
2025-02-05,IO3679,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250205,DV37077,GB,DEEPAL S07,728x90,Xandr,102402,413,0.004033,6.51,666.46,72298,0.706,12124,0.1184
2025-02-05,IO3532,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250205,DV43265,GB,DEEPAL S07,300x250,Index Exchange,30196,217,0.007186,5.57,168.2,23520,0.7789,0,0.0
2025-02-05,IO8498,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250205,DV90020,GB,DEEPAL S07,160x600,Xandr,21886,111,0.005072,2.82,61.69,17719,0.8096,0,0.0
2025-02-05,IO1752,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250205,DV15705,GB,DEEPAL S07,970x250,Xandr,133637,435,0.003255,2.09,279.61,116539,0.8721,17597,0.1317
2025-02-05,IO6687,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250205,DV46904,GB,DEEPAL S07,300x250,Xandr,60357,447,0.007406,4.12,248.83,48650,0.806,0,0.0
2025-02-05,IO7629,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250205,DV12691,GB,DEEPAL S07,160x600,PubMatic,231,1,0.004329,4.83,1.12,194,0.8433,0,0.0
2025-02-05,IO5113,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250205,DV28060,GB,DEEPAL S07,160x600,Google AdX,30278,323,0.010668,6.74,204.01,23473,0.7753,0,0.0
2025-02-06,IO8138,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250206,DV96843,GB,DEEPAL S07,728x90,Xandr,79203,780,0.009848,5.85,463.72,58251,0.7355,0,0.0
2025-02-06,IO6263,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250206,DV84322,GB,DEEPAL S07,728x90,OpenX,4126,37,0.008968,5.13,21.16,3497,0.8478,0,0.0
2025-02-06,IO6670,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250206,DV86775,GB,DEEPAL S07,728x90,OpenX,89990,718,0.007979,4.14,372.93,78596,0.8734,0,0.0
2025-02-06,IO7195,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250206,DV91276,GB,DEEPAL S07,320x50,Google AdX,17994,92,0.005113,7.78,140.05,15822,0.8793,0,0.0
2025-02-06,IO7976,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250206,DV15038,GB,DEEPAL S07,160x600,Google AdX,29177,247,0.008466,4.19,122.2,26533,0.9094,0,0.0
2025-02-06,IO9829,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250206,DV65280,GB,DEEPAL S07,728x90,OpenX,5706,65,0.011392,7.95,45.38,4317,0.7566,957,0.1677
2025-02-06,IO6225,DV360_GB_S07_PROSP_CONQUEST_BMW_20250206,DV79026,GB,DEEPAL S07,300x250,OpenX,47847,268,0.005601,2.79,133.31,38331,0.8011,12891,0.2694
2025-02-07,IO4205,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250207,DV49511,GB,DEEPAL S07,160x600,Xandr,17389,171,0.009834,4.14,71.99,12370,0.7114,0,0.0
2025-02-07,IO6640,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250207,DV99538,GB,DEEPAL S07,970x250,Xandr,38794,377,0.009718,6.2,240.66,32842,0.8466,6069,0.1564
2025-02-07,IO1487,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250207,DV67102,GB,DEEPAL S07,970x250,Index Exchange,163887,870,0.005309,3.38,554.1,123667,0.7546,17435,0.1064
2025-02-07,IO6996,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250207,DV62055,GB,DEEPAL S07,970x250,OpenX,17716,146,0.008241,2.37,41.96,16237,0.9165,4557,0.2572
2025-02-07,IO7842,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250207,DV15686,GB,DEEPAL S07,970x250,PubMatic,35508,388,0.010927,7.22,256.45,30020,0.8455,4981,0.1403
2025-02-07,IO6739,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250207,DV50291,GB,DEEPAL S07,728x90,Xandr,52970,234,0.004418,6.87,364.08,44924,0.8481,0,0.0
2025-02-07,IO7567,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250207,DV87567,GB,DEEPAL S07,728x90,Xandr,2652,9,0.003394,7.48,19.85,2390,0.9015,0,0.0
2025-02-08,IO6976,DV360_GB_S07_PROSP_CONQUEST_BMW_20250208,DV74919,GB,DEEPAL S07,320x50,PubMatic,19307,212,0.01098,7.03,135.81,15827,0.8198,3451,0.1787
